G_resp_400_5_T_PREM_fd_partial_X_resid,G_resp_400_5_T_PREC_fd_partial_X_resid,G_resp_400_5_ST_PREM_fd_partial_X_resid,G_resp_400_5_ST_PREC_fd_partial_X_resid,G_resp_400_5_CP_fd_partial_X_resid,G_resp_400_5_T_PREM_log_fc_partial_X_resid,G_resp_400_5_T_PREC_log_fc_partial_X_resid,G_resp_400_5_ST_PREM_log_fc_partial_X_resid,G_resp_400_5_ST_PREC_log_fc_partial_X_resid,G_resp_400_5_CP_log_fc_partial_X_resid,G_resp_400_5_T_PREM_fdc_partial_X_resid,G_resp_400_5_T_PREC_fdc_partial_X_resid,G_resp_400_5_ST_PREM_fdc_partial_X_resid,G_resp_400_5_ST_PREC_fdc_partial_X_resid,G_resp_400_5_CP_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_5_T_PREM_fd_partial_X_resid,entropy_diff_norm_q_avg_400_5_T_PREC_fd_partial_X_resid,entropy_diff_norm_q_avg_400_5_ST_PREM_fd_partial_X_resid,entropy_diff_norm_q_avg_400_5_ST_PREC_fd_partial_X_resid,entropy_diff_norm_q_avg_400_5_CP_fd_partial_X_resid,entropy_diff_norm_q_avg_400_5_T_PREM_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_5_T_PREC_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_5_ST_PREM_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_5_ST_PREC_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_5_CP_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_5_T_PREM_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_5_T_PREC_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_5_ST_PREM_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_5_ST_PREC_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_5_CP_fdc_partial_X_resid,binary_or_ternary_introduced_400_5_T_PREM_fd_partial_X_resid,binary_or_ternary_introduced_400_5_T_PREC_fd_partial_X_resid,binary_or_ternary_introduced_400_5_ST_PREM_fd_partial_X_resid,binary_or_ternary_introduced_400_5_ST_PREC_fd_partial_X_resid,binary_or_ternary_introduced_400_5_CP_fd_partial_X_resid,binary_or_ternary_introduced_400_5_T_PREM_log_fc_partial_X_resid,binary_or_ternary_introduced_400_5_T_PREC_log_fc_partial_X_resid,binary_or_ternary_introduced_400_5_ST_PREM_log_fc_partial_X_resid,binary_or_ternary_introduced_400_5_ST_PREC_log_fc_partial_X_resid,binary_or_ternary_introduced_400_5_CP_log_fc_partial_X_resid,binary_or_ternary_introduced_400_5_T_PREM_fdc_partial_X_resid,binary_or_ternary_introduced_400_5_T_PREC_fdc_partial_X_resid,binary_or_ternary_introduced_400_5_ST_PREM_fdc_partial_X_resid,binary_or_ternary_introduced_400_5_ST_PREC_fdc_partial_X_resid,binary_or_ternary_introduced_400_5_CP_fdc_partial_X_resid,isochrony_introduced_400_5_T_PREM_fd_partial_X_resid,isochrony_introduced_400_5_T_PREC_fd_partial_X_resid,isochrony_introduced_400_5_ST_PREM_fd_partial_X_resid,isochrony_introduced_400_5_ST_PREC_fd_partial_X_resid,isochrony_introduced_400_5_CP_fd_partial_X_resid,isochrony_introduced_400_5_T_PREM_log_fc_partial_X_resid,isochrony_introduced_400_5_T_PREC_log_fc_partial_X_resid,isochrony_introduced_400_5_ST_PREM_log_fc_partial_X_resid,isochrony_introduced_400_5_ST_PREC_log_fc_partial_X_resid,isochrony_introduced_400_5_CP_log_fc_partial_X_resid,isochrony_introduced_400_5_T_PREM_fdc_partial_X_resid,isochrony_introduced_400_5_T_PREC_fdc_partial_X_resid,isochrony_introduced_400_5_ST_PREM_fdc_partial_X_resid,isochrony_introduced_400_5_ST_PREC_fdc_partial_X_resid,isochrony_introduced_400_5_CP_fdc_partial_X_resid
-0.026598804408275542,-0.02659880440827543,-0.026598804408275552,-0.026598804408275407,-0.026598804408275528,-0.0121191134407538,-0.012119113440755034,-0.012119113440756646,-0.01211911344075649,-0.012119113440756142,-0.012119113440756524,-0.012119113440752938,-0.01211911344075656,-0.012119113440767177,-0.012119113440760072,0.0011264796685281925,0.001126479668528111,0.0011264796685282585,0.0011264796685280729,0.0011264796685282984,-0.03785160966982794,-0.03785160966982827,-0.037851609669826675,-0.03785160966982617,-0.0378516096698253,-0.037851609669826154,-0.037851609669829665,-0.037851609669825426,-0.03785160966981635,-0.0378516096698376,-1.2318301890045833,-1.2318301890045846,-1.2318301890045829,-1.231830189004582,-1.2318301890045849,-0.581009464895782,-0.5810094648957924,-0.5810094648958248,-0.5810094648958306,-0.5810094648958611,-0.5810094648958386,-0.5810094648958031,-0.5810094648958348,-0.5810094648957511,-0.5810094648953366,0.09839264175366952,0.09839264175367257,0.09839264175366862,0.09839264175367152,0.09839264175366841,0.18983120942202675,0.18983120942203063,0.18983120942204143,0.1898312094220338,0.1898312094220424,0.18983120942203463,0.18983120942206594,0.18983120942202625,0.18983120942184406,0.18983120942194792
-0.003445320412963682,-0.003445320412963547,-0.003445320412963692,-0.003445320412963546,-0.0034453204129636533,-0.002261578526562856,-0.002261578526563696,-0.002261578526565505,-0.0022615785265648696,-0.002261578526564935,-0.0022615785265652864,-0.0022615785265617,-0.002261578526565185,-0.0022615785265759553,-0.00226157852656875,0.007984492958581172,0.007984492958581066,0.007984492958581224,0.00798449295858108,0.007984492958581281,0.004797961070218697,0.004797961070218686,0.004797961070219889,0.004797961070220938,0.004797961070221509,0.004797961070220527,0.004797961070216586,0.004797961070221582,0.004797961070230904,0.00479796107020917,-1.319627904578252,-1.319627904578253,-1.3196279045782513,-1.3196279045782506,-1.319627904578253,-1.266422090076205,-1.2664220900762146,-1.26642209007625,-1.2664220900762593,-1.266422090076287,-1.266422090076262,-1.266422090076227,-1.266422090076266,-1.2664220900761813,-1.2664220900757701,0.5099980449686616,0.5099980449686651,0.5099980449686606,0.5099980449686627,0.5099980449686599,0.5174733193252775,0.5174733193252802,0.5174733193252917,0.5174733193252837,0.517473319325293,0.5174733193252824,0.5174733193253143,0.5174733193252777,0.5174733193250951,0.517473319325202
-0.024033965738483435,-0.02403396573848333,-0.024033965738483452,-0.02403396573848331,-0.024033965738483452,-0.022526475529549964,-0.022526475529550935,-0.02252647552955277,-0.02252647552955239,-0.02252647552955242,-0.02252647552955278,-0.0225264755295492,-0.02252647552955288,-0.022526475529563387,-0.022526475529556323,0.09381523814182614,0.0938152381418261,0.09381523814182623,0.09381523814182607,0.0938152381418263,0.08975720346606945,0.08975720346606926,0.08975720346607033,0.08975720346607116,0.08975720346607188,0.08975720346607155,0.08975720346606726,0.08975720346607219,0.08975720346608086,0.08975720346605946,2.174474638711197,2.174474638711195,2.1744746387111973,2.1744746387111977,2.1744746387111955,2.24223201499533,2.242232014995325,2.2422320149952863,2.24223201499528,2.2422320149952513,2.242232014995274,2.2422320149953077,2.242232014995278,2.2422320149953565,2.242232014995768,-0.6095482921260913,-0.6095482921260887,-0.6095482921260927,-0.6095482921260897,-0.6095482921260933,-0.600028562334357,-0.6000285623343546,-0.6000285623343422,-0.6000285623343511,-0.6000285623343415,-0.6000285623343502,-0.6000285623343197,-0.6000285623343553,-0.600028562334538,-0.6000285623344325
0.03593849959172447,0.03593849959172458,0.03593849959172445,0.035938499591724606,0.035938499591724474,0.04345294324003887,0.04345294324003804,0.0434529432400362,0.04345294324003673,0.04345294324003684,0.04345294324003643,0.04345294324003984,0.04345294324003652,0.04345294324002555,0.043452943240032973,-0.012781773331471784,-0.01278177333147188,-0.012781773331471756,-0.012781773331471912,-0.012781773331471706,-0.033010012767589546,-0.03301001276758987,-0.0330100127675885,-0.03301001276758741,-0.033010012767587,-0.03301001276758728,-0.03301001276759128,-0.03301001276758681,-0.0330100127675778,-0.033010012767599094,-1.6650939540045833,-1.6650939540045848,-1.6650939540045828,-1.665093954004582,-1.6650939540045848,-1.3273411892915652,-1.327341189291571,-1.3273411892916114,-1.327341189291614,-1.3273411892916434,-1.3273411892916187,-1.3273411892915845,-1.327341189291621,-1.327341189291531,-1.327341189291124,0.7423997973887326,0.742399797388736,0.7423997973887319,0.7423997973887346,0.7423997973887315,0.7898531557212768,0.7898531557212797,0.7898531557212914,0.7898531557212827,0.7898531557212919,0.7898531557212811,0.789853155721313,0.7898531557212763,0.7898531557210942,0.7898531557211995
0.00679667025682841,0.006796670256828551,0.00679667025682841,0.00679667025682855,0.0067966702568284226,0.0038655625241418813,0.003865562524140759,0.003865562524139058,0.0038655625241394032,0.0038655625241396816,0.003865562524139273,0.003865562524142753,0.0038655625241392176,0.003865562524128452,0.0038655625241358384,0.09216659843187919,0.09216659843187908,0.09216659843187922,0.09216659843187909,0.0921665984318793,0.1000568896902585,0.10005688969025821,0.10005688969026003,0.10005688969026108,0.10005688969026143,0.10005688969026022,0.10005688969025703,0.10005688969026134,0.10005688969027036,0.10005688969024915,0.1739264257257623,0.17392642572576109,0.1739264257257631,0.1739264257257636,0.17392642572576106,0.042181510636930424,0.042181510636924296,0.04218151063688702,0.04218151063688319,0.04218151063684972,0.04218151063687279,0.042181510636906935,0.04218151063687495,0.04218151063695946,0.04218151063736539,-2.0309474244692396,-2.030947424469236,-2.0309474244692405,-2.0309474244692383,-2.030947424469242,-2.049457231989309,-2.049457231989305,-2.0494572319892943,-2.049457231989302,-2.0494572319892925,-2.049457231989303,-2.0494572319892725,-2.0494572319893103,-2.049457231989491,-2.049457231989386
-0.023373861408275548,-0.023373861408275423,-0.023373861408275555,-0.02337386140827541,-0.023373861408275534,-0.02267705302911627,-0.022677053029117433,-0.022677053029118915,-0.022677053029118762,-0.022677053029118557,-0.02267705302911895,-0.02267705302911544,-0.022677053029118883,-0.022677053029129396,-0.02267705302912242,-0.0844274123314718,-0.08442741233147188,-0.08442741233147175,-0.08442741233147191,-0.0844274123314717,-0.08630316087579154,-0.08630316087579203,-0.08630316087579024,-0.08630316087578913,-0.08630316087578886,-0.08630316087579018,-0.08630316087579351,-0.08630316087578918,-0.08630316087578017,-0.08630316087580117,0.29606294490017837,0.29606294490017687,0.2960629449001788,0.29606294490017954,0.2960629449001768,0.3273824899723903,0.3273824899723811,0.32738248997233954,0.32738248997234126,0.3273824899723067,0.3273824899723289,0.32738248997236896,0.32738248997233077,0.3273824899724147,0.32738248997282426,1.1050371600260942,1.105037160026097,1.1050371600260933,1.1050371600260962,1.1050371600260929,1.1094374721786273,1.1094374721786304,1.109437472178642,1.1094374721786335,1.1094374721786426,1.1094374721786329,1.1094374721786657,1.1094374721786278,1.1094374721784472,1.1094374721785518
-0.020681530073379476,-0.02068153007337935,-0.020681530073379497,-0.020681530073379355,-0.02068153007337947,-0.02323882483080731,-0.023238824830808337,-0.023238824830810387,-0.02323882483080992,-0.02323882483080971,-0.023238824830810172,-0.02323882483080668,-0.02323882483081014,-0.02323882483082047,-0.023238824830813607,0.05425031290517715,0.054250312905177046,0.054250312905177234,0.05425031290517707,0.054250312905177296,0.0611343316140839,0.06113433161408368,0.06113433161408515,0.061134331614086275,0.0611343316140863,0.06113433161408571,0.06113433161408198,0.0611343316140865,0.061134331614095705,0.06113433161407426,-1.1638705260836304,-1.1638705260836317,-1.1638705260836302,-1.1638705260836295,-1.1638705260836322,-1.2788136163417585,-1.278813616341763,-1.2788136163418007,-1.278813616341805,-1.2788136163418375,-1.2788136163418136,-1.2788136163417816,-1.278813616341814,-1.2788136163417334,-1.2788136163413226,-0.09511270890714066,-0.09511270890713788,-0.09511270890714202,-0.09511270890713924,-0.09511270890714252,-0.11126190506401419,-0.11126190506401146,-0.11126190506399963,-0.1112619050640073,-0.1112619050639978,-0.11126190506400774,-0.11126190506397587,-0.11126190506401368,-0.11126190506419566,-0.11126190506408844
-0.010977580408275544,-0.010977580408275421,-0.010977580408275553,-0.010977580408275404,-0.010977580408275525,-0.017279781678920636,-0.017279781678921337,-0.017279781678923002,-0.017279781678922863,-0.017279781678922683,-0.017279781678923082,-0.01727978167891955,-0.017279781678923137,-0.017279781678933796,-0.017279781678926555,-0.028687755331471814,-0.028687755331471887,-0.028687755331471755,-0.028687755331471908,-0.028687755331471703,-0.011722768667973157,-0.011722768667973477,-0.011722768667972193,-0.01172276866797162,-0.011722768667971001,-0.011722768667971345,-0.011722768667975145,-0.011722768667970672,-0.01172276866796208,-0.011722768667983243,-0.8269529281156945,-0.8269529281156959,-0.826952928115694,-0.8269529281156933,-0.8269529281156959,-1.1102188627023777,-1.1102188627023872,-1.110218862702421,-1.1102188627024285,-1.1102188627024605,-1.1102188627024348,-1.1102188627024012,-1.1102188627024392,-1.1102188627023533,-1.110218862701947,0.9621800171689517,0.9621800171689551,0.962180017168951,0.9621800171689537,0.9621800171689504,0.9223819124553541,0.9223819124553574,0.922381912455369,0.9223819124553605,0.92238191245537,0.922381912455361,0.9223819124553919,0.9223819124553546,0.9223819124551729,0.9223819124552782
-0.02383926874317159,-0.02383926874317145,-0.02383926874317159,-0.02383926874317145,-0.023839268743171584,-0.01258014744299046,-0.01258014744299136,-0.012580147442993465,-0.012580147442993213,-0.012580147442992943,-0.01258014744299319,-0.012580147442989853,-0.012580147442993263,-0.01258014744300373,-0.012580147442996658,-0.09761110856812082,-0.09761110856812094,-0.0976111085681208,-0.09761110856812093,-0.0976111085681207,-0.12791969988365381,-0.12791969988365393,-0.12791969988365257,-0.12791969988365132,-0.12791969988365148,-0.1279196998836519,-0.1279196998836556,-0.12791969988365115,-0.12791969988364194,-0.12791969988366386,-0.30752782264024997,-0.3075278226402512,-0.307527822640249,-0.3075278226402487,-0.3075278226402514,0.19853749973774257,0.19853749973772972,0.19853749973769186,0.19853749973769008,0.19853749973765727,0.1985374997376832,0.19853749973771379,0.19853749973768453,0.19853749973776702,0.1985374997381793,0.8004251241974263,0.8004251241974302,0.8004251241974261,0.8004251241974283,0.800425124197425,0.871525945838026,0.8715259458380309,0.8715259458380412,0.8715259458380327,0.8715259458380428,0.8715259458380314,0.8715259458380638,0.8715259458380267,0.871525945837843,0.8715259458379501
-0.030305646738483433,-0.030305646738483325,-0.03030564673848345,-0.030305646738483315,-0.030305646738483454,-0.033929402643909576,-0.03392940264391076,-0.033929402643912476,-0.03392940264391192,-0.0339294026439119,-0.033929402643912226,-0.03392940264390908,-0.033929402643912206,-0.03392940264392282,-0.03392940264391579,-0.027103330858173864,-0.027103330858173888,-0.027103330858173753,-0.027103330858173916,-0.027103330858173687,-0.017348489975243568,-0.017348489975244272,-0.01734848997524274,-0.01734848997524162,-0.017348489975241382,-0.01734848997524241,-0.017348489975245497,-0.017348489975241386,-0.01734848997523176,-0.017348489975253446,0.6187454720445297,0.6187454720445283,0.6187454720445302,0.6187454720445305,0.6187454720445282,0.45586800127158655,0.45586800127157423,0.45586800127154015,0.4558680012715331,0.45586800127150257,0.4558680012715259,0.45586800127156385,0.45586800127152427,0.45586800127160976,0.45586800127201965,0.3654517078739088,0.3654517078739111,0.3654517078739076,0.36545170787391024,0.36545170787390685,0.34256785970922127,0.34256785970922504,0.3425678597092363,0.3425678597092279,0.3425678597092381,0.3425678597092271,0.34256785970925696,0.3425678597092222,0.34256785970904285,0.3425678597091459
