G_resp_400_4_T_PREM_fd_partial_X_resid,G_resp_400_4_T_PREC_fd_partial_X_resid,G_resp_400_4_ST_PREM_fd_partial_X_resid,G_resp_400_4_ST_PREC_fd_partial_X_resid,G_resp_400_4_CP_fd_partial_X_resid,G_resp_400_4_T_PREM_log_fc_partial_X_resid,G_resp_400_4_T_PREC_log_fc_partial_X_resid,G_resp_400_4_ST_PREM_log_fc_partial_X_resid,G_resp_400_4_ST_PREC_log_fc_partial_X_resid,G_resp_400_4_CP_log_fc_partial_X_resid,G_resp_400_4_T_PREM_fdc_partial_X_resid,G_resp_400_4_T_PREC_fdc_partial_X_resid,G_resp_400_4_ST_PREM_fdc_partial_X_resid,G_resp_400_4_ST_PREC_fdc_partial_X_resid,G_resp_400_4_CP_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_4_T_PREM_fd_partial_X_resid,entropy_diff_norm_q_avg_400_4_T_PREC_fd_partial_X_resid,entropy_diff_norm_q_avg_400_4_ST_PREM_fd_partial_X_resid,entropy_diff_norm_q_avg_400_4_ST_PREC_fd_partial_X_resid,entropy_diff_norm_q_avg_400_4_CP_fd_partial_X_resid,entropy_diff_norm_q_avg_400_4_T_PREM_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_4_T_PREC_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_4_ST_PREM_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_4_ST_PREC_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_4_CP_log_fc_partial_X_resid,entropy_diff_norm_q_avg_400_4_T_PREM_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_4_T_PREC_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_4_ST_PREM_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_4_ST_PREC_fdc_partial_X_resid,entropy_diff_norm_q_avg_400_4_CP_fdc_partial_X_resid,binary_or_ternary_introduced_400_4_T_PREM_fd_partial_X_resid,binary_or_ternary_introduced_400_4_T_PREC_fd_partial_X_resid,binary_or_ternary_introduced_400_4_ST_PREM_fd_partial_X_resid,binary_or_ternary_introduced_400_4_ST_PREC_fd_partial_X_resid,binary_or_ternary_introduced_400_4_CP_fd_partial_X_resid,binary_or_ternary_introduced_400_4_T_PREM_log_fc_partial_X_resid,binary_or_ternary_introduced_400_4_T_PREC_log_fc_partial_X_resid,binary_or_ternary_introduced_400_4_ST_PREM_log_fc_partial_X_resid,binary_or_ternary_introduced_400_4_ST_PREC_log_fc_partial_X_resid,binary_or_ternary_introduced_400_4_CP_log_fc_partial_X_resid,binary_or_ternary_introduced_400_4_T_PREM_fdc_partial_X_resid,binary_or_ternary_introduced_400_4_T_PREC_fdc_partial_X_resid,binary_or_ternary_introduced_400_4_ST_PREM_fdc_partial_X_resid,binary_or_ternary_introduced_400_4_ST_PREC_fdc_partial_X_resid,binary_or_ternary_introduced_400_4_CP_fdc_partial_X_resid,isochrony_introduced_400_4_T_PREM_fd_partial_X_resid,isochrony_introduced_400_4_T_PREC_fd_partial_X_resid,isochrony_introduced_400_4_ST_PREM_fd_partial_X_resid,isochrony_introduced_400_4_ST_PREC_fd_partial_X_resid,isochrony_introduced_400_4_CP_fd_partial_X_resid,isochrony_introduced_400_4_T_PREM_log_fc_partial_X_resid,isochrony_introduced_400_4_T_PREC_log_fc_partial_X_resid,isochrony_introduced_400_4_ST_PREM_log_fc_partial_X_resid,isochrony_introduced_400_4_ST_PREC_log_fc_partial_X_resid,isochrony_introduced_400_4_CP_log_fc_partial_X_resid,isochrony_introduced_400_4_T_PREM_fdc_partial_X_resid,isochrony_introduced_400_4_T_PREC_fdc_partial_X_resid,isochrony_introduced_400_4_ST_PREM_fdc_partial_X_resid,isochrony_introduced_400_4_ST_PREC_fdc_partial_X_resid,isochrony_introduced_400_4_CP_fdc_partial_X_resid
-0.02881847577460251,-0.02881847577460251,-0.02881847577460251,-0.02881847577460242,-0.028818475774602566,-0.011103194430440451,-0.011103194430440966,-0.011103194430440921,-0.01110319443044146,-0.011103194430442099,-0.01110319443044153,-0.01110319443044087,-0.011103194430442232,-0.011103194430440578,-0.011103194430432789,0.004516674077578301,0.0045166740775776995,0.004516674077578383,0.004516674077578248,0.004516674077578334,-0.04519316916547013,-0.045193169165468755,-0.04519316916546789,-0.04519316916546754,-0.04519316916546561,-0.04519316916546622,-0.04519316916546756,-0.04519316916546775,-0.04519316916546064,-0.045193169165492146,-2.0361349499205668,-2.0361349499205708,-2.0361349499205663,-2.0361349499205734,-2.036134949920567,-2.221739213642577,-2.221739213642506,-2.221739213642477,-2.221739213642475,-2.221739213642481,-2.2217392136424667,-2.2217392136425493,-2.2217392136424947,-2.221739213641901,-2.2217392136423557,0.3270810014187175,0.3270810014187241,0.327081001418714,0.3270810014187219,0.3270810014187194,1.009535947319282,1.0095359473192251,1.0095359473192262,1.0095359473191992,1.0095359473191665,1.0095359473191718,1.0095359473193248,1.0095359473191898,1.009535947318788,1.009535947319605
-0.0008551862774561596,-0.000855186277456152,-0.0008551862774561587,-0.000855186277456059,-0.0008551862774562179,0.000593071189051848,0.000593071189051618,0.0005930711890514942,0.0005930711890512402,0.0005930711890504115,0.0005930711890509223,0.0005930711890516399,0.0005930711890501335,0.0005930711890519064,0.0005930711890596639,-0.030346940543497968,-0.03034694054349861,-0.03034694054349787,-0.03034694054349798,-0.030346940543497902,-0.03441081343589353,-0.034410813435891606,-0.03441081343589123,-0.03441081343589062,-0.03441081343588856,-0.03441081343588993,-0.03441081343589077,-0.034410813435890135,-0.034410813435882974,-0.034410813435914595,0.5502523304423035,0.5502523304422988,0.5502523304423038,0.5502523304422968,0.5502523304423033,0.5350788338700156,0.5350788338700891,0.5350788338701323,0.53507883387013,0.5350788338701202,0.5350788338701432,0.5350788338700558,0.5350788338701163,0.5350788338706916,0.5350788338702414,-0.2989920157584783,-0.29899201575847095,-0.29899201575848167,-0.2989920157584744,-0.29899201575847645,-0.24320004430994135,-0.24320004430998865,-0.24320004430997955,-0.24320004431000694,-0.24320004431004855,-0.24320004431005232,-0.24320004430989767,-0.24320004431002437,-0.24320004431043593,-0.24320004430961886
-0.0068699701060333995,-0.006869970106033406,-0.006869970106033411,-0.0068699701060333145,-0.006869970106033455,-0.005025620441755167,-0.0050256204417554046,-0.005025620441755501,-0.005025620441755887,-0.005025620441756727,-0.005025620441756019,-0.005025620441755281,-0.0050256204417567785,-0.005025620441755074,-0.005025620441747434,0.07069451915829573,0.0706945191582952,0.07069451915829585,0.07069451915829572,0.07069451915829585,0.06551919448150936,0.06551919448151122,0.06551919448151232,0.06551919448151214,0.06551919448151423,0.06551919448151361,0.0655191944815125,0.0655191944815122,0.0655191944815195,0.06551919448148809,-0.7281014703139961,-0.7281014703140002,-0.7281014703139957,-0.7281014703140024,-0.7281014703139951,-0.7474248530385228,-0.7474248530384431,-0.7474248530384043,-0.7474248530384074,-0.7474248530384152,-0.7474248530384,-0.7474248530384814,-0.7474248530384264,-0.7474248530378467,-0.7474248530382959,-1.1782642598570896,-1.1782642598570843,-1.1782642598570936,-1.178264259857086,-1.1782642598570892,-1.1072134238074478,-1.1072134238075078,-1.1072134238075066,-1.1072134238075186,-1.1072134238075628,-1.1072134238075533,-1.1072134238074005,-1.1072134238075442,-1.1072134238079447,-1.107213423807132
0.04378753922539749,0.0437875392253975,0.04378753922539749,0.04378753922539759,0.043787539225397444,0.05298113898338437,0.05298113898338396,0.052981138983383934,0.05298113898338352,0.05298113898338291,0.05298113898338344,0.052981138983384204,0.0529811389833826,0.05298113898338454,0.0529811389833922,0.03438266807757828,0.03438266807757771,0.034382668077578386,0.03438266807757824,0.03438266807757833,0.008585030776182823,0.008585030776184922,0.008585030776185082,0.008585030776185798,0.008585030776187726,0.00858503077618663,0.008585030776185689,0.008585030776186192,0.00858503077619343,0.008585030776161717,-1.2940579299205663,-1.2940579299205708,-1.294057929920566,-1.2940579299205734,-1.2940579299205668,-1.3903799290402237,-1.39037992904015,-1.390379929040117,-1.3903799290401184,-1.3903799290401258,-1.3903799290401007,-1.3903799290401921,-1.3903799290401324,-1.3903799290395442,-1.3903799290400005,0.5134446377823538,0.5134446377823605,0.5134446377823504,0.5134446377823584,0.5134446377823558,0.8676144363634126,0.867614436363362,0.8676144363633695,0.8676144363633473,0.8676144363633019,0.8676144363633056,0.8676144363634528,0.8676144363633185,0.8676144363629202,0.8676144363637366
0.03504073539111295,0.03504073539111296,0.03504073539111296,0.03504073539111304,0.0350407353911129,0.0314546506983466,0.031454650698346194,0.03145465069834603,0.0314546506983457,0.031454650698345014,0.031454650698345625,0.031454650698346256,0.03145465069834494,0.03145465069834657,0.031454650698354236,0.10966553253721953,0.1096655325372189,0.10966553253721961,0.1096655325372195,0.10966553253721961,0.11972824079855092,0.11972824079855238,0.11972824079855302,0.11972824079855326,0.11972824079855544,0.11972824079855461,0.11972824079855321,0.1197282407985534,0.11972824079856045,0.11972824079852955,0.007859673776147269,0.007859673776142509,0.007859673776147158,0.007859673776140386,0.007859673776147491,0.04543133838100699,0.04543133838108676,0.04543133838112412,0.04543133838112101,0.04543133838111199,0.045431338381133,0.04543133838104324,0.04543133838110014,0.04543133838168312,0.04543133838123592,-4.3407009133979235,-4.340700913397916,-4.340700913397926,-4.340700913397918,-4.340700913397922,-4.478849508808328,-4.478849508808381,-4.478849508808368,-4.478849508808399,-4.478849508808435,-4.478849508808438,-4.478849508808283,-4.47884950880841,-4.4788495088088105,-4.4788495088080085
-0.03269001677460251,-0.0326900167746025,-0.032690016774602516,-0.03269001677460241,-0.032690016774602565,-0.03183750158574635,-0.031837501585746684,-0.0318375015857469,-0.03183750158574709,-0.03183750158574791,-0.031837501585747253,-0.03183750158574673,-0.03183750158574807,-0.03183750158574643,-0.031837501585738635,-0.0799335399224217,-0.0799335399224223,-0.0799335399224216,-0.07993353992242176,-0.07993353992242166,-0.08232573429839947,-0.08232573429839721,-0.08232573429839693,-0.08232573429839622,-0.08232573429839446,-0.08232573429839561,-0.08232573429839639,-0.08232573429839646,-0.08232573429838921,-0.08232573429842044,0.5198309590794334,0.5198309590794292,0.5198309590794341,0.5198309590794266,0.5198309590794334,0.5108990967585921,0.510899096758659,0.5108990967587025,0.5108990967586993,0.5108990967586884,0.5108990967587047,0.5108990967586231,0.5108990967586762,0.5108990967592647,0.5108990967588136,0.7134446377823533,0.7134446377823597,0.7134446377823498,0.7134446377823578,0.7134446377823552,0.7462865213397014,0.7462865213396539,0.746286521339653,0.7462865213396288,0.7462865213395962,0.7462865213396038,0.7462865213397551,0.7462865213396115,0.7462865213392194,0.74628652134003
0.005666513059682052,0.005666513059682058,0.005666513059682047,0.005666513059682143,0.005666513059681981,0.0025377725216809473,0.0025377725216804755,0.00253777252168043,0.0025377725216802005,0.0025377725216793783,0.0025377725216800162,0.00253777252168074,0.002537772521679225,0.002537772521680867,0.0025377725216887224,0.021732051617936975,0.021732051617936395,0.021732051617937124,0.021732051617937,0.02173205161793707,0.030511432462681596,0.03051143246268328,0.03051143246268441,0.030511432462684618,0.030511432462686332,0.03051143246268529,0.030511432462684417,0.03051143246268434,0.030511432462691758,0.030511432462660366,-3.228440811617282,-3.228440811617286,-3.228440811617281,-3.2284408116172876,-3.228440811617281,-3.19566077427837,-3.195660774278297,-3.195660774278263,-3.195660774278261,-3.195660774278268,-3.195660774278255,-3.195660774278337,-3.1956607742782825,-3.1956607742776955,-3.1956607742781493,-0.48240981103736713,-0.4824098110373608,-0.48240981103737157,-0.4824098110373638,-0.48240981103736613,-0.6029399010266803,-0.6029399010267359,-0.6029399010267311,-0.6029399010267463,-0.6029399010267891,-0.6029399010267866,-0.6029399010266336,-0.6029399010267648,-0.6029399010271743,-0.602939901026356
0.006127478225397488,0.006127478225397489,0.006127478225397486,0.006127478225397583,0.00612747822539743,-0.00158299493645825,-0.0015829949364586653,-0.0015829949364588355,-0.0015829949364591822,-0.0015829949364598056,-0.001582994936459128,-0.0015829949364585937,-0.0015829949364600344,-0.0015829949364583986,-0.0015829949364507068,-0.005245499922421707,-0.005245499922422294,-0.005245499922421602,-0.005245499922421751,-0.005245499922421666,0.016390420205478498,0.016390420205480694,0.01639042020548169,0.016390420205481843,0.016390420205483588,0.016390420205482356,0.016390420205481423,0.016390420205481315,0.01639042020548855,0.01639042020545782,-1.4755178779205664,-1.4755178779205709,-1.4755178779205658,-1.4755178779205735,-1.4755178779205669,-1.3947347017265384,-1.3947347017264673,-1.394734701726431,-1.3947347017264293,-1.3947347017264378,-1.3947347017264136,-1.3947347017265024,-1.394734701726444,-1.39473470172587,-1.3947347017263185,2.2250725447590964,2.225072544759103,2.2250725447590933,2.225072544759101,2.2250725447590987,1.9280379991420535,1.9280379991419978,1.928037999142004,1.928037999141984,1.9280379991419414,1.92803799914194,1.9280379991420997,1.9280379991419565,1.9280379991415635,1.9280379991423693
-0.02176061660888706,-0.02176061660888705,-0.02176061660888705,-0.021760616608886965,-0.021760616608887107,-0.00798556422909953,-0.00798556422909982,-0.007985564229099996,-0.007985564229100331,-0.00798556422910103,-0.007985564229100484,-0.007985564229099875,-0.007985564229101213,-0.007985564229099542,-0.007985564229091814,-0.05408247046278046,-0.0540824704627811,-0.054082470462780384,-0.054082470462780474,-0.054082470462780384,-0.09273586134949563,-0.09273586134949399,-0.09273586134949291,-0.0927358613494927,-0.09273586134949108,-0.09273586134949174,-0.09273586134949346,-0.09273586134949328,-0.09273586134948572,-0.09273586134951707,-0.6532136957890703,-0.6532136957890748,-0.6532136957890706,-0.653213695789077,-0.6532136957890703,-0.7975359001623884,-0.7975359001623175,-0.7975359001622855,-0.7975359001622828,-0.7975359001622908,-0.7975359001622658,-0.7975359001623576,-0.7975359001623084,-0.7975359001617099,-0.797535900162166,0.29625560834120657,0.2962556083412141,0.29625560834120424,0.2962556083412109,0.2962556083412083,0.8269190758860491,0.8269190758859923,0.8269190758860041,0.8269190758859686,0.8269190758859369,0.8269190758859393,0.8269190758860947,0.8269190758859604,0.8269190758855589,0.826919075886373
-0.0343497401060334,-0.0343497401060334,-0.03434974010603341,-0.03434974010603331,-0.034349740106033456,-0.038783250153396696,-0.03878325015339693,-0.038783250153397154,-0.038783250153397515,-0.038783250153398154,-0.03878325015339754,-0.03878325015339685,-0.03878325015339837,-0.03878325015339664,-0.03878325015338895,-0.08169047484170426,-0.0816904748417048,-0.08169047484170414,-0.08169047484170426,-0.08169047484170415,-0.06924985449877472,-0.06924985449877298,-0.0692498544987728,-0.06924985449877193,-0.06924985449877016,-0.0692498544987715,-0.06924985449877213,-0.06924985449877182,-0.06924985449876526,-0.06924985449879589,1.13922807514055,1.1392280751405464,1.1392280751405508,1.139228075140544,1.1392280751405508,1.185678275510313,1.1856782755103745,1.1856782755104203,1.1856782755104112,1.1856782755104083,1.185678275510426,1.18567827551034,1.1856782755103947,1.1856782755109774,1.185678275510528,1.9717357401429096,1.971735740142915,1.9717357401429056,1.971735740142913,1.9717357401429099,1.8009413394929092,1.800941339492856,1.8009413394928617,1.8009413394928468,1.8009413394928022,1.8009413394928064,1.8009413394929592,1.8009413394928269,1.80094133949242,1.800941339493232
