pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
60,1,4,400,"[0.0, 482.16783216783216, 827.972027972028, 1058.3916083916083]","[460.22727272727263, 378.409090909091, 494.9999999999998]"
60,2,4,600,"[0.0, 468.8811188811189, 1294.4055944055945, 2112.9370629370633]","[357.9545454545455, 689.3181818181818, 906.1363636363637]"
60,3,4,400,"[0.0, 328.3216783216783, 733.5664335664335, 1047.902097902098]","[384.5454545454546, 298.6363636363635, 304.77272727272725]"
60,4,5,600,"[0.0, 441.62303664921467, 1063.8743455497383, 1623.2984293193717, 2287.434554973822]","[425.4545454545455, 413.181818181818, 423.409090909091, 435.681818181818]"
60,5,4,400,"[0.0, 356.2937062937063, 908.3916083916083, 1079.3706293706293]","[353.86363636363626, 824.3181818181818, 208.6363636363635]"
60,6,5,600,"[0.0, 711.2565445026178, 1490.5759162303664, 2115.4450261780103, 2661.7801047120415]","[615.6818181818182, 570.681818181818, 985.909090909091, 396.818181818182]"
60,7,4,400,"[0.0, 618.5314685314686, 1181.1188811188813, 1551.3986013986016]","[812.0454545454545, 585.0, 736.3636363636365]"
60,8,5,600,"[0.0, 577.7486910994764, 1058.6387434554974, 1460.9947643979058, 1996.8586387434555]","[570.6818181818182, 1049.318181818182, 380.4545454545455]"
60,9,4,400,"[0.0, 391.2587412587413, 723.0769230769231, 918.5314685314686]","[615.681818181818, 286.36363636363626, 282.2727272727275]"
60,10,4,600,"[0.0, 661.1888111888112, 1357.3426573426573, 2025.5244755244755]","[660.6818181818182, 908.181818181818, 290.4545454545455]"
60,11,4,400,"[0.0, 468.1818181818182, 1009.7902097902099, 1450.0000000000002]","[505.22727272727263, 445.909090909091, 364.09090909090924]"
60,12,4,600,"[0.0, 759.0909090909091, 1476.2237762237764, 2256.2937062937062]","[599.318181818182, 464.31818181818176]"
60,13,4,400,"[0.0, 265.38461538461536, 562.2377622377622, 715.7342657342657]","[360.0, 850.9090909090908, 149.31818181818198, 143.18181818181802]"
60,14,5,600,"[0.0, 813.3507853403141, 1637.1727748691098, 2256.806282722513, 2928.7958115183246]","[632.0454545454545, 542.0454545454547, 492.9545454545455, 200.4545454545455]"
60,15,4,400,"[0.0, 573.0769230769231, 915.3846153846155, 1198.2517482517483]",[787.5000000000002]
60,16,4,600,"[0.0, 783.5664335664336, 1269.93006993007, 1619.93006993007]","[722.0454545454546, 376.36363636363626, 227.0454545454545, 591.1363636363635]"
60,17,5,400,"[0.0, 636.9109947643979, 938.7434554973821, 1528.5340314136124, 1712.565445026178]","[711.8181818181818, 200.4545454545455, 1131.1363636363637, 429.5454545454545, 259.772727272727]"
60,18,4,600,"[0.0, 405.94405594405595, 1084.6153846153845, 1584.9650349650349]","[456.1363636363636, 803.8636363636365, 810.0]"
60,19,4,400,"[0.0, 517.1328671328672, 964.3356643356644, 1327.6223776223778]","[560.4545454545455, 331.3636363636365, 319.090909090909]"
60,20,4,600,"[0.0, 395.45454545454544, 1021.6783216783217, 1752.7972027972028]","[953.1818181818182, 572.7272727272725, 274.090909090909]"
60,21,5,400,"[0.0, 650.0, 1064.3979057591623, 1358.3769633507854, 1733.5078534031413]","[640.2272727272729, 231.1363636363635, 679.090909090909]"
60,22,4,600,"[0.0, 601.7482517482517, 1074.1258741258741, 1616.4335664335665]","[818.1818181818182, 415.22727272727275, 255.68181818181802, 357.9545454545455]"
60,23,5,400,"[0.0, 178.7958115183246, 632.4607329842931, 900.261780104712, 1181.151832460733]","[280.22727272727275, 225.0, 202.5]"
60,24,5,600,"[0.0, 580.3664921465968, 1173.8219895287957, 1775.1308900523559, 2491.6230366492146]","[781.3636363636365, 341.590909090909, 251.590909090909, 433.6363636363635]"
60,25,4,400,"[0.0, 160.48951048951048, 586.7132867132867, 967.4825174825176]","[194.31818181818198, 143.18181818181802]"
60,26,5,600,"[0.0, 789.7905759162304, 1165.9685863874347, 1913.8743455497383, 2384.2931937172775]","[803.8636363636363, 732.2727272727273, 679.090909090909, 677.0454545454545]"
60,27,4,400,"[0.0, 244.4055944055944, 604.1958041958042, 1247.2027972027972]","[225.0, 206.590909090909, 560.4545454545455, 429.54545454545473]"
60,28,5,600,"[0.0, 763.6125654450261, 1218.3246073298428, 1898.1675392670156, 2363.350785340314]","[769.0909090909091, 570.681818181818, 857.0454545454545]"
60,29,5,400,"[0.0, 152.61780104712042, 491.0994764397906, 751.0471204188482, 1249.2146596858638]","[503.18181818181813, 165.68181818181824, 153.409090909091, 413.18181818181824]"
60,30,5,600,"[0.0, 713.8743455497382, 1440.8376963350784, 1947.9057591623036, 2790.052356020942]","[660.681818181818, 216.81818181818198, 149.31818181818198, 495.0, 368.181818181818]"
60,31,5,400,"[0.0, 469.37172774869106, 1103.6649214659685, 1570.4188481675392, 1762.303664921466]","[634.0909090909088, 175.909090909091, 151.3636363636365, 439.7727272727275, 261.81818181818153]"
60,32,5,600,"[0.0, 381.413612565445, 953.9267015706805, 1714.9214659685863, 2543.979057591623]","[683.181818181818, 218.8636363636365, 748.6363636363635, 366.13636363636397]"
60,33,4,400,"[0.0, 433.21678321678326, 649.6503496503497, 950.0]","[523.6363636363637, 210.68181818181802, 165.68181818181847]"
