pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
27,1,5,400,"[0.0, 424.86910994764395, 894.240837696335, 1387.1727748691098, 1537.1727748691098]","[474.54545454545473, 490.909090909091, 550.2272727272725, 182.0454545454545]"
27,2,4,600,"[0.0, 776.5734265734266, 1381.8181818181818, 1829.7202797202797]","[603.409090909091, 724.090909090909, 478.6363636363635]"
27,3,5,400,"[0.0, 524.3455497382199, 996.3350785340315, 1311.256544502618, 1929.842931937173]","[476.590909090909, 450.0, 241.3636363636365, 625.909090909091]"
27,4,5,600,"[0.0, 630.1047120418848, 1396.3350785340313, 2165.1832460732985, 2865.9685863874347]","[478.63636363636374, 781.3636363636363, 419.318181818182, 762.9545454545455]"
27,5,5,400,"[0.0, 422.25130890052355, 841.8848167539267, 1243.193717277487, 1437.696335078534]","[341.590909090909, 317.0454545454545, 542.0454545454545, 206.59090909090946]"
27,6,4,600,"[0.0, 514.3356643356643, 1014.6853146853147, 1494.055944055944]","[447.9545454545455, 433.63636363636374, 419.31818181818153]"
27,7,4,400,"[0.0, 198.95104895104896, 772.027972027972, 1257.6923076923076]","[196.3636363636365, 523.6363636363635, 570.6818181818182]"
27,8,5,600,"[0.0, 420.6806282722513, 938.2198952879581, 1599.7382198952878, 2033.5078534031413]","[341.5909090909091, 333.40909090909076, 699.5454545454547, 190.22727272727252]"
27,9,4,400,"[0.0, 258.39160839160843, 841.958041958042, 1292.6573426573427]","[210.68181818181802, 683.1818181818185, 492.9545454545455]"
27,10,5,600,"[0.0, 554.1884816753927, 1351.8324607329844, 2115.4450261780103, 2936.6492146596856]","[544.090909090909, 509.31818181818176, 834.5454545454545, 756.818181818182, 233.18181818181802]"
27,11,4,400,"[0.0, 566.0839160839162, 747.5524475524476, 1257.6923076923076]","[517.5, 204.54545454545473, 742.5]"
27,12,4,600,"[0.0, 559.7902097902098, 1070.6293706293707, 1868.1818181818182]","[558.4090909090908, 582.9545454545455, 1045.227272727273]"
27,13,5,400,"[0.0, 328.01047120418843, 972.7748691099475, 1389.7905759162302, 1542.4083769633505]","[267.9545454545455, 621.8181818181818, 505.227272727273, 208.6363636363635]"
27,14,5,600,"[0.0, 357.85340314136124, 846.5968586387435, 1398.1675392670159, 2169.633507853403]","[216.81818181818176, 445.909090909091, 546.1363636363637]"
27,15,4,400,"[0.0, 163.98601398601397, 397.9020979020979, 782.1678321678322]","[182.0454545454545, 200.4545454545455, 357.9545454545455]"
27,16,4,600,"[0.0, 409.44055944055947, 1193.006993006993, 1759.79020979021]","[366.1363636363635, 742.5, 617.727272727273]"
27,17,5,400,"[0.0, 500.78534031413614, 679.5811518324607, 976.1780104712042, 1264.9214659685863]","[470.4545454545455, 167.72727272727275, 284.31818181818176, 523.6363636363635]"
27,18,4,600,"[0.0, 468.8811188811189, 1276.923076923077, 1952.097902097902]","[476.59090909090924, 807.9545454545453, 466.3636363636365]"
27,19,5,400,"[0.0, 600.261780104712, 1192.6701570680627, 1779.8429319371726, 1984.8167539267015]","[452.0454545454545, 509.31818181818176, 681.1363636363637, 214.77272727272702]"
27,20,4,600,"[0.0, 790.5594405594406, 1339.86013986014, 1882.1678321678323]","[570.6818181818182, 533.8636363636363]"
27,21,5,400,"[0.0, 647.3821989528795, 818.3246073298429, 1148.9528795811518, 1398.4293193717276]","[599.3181818181818, 231.1363636363635, 429.5454545454545, 429.5454545454545]"
27,22,5,600,"[0.0, 436.3874345549738, 1186.9109947643979, 1997.6439790575914, 2580.6282722513088]","[495.0, 885.681818181818, 396.818181818182]"
27,23,4,400,"[0.0, 398.25174825174827, 855.944055944056, 1177.2727272727275]","[454.09090909090924, 660.681818181818, 351.818181818182]"
27,24,4,600,"[0.0, 367.4825174825175, 1049.6503496503497, 1438.1118881118882]","[349.77272727272725, 738.4090909090908, 386.590909090909]"
27,25,4,400,"[0.0, 307.3426573426574, 656.6433566433567, 1163.2867132867134]","[298.6363636363636, 317.0454545454545, 742.5000000000002]"
27,26,5,600,"[0.0, 627.4869109947645, 1249.738219895288, 2005.497382198953, 2515.1832460732985]","[570.6818181818182, 619.7727272727273, 803.8636363636365, 689.3181818181815]"
27,27,4,400,"[0.0, 433.21678321678326, 590.2097902097903, 1051.3986013986014]","[423.409090909091, 177.9545454545455, 454.090909090909]"
27,28,5,600,"[0.0, 829.0575916230366, 1388.4816753926702, 1963.6125654450261, 2337.17277486911]","[621.8181818181818, 695.4545454545455, 938.8636363636365, 333.409090909091]"
27,29,4,400,"[0.0, 335.31468531468533, 929.3706293706294, 1226.2237762237764]","[286.3636363636365, 619.7727272727273, 337.5]"
27,30,4,600,"[0.0, 825.5244755244755, 1350.3496503496503, 1777.2727272727273]","[632.0454545454545, 738.4090909090908, 370.227272727273]"
27,31,5,400,"[0.0, 270.4188481675393, 894.240837696335, 1334.8167539267015, 1571.2041884816754]","[270.0, 732.2727272727271, 572.727272727273, 290.4545454545455]"
27,32,5,600,"[0.0, 808.1151832460732, 1302.0942408376964, 1968.848167539267, 2690.5759162303666]","[754.7727272727271, 552.2727272727273, 797.7272727272727, 360.0]"
27,33,5,400,"[0.0, 362.0418848167539, 684.8167539267015, 881.937172774869, 1372.2513089005236]","[323.18181818181824, 380.4545454545455, 184.090909090909, 400.909090909091]"
27,34,5,600,"[0.0, 486.1256544502618, 1323.0366492146595, 1793.4554973821987, 2627.748691099476]","[566.5909090909091, 861.1363636363637, 398.86363636363603, 979.7727272727275]"
27,35,5,400,"[0.0, 220.6806282722513, 412.56544502617805, 926.4397905759163, 1092.1465968586388]","[237.27272727272725, 206.590909090909, 709.7727272727273, 218.8636363636365]"
27,36,4,600,"[0.0, 472.3776223776224, 958.7412587412588, 1780.769230769231]","[419.31818181818176, 378.409090909091, 967.5]"
27,37,4,400,"[0.0, 496.1538461538462, 768.5314685314686, 1033.916083916084]","[636.1363636363635, 241.3636363636365, 267.9545454545455]"
27,38,5,600,"[0.0, 410.20942408376965, 786.3874345549739, 1374.607329842932, 1834.5549738219895]","[419.31818181818176, 390.68181818181824, 789.5454545454547, 304.772727272727]"
27,39,5,400,"[0.0, 626.4397905759163, 1239.7905759162304, 1593.9790575916231, 1880.1047120418848]","[617.7272727272727, 607.5, 298.63636363636374, 294.5454545454545]"
27,40,5,600,"[0.0, 389.26701570680626, 857.068062827225, 1361.5183246073298, 1957.5916230366493]","[396.81818181818176, 292.5, 650.4545454545455]"
27,41,4,400,"[0.0, 482.16783216783216, 632.1678321678321, 1177.2727272727273]","[429.5454545454545, 184.090909090909, 560.4545454545457]"
27,42,5,600,"[0.0, 397.12041884816756, 896.3350785340315, 1458.3769633507854, 1902.6178010471206]","[394.77272727272714, 329.318181818182, 609.5454545454545, 288.409090909091]"
27,43,5,400,"[0.0, 529.5811518324607, 941.3612565445026, 1371.4659685863874, 1867.0157068062827]","[405.0, 454.09090909090924, 495.0]"
27,44,5,600,"[0.0, 679.8429319371728, 1527.2251308900522, 2301.30890052356, 2782.198952879581]","[441.81818181818187, 464.31818181818176, 916.3636363636365, 834.5454545454545]"
27,45,4,400,"[0.0, 370.2797202797203, 841.958041958042, 1460.4895104895106]","[366.1363636363635, 372.27272727272725, 662.727272727273]"
27,46,4,600,"[0.0, 556.2937062937062, 1077.6223776223776, 1871.6783216783217]","[398.86363636363626, 398.8636363636365, 918.409090909091]"
