pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
23,1,5,400,"[0.0, 545.2879581151833, 949.2146596858639, 1329.5811518324608, 1691.6230366492148]","[613.636363636364, 527.7272727272725, 337.5, 319.090909090909]"
23,2,5,600,"[0.0, 695.5497382198953, 1275.916230366492, 1754.1884816753927, 2496.8586387434552]","[589.0909090909091, 546.1363636363635, 376.3636363636365, 568.6363636363635]"
23,3,4,400,"[0.0, 359.7902097902098, 890.9090909090909, 1313.6363636363635]","[343.6363636363636, 580.909090909091, 345.68181818181824]"
23,4,4,600,"[0.0, 391.958041958042, 895.8041958041958, 1245.8041958041958]","[355.9090909090909, 619.7727272727273, 360.0000000000002]"
23,5,4,400,"[0.0, 181.46853146853147, 691.6083916083917, 1002.4475524475525]","[182.0454545454545, 513.409090909091, 429.5454545454545]"
23,6,5,600,"[0.0, 585.6020942408377, 1037.696335078534, 1759.4240837696334, 2279.581151832461]","[627.9545454545455, 355.90909090909076, 623.8636363636363, 531.818181818182]"
23,7,4,400,"[0.0, 646.5034965034965, 800.0, 1345.1048951048951]","[554.3181818181819, 163.6363636363635, 497.04545454545473]"
23,8,5,600,"[0.0, 459.9476439790576, 974.869109947644, 1743.717277486911, 2256.020942408377]","[540.0, 470.45454545454527, 642.2727272727275]"
23,9,5,400,"[0.0, 618.586387434555, 1250.2617801047122, 1677.7486910994767, 2199.476439790576]","[609.5454545454545, 589.0909090909092, 304.77272727272725, 568.6363636363635]"
23,10,5,600,"[0.0, 774.0837696335078, 1179.0575916230366, 1835.3403141361255, 2337.1727748691096]","[642.2727272727271, 310.909090909091, 589.090909090909, 601.3636363636365]"
23,11,4,400,"[0.0, 268.8811188811189, 523.7762237762238, 852.0979020979021]","[239.31818181818184, 658.6363636363636, 282.27272727272725, 409.090909090909, 707.7272727272727]"
23,12,5,600,"[0.0, 635.3403141361257, 1134.5549738219895, 1730.6282722513088, 2088.48167539267]","[595.2272727272727, 321.13636363636374, 570.681818181818]"
23,13,5,400,"[0.0, 443.1937172774869, 1025.130890052356, 1586.125654450262, 1929.8429319371728]","[439.77272727272737, 593.181818181818, 300.68181818181847, 566.590909090909]"
23,14,5,600,"[0.0, 522.7748691099476, 1016.7539267015707, 1371.9895287958116, 2174.869109947644]","[552.2727272727274, 627.9545454545455, 323.181818181818, 611.590909090909]"
23,15,5,400,"[0.0, 644.7643979057591, 1171.7277486910994, 1604.4502617801045, 2045.026178010471]","[589.0909090909091, 617.7272727272727, 335.45454545454527, 585.0, 807.9545454545455]"
23,16,4,600,"[0.0, 699.6503496503497, 1367.832167832168, 2196.853146853147]","[674.9999999999999, 660.6818181818182, 687.2727272727275]"
23,17,5,400,"[0.0, 563.6125654450261, 805.2356020942408, 1018.0628272251308, 1395.8115183246073]","[497.0454545454546, 220.90909090909076, 251.59090909090924, 521.5909090909088]"
23,18,4,600,"[0.0, 748.6013986013986, 1507.6923076923076, 2126.923076923077]","[691.3636363636364, 715.9090909090908, 681.1363636363637]"
23,19,5,400,"[0.0, 204.9738219895288, 525.130890052356, 853.1413612565444, 1063.3507853403141]","[229.090909090909, 390.68181818181824, 380.4545454545455, 220.90909090909076]"
23,20,5,600,"[0.0, 415.4450261780105, 953.9267015706806, 1390.3141361256544, 1771.7277486910994]","[593.1818181818181, 580.909090909091, 302.72727272727275, 507.2727272727275]"
23,21,5,400,"[0.0, 422.25130890052355, 789.5287958115183, 1036.3874345549739, 1215.1832460732985]","[423.4090909090909, 402.9545454545455, 218.86363636363626, 196.3636363636365]"
23,22,5,600,"[0.0, 376.1780104712042, 946.0732984293194, 1364.1361256544503, 2023.0366492146597]","[427.5000000000001, 625.9090909090908, 355.909090909091, 542.0454545454545]"
23,23,4,400,"[0.0, 156.993006993007, 352.4475524475524, 516.4335664335664]","[192.27272727272737, 202.4999999999999, 161.59090909090924]"
23,24,5,600,"[0.0, 740.0523560209424, 1521.9895287958116, 1934.8167539267015, 2740.3141361256544]","[648.409090909091, 775.2272727272727, 261.81818181818153, 656.5909090909095]"
23,25,4,400,"[0.0, 177.97202797202797, 327.97202797202794, 670.2797202797203]","[204.54545454545456, 173.86363636363637, 355.9090909090909]"
23,26,4,600,"[0.0, 818.5314685314686, 1595.1048951048951, 2301.7482517482517]","[728.1818181818181, 830.4545454545453, 767.045454545455]"
23,27,5,400,"[0.0, 351.57068062827227, 569.6335078534032, 1117.5392670157069, 1618.324607329843]","[464.31818181818187, 229.090909090909, 495.0, 456.1363636363635]"
23,28,4,600,"[0.0, 703.1468531468531, 1500.6993006993007, 2084.965034965035]","[603.409090909091, 593.181818181818, 337.5]"
23,29,4,400,"[0.0, 314.3356643356643, 488.8111888111888, 750.6993006993007]","[386.59090909090924, 190.22727272727275, 302.72727272727275]"
23,30,5,600,"[0.0, 619.6335078534031, 1008.9005235602094, 1639.0052356020942, 2211.5183246073298]","[568.6363636363636, 298.6363636363635, 499.090909090909, 525.6818181818185]"
23,31,4,400,"[0.0, 580.06993006993, 800.0, 1135.3146853146854]","[486.81818181818176, 210.68181818181824, 331.36363636363626]"
23,32,4,600,"[0.0, 566.7832167832169, 1081.1188811188813, 1836.7132867132868]","[572.7272727272726, 540.0, 349.7727272727275]"
23,33,4,400,"[0.0, 436.7132867132867, 995.8041958041958, 1484.965034965035]","[501.13636363636374, 574.7727272727273, 398.8636363636365]"
23,34,4,600,"[0.0, 356.993006993007, 1126.5734265734266, 1501.048951048951]","[335.4545454545455, 771.1363636363635, 362.0454545454545]"
23,35,5,400,"[0.0, 597.6439790575917, 957.0680628272252, 1368.848167539267, 1961.2565445026178]","[580.9090909090908, 349.7727272727275, 570.6818181818182, 617.7272727272725]"
23,36,4,600,"[0.0, 531.8181818181818, 1224.4755244755245, 1724.8251748251748]","[634.090909090909, 638.1818181818182, 357.95454545454527]"
23,37,4,400,"[0.0, 387.76223776223776, 827.972027972028, 1236.7132867132868]","[460.22727272727263, 499.09090909090924, 368.18181818181824]"
23,38,5,600,"[0.0, 795.0261780104712, 1482.7225130890051, 1832.7225130890051, 2640.8376963350784]","[713.8636363636364, 681.1363636363637, 325.2272727272725, 693.409090909091]"
23,39,4,400,"[0.0, 604.5454545454545, 1111.188811188811, 1509.4405594405594]","[662.7272727272727, 580.9090909090908, 349.7727272727275]"
