pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
46,1,5,400,"[0.0, 448.42931937172773, 818.3246073298429, 1133.2460732984293, 1288.4816753926702]","[456.1363636363635, 247.5, 705.6818181818182, 225.0]"
46,2,4,600,"[0.0, 783.5664335664336, 1469.2307692307693, 1829.72027972028]","[818.181818181818, 859.0909090909092, 265.909090909091]"
46,3,5,400,"[0.0, 650.0, 917.8010471204188, 1465.7068062827225, 1707.329842931937]","[744.5454545454545, 227.0454545454545, 795.681818181818, 265.909090909091]"
46,4,5,600,"[0.0, 653.6649214659685, 1113.6125654450261, 1484.5549738219895, 1939.2670157068062]","[1080.0000000000002, 472.5, 570.681818181818, 515.4545454545455]"
46,5,5,400,"[0.0, 474.6073298429319, 925.6544502617801, 1504.9738219895287, 1812.0418848167537]","[464.31818181818176, 427.5, 926.5909090909092, 278.181818181818]"
46,6,5,600,"[0.0, 530.6282722513089, 1116.2303664921465, 1489.7905759162302, 2308.3769633507854]","[298.63636363636374, 630.0, 335.4545454545455, 889.772727272727]"
46,7,5,400,"[0.0, 589.7905759162304, 1213.6125654450261, 1675.1308900523559, 2186.387434554974]","[881.590909090909, 472.5, 810.0, 466.3636363636365, 994.090909090909]"
46,8,5,600,"[0.0, 535.8638743455497, 925.1308900523559, 1521.2041884816754, 2352.8795811518326]","[339.54545454545473, 1619.9999999999998, 885.6818181818185]"
46,9,4,400,"[0.0, 601.048951048951, 813.986013986014, 1051.3986013986014]","[697.5000000000002, 261.81818181818153, 259.7727272727275]"
46,10,5,600,"[0.0, 559.4240837696335, 1003.6649214659685, 1709.6858638743454, 2219.371727748691]","[396.81818181818176, 421.3636363636365, 758.8636363636365, 353.86363636363603]"
46,11,4,400,"[0.0, 188.46153846153845, 527.2727272727273, 1068.881118881119]","[233.18181818181847, 523.6363636363635]"
46,12,4,600,"[0.0, 822.027972027972, 1339.86013986014, 2095.4545454545455]","[709.7727272727273, 288.40909090909076, 509.318181818182]"
46,13,4,400,"[0.0, 625.5244755244755, 869.93006993007, 1086.3636363636365]","[779.3181818181818, 235.22727272727298, 239.31818181818153]"
46,14,5,600,"[0.0, 483.5078534031413, 849.2146596858638, 1521.2041884816754, 2201.047120418848]","[488.8636363636365, 458.18181818181824, 926.590909090909, 724.090909090909]"
46,15,4,400,"[0.0, 384.2657342657343, 880.4195804195805, 1474.4755244755247]","[456.13636363636374, 415.22727272727275, 814.090909090909]"
46,16,4,600,"[0.0, 731.1188811188811, 1381.8181818181818, 1854.1958041958042]","[587.0454545454547, 654.5454545454543, 570.6818181818185]"
46,17,4,400,"[0.0, 150.0, 688.1118881118881, 1338.1118881118882]","[218.8636363636365, 779.3181818181818, 630.0]"
46,18,4,600,"[0.0, 738.1118881118881, 1294.4055944055945, 1717.832167832168]","[513.409090909091, 507.272727272727, 501.13636363636397]"
46,19,5,400,"[0.0, 435.34031413612564, 747.6439790575917, 1130.6282722513088, 1510.9947643979056]","[331.3636363636365, 347.7272727272725, 355.9090909090912]"
46,20,4,600,"[0.0, 748.6013986013986, 1591.6083916083917, 2203.846153846154]","[405.0, 857.0454545454547, 351.81818181818153]"
46,21,5,400,"[0.0, 417.0157068062827, 697.9057591623036, 1088.7434554973822, 1560.7329842931938]","[319.090909090909, 382.5, 368.18181818181847]"
46,22,5,600,"[0.0, 357.85340314136124, 1053.4031413612565, 1620.6806282722514, 2030.890052356021]","[331.3636363636365, 742.4999999999998, 613.636363636364, 619.772727272727]"
46,23,5,400,"[0.0, 409.16230366492147, 985.8638743455497, 1494.502617801047, 1997.9057591623036]","[364.090909090909, 785.4545454545455, 492.9545454545455, 546.1363636363635]"
46,24,4,600,"[0.0, 398.95104895104896, 1056.6433566433566, 1434.6153846153845]","[276.1363636363635, 701.590909090909, 253.6363636363635]"
46,25,4,400,"[0.0, 590.5594405594406, 768.5314685314686, 1331.1188811188813]","[589.090909090909, 212.72727272727275, 486.818181818182]"
46,26,5,600,"[0.0, 617.0157068062827, 1396.3350785340313, 2204.4502617801045, 3017.801047120419]","[672.9545454545455, 912.272727272727, 732.2727272727275, 640.227272727273]"
46,27,4,400,"[0.0, 426.2237762237762, 1037.7622377622379, 1607.3426573426575]","[392.72727272727275, 1204.7727272727275]"
46,28,4,600,"[0.0, 776.5734265734266, 1504.1958041958042, 2105.944055944056]","[783.409090909091, 816.1363636363635, 807.9545454545455]"
46,29,4,400,"[0.0, 307.3426573426574, 632.1678321678322, 1044.4055944055945]","[323.181818181818, 284.318181818182, 603.4090909090908]"
46,30,4,600,"[0.0, 759.0909090909091, 1304.8951048951049, 2025.5244755244755]","[713.8636363636365, 609.5454545454547, 623.863636363636]"
46,31,4,400,"[0.0, 436.7132867132867, 1079.72027972028, 1600.3496503496506]","[349.77272727272737, 805.909090909091, 325.2272727272725]"
46,32,5,600,"[0.0, 593.4554973821989, 1006.282722513089, 1500.261780104712, 1850.261780104712]","[331.36363636363626, 887.7272727272727, 310.909090909091]"
46,33,5,400,"[0.0, 322.77486910994764, 865.4450261780104, 1086.1256544502617, 1552.8795811518323]","[245.4545454545456, 652.5, 261.81818181818176, 681.1363636363635]"
46,34,5,600,"[0.0, 449.4764397905759, 1165.9685863874347, 1628.5340314136126, 2240.3141361256544]","[319.090909090909, 906.1363636363637, 323.181818181818, 859.0909090909095]"
46,35,4,400,"[0.0, 328.3216783216783, 555.2447552447552, 1058.3916083916083]","[253.6363636363635, 517.5]"
46,36,5,600,"[0.0, 789.7905759162304, 1291.6230366492146, 1725.392670157068, 2373.8219895287957]","[685.2272727272727, 366.1363636363635, 376.36363636363626, 857.045454545455]"
46,37,5,400,"[0.0, 529.5811518324607, 1166.4921465968587, 1418.586387434555, 1767.5392670157069]","[392.72727272727263, 873.409090909091, 284.318181818182, 274.090909090909]"
46,38,5,600,"[0.0, 781.9371727748692, 1299.476439790576, 1900.7853403141362, 2381.675392670157]","[689.3181818181818, 431.59090909090946, 795.681818181818, 423.409090909091]"
46,39,5,400,"[0.0, 634.2931937172775, 1032.9842931937173, 1251.0471204188482, 1571.2041884816754]","[664.7727272727273, 372.272727272727, 492.9545454545455, 319.090909090909]"
46,40,5,600,"[0.0, 766.2303664921466, 1540.3141361256544, 1924.3455497382197, 2439.267015706806]","[812.0454545454545, 764.9999999999998, 357.9545454545455, 349.7727272727275]"
46,41,5,400,"[0.0, 487.696335078534, 1103.6649214659685, 1266.7539267015707, 1416.7539267015707]","[431.590909090909, 595.2272727272727, 204.54545454545473, 208.6363636363635]"
46,42,4,600,"[0.0, 444.4055944055944, 909.7902097902097, 1406.6433566433566]","[419.31818181818176, 417.2727272727275, 470.45454545454527]"
46,43,4,400,"[0.0, 387.76223776223776, 719.5804195804196, 1033.916083916084]","[304.77272727272737, 298.6363636363635, 296.59090909090924]"
46,44,4,600,"[0.0, 699.6503496503497, 1549.6503496503497, 2266.7832167832166]","[783.4090909090909, 953.1818181818182, 830.4545454545455]"
46,45,5,400,"[0.0, 170.94240837696336, 768.586387434555, 1114.9214659685863, 1518.8481675392668]","[184.090909090909, 589.090909090909, 466.3636363636365, 372.272727272727]"
46,46,5,600,"[0.0, 734.8167539267015, 1438.219895287958, 2282.9842931937173, 2661.780104712042]","[685.2272727272727, 625.909090909091, 411.13636363636374, 337.5]"
46,47,4,400,"[0.0, 608.0419580419581, 1244.055944055944, 1607.3426573426573]","[691.3636363636363, 284.318181818182]"
46,48,5,600,"[0.0, 758.3769633507853, 1312.5654450261782, 1981.9371727748692, 2554.4502617801045]","[724.090909090909, 589.0909090909092, 550.2272727272725, 582.9545454545455]"
46,49,5,600,"[0.0, 546.3350785340314, 1165.9685863874345, 1950.523560209424, 2310.994764397906]","[323.18181818181824, 758.8636363636363, 576.818181818182, 298.6363636363635]"
46,50,5,400,"[0.0, 537.434554973822, 1077.4869109947645, 1243.193717277487, 1723.0366492146597]","[750.681818181818, 216.81818181818198, 495.0]"
46,51,4,600,"[0.0, 437.4125874125874, 1255.944055944056, 1819.230769230769]","[353.8636363636365, 783.409090909091, 351.81818181818153]"
46,52,5,400,"[0.0, 375.130890052356, 943.979057591623, 1122.7748691099475, 1704.7120418848167]","[728.1818181818182, 192.27272727272725, 619.7727272727275]"
46,53,5,600,"[0.0, 504.4502617801047, 896.3350785340315, 1484.5549738219897, 2169.6335078534034]","[386.590909090909, 360.0, 654.5454545454547, 632.0454545454545]"
46,54,5,400,"[0.0, 464.13612565445027, 666.4921465968587, 1201.3089005235602, 1476.9633507853403]","[736.3636363636365, 227.0454545454545, 685.2272727272725, 259.7727272727275]"
46,55,4,600,"[0.0, 636.7132867132867, 1084.6153846153848, 1777.2727272727275]","[466.36363636363626, 331.36363636363626, 576.818181818182]"
46,56,4,400,"[0.0, 499.65034965034965, 978.3216783216783, 1338.1118881118882]","[450.0, 650.4545454545455, 288.409090909091, 542.0454545454545]"
46,57,4,600,"[0.0, 587.7622377622378, 1049.6503496503497, 1658.3916083916083]","[499.090909090909, 468.40909090909076, 474.54545454545496]"
46,58,5,400,"[0.0, 532.1989528795812, 1140.3141361256544, 1559.9476439790574, 1916.7539267015704]","[938.8636363636363, 310.909090909091]"
46,59,4,600,"[0.0, 710.1398601398602, 1238.4615384615386, 2050.0]","[726.1363636363637, 497.0454545454545, 683.181818181818]"
46,60,4,400,"[0.0, 464.6853146853147, 688.1118881118882, 1261.1888111888113]","[640.2272727272726, 750.6818181818185]"
46,61,5,600,"[0.0, 488.74345549738223, 1228.7958115183246, 1686.1256544502617, 2248.167539267016]","[495.0, 957.2727272727275, 484.772727272727, 869.318181818182]"
46,62,4,400,"[0.0, 254.8951048951049, 747.5524475524476, 932.5174825174826]","[237.27272727272737, 560.4545454545453, 229.09090909090924]"
46,63,5,600,"[0.0, 771.4659685863874, 1501.047120418848, 2050.0, 2486.387434554974]","[570.6818181818181, 720.0, 527.7272727272725, 431.59090909090946]"
46,64,5,400,"[0.0, 485.0785340314136, 1001.5706806282723, 1497.1204188481674, 1864.3979057591623]","[474.5454545454545, 744.5454545454545, 380.4545454545457, 857.0454545454545]"
46,65,4,600,"[0.0, 832.5174825174826, 1633.5664335664337, 1983.5664335664337]","[824.3181818181819, 840.6818181818182, 298.6363636363635]"
46,66,4,400,"[0.0, 534.6153846153846, 817.4825174825176, 1107.3426573426573]","[629.9999999999999, 270.0, 298.63636363636374]"
46,67,5,600,"[0.0, 407.5916230366492, 1176.4397905759163, 1968.848167539267, 2509.947643979058]","[347.72727272727263, 881.5909090909092, 603.4090909090908, 546.1363636363635]"
46,68,4,400,"[0.0, 174.47552447552448, 705.5944055944055, 1149.3006993006993]","[198.409090909091, 540.0, 580.9090909090908, 237.27272727272748]"
46,69,5,600,"[0.0, 805.4973821989529, 1647.6439790575917, 2395.5497382198955, 2750.785340314136]","[855.0, 812.0454545454545, 822.2727272727275, 265.90909090909054]"
