pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
37,1,5,400,"[0.0, 417.0157068062827, 708.3769633507853, 892.4083769633507, 1484.8167539267015]","[417.27272727272725, 315.0, 177.9545454545455, 454.09090909090924]"
37,2,4,600,"[0.0, 727.6223776223776, 1297.902097902098, 1973.076923076923]","[668.8636363636363, 687.2727272727273, 720.0]"
37,3,5,400,"[0.0, 406.544502617801, 781.675392670157, 1091.3612565445023, 1437.6963350785336]","[460.22727272727263, 517.5, 333.40909090909076, 298.63636363636397]"
37,4,4,600,"[0.0, 510.83916083916085, 1172.027972027972, 1539.5104895104896]","[527.7272727272729, 707.7272727272725, 286.3636363636365]"
37,5,4,400,"[0.0, 156.993006993007, 401.3986013986014, 789.1608391608391]","[180.0, 298.63636363636374, 540.0]"
37,6,5,600,"[0.0, 520.1570680628272, 1173.8219895287957, 1793.4554973821987, 2143.4554973821987]","[531.8181818181818, 742.5, 607.5, 323.181818181818]"
37,7,4,400,"[0.0, 230.41958041958043, 527.2727272727273, 943.0069930069931]","[220.90909090909088, 353.8636363636365]"
37,8,4,600,"[0.0, 706.6433566433566, 1126.5734265734266, 1756.2937062937062]","[715.909090909091, 392.72727272727275, 584.9999999999998]"
37,9,4,400,"[0.0, 622.027972027972, 1100.6993006993007, 1376.5734265734266]","[644.3181818181819, 515.4545454545455, 206.590909090909]"
37,10,4,600,"[0.0, 426.9230769230769, 909.7902097902098, 1305.2447552447552]","[441.81818181818187, 495.0, 486.818181818182]"
37,11,4,400,"[0.0, 268.8811188811189, 824.4755244755245, 1159.7902097902097]","[249.5454545454545, 660.6818181818182, 239.31818181818176]"
37,12,5,600,"[0.0, 480.89005235602093, 1268.0628272251308, 2068.324607329843, 2737.6963350785336]","[501.13636363636374, 867.272727272727, 789.5454545454545, 441.818181818182]"
37,13,5,400,"[0.0, 516.4921465968587, 1077.4869109947645, 1290.3141361256544, 1898.4293193717276]","[468.409090909091, 691.3636363636363, 204.5454545454545, 521.590909090909]"
37,14,5,600,"[0.0, 640.5759162303665, 1296.8586387434555, 1691.3612565445026, 2167.0157068062827]","[556.3636363636363, 713.8636363636365, 362.0454545454545, 576.818181818182]"
37,15,4,400,"[0.0, 419.2307692307692, 908.3916083916084, 1474.4755244755247]","[384.5454545454545, 540.0, 668.8636363636363]"
37,16,4,600,"[0.0, 696.1538461538462, 1444.7552447552448, 1941.6083916083917]","[771.1363636363636, 709.7727272727273, 435.681818181818]"
37,17,4,400,"[0.0, 422.72727272727275, 649.6503496503497, 1114.3356643356644]","[464.31818181818176, 210.68181818181824, 458.18181818181824]"
37,18,5,600,"[0.0, 360.4712041884817, 1037.696335078534, 1497.6439790575917, 2261.2565445026175]","[343.63636363636374, 717.9545454545453, 603.409090909091, 603.409090909091]"
37,19,5,400,"[0.0, 401.30890052356017, 627.2251308900522, 926.439790575916, 1503.1413612565443]","[400.909090909091, 175.90909090909076, 341.59090909090924, 713.8636363636363]"
37,20,5,600,"[0.0, 562.041884816754, 1228.7958115183246, 1976.7015706806283, 2447.1204188481674]","[558.4090909090909, 732.2727272727273, 658.6363636363637, 384.5454545454545]"
37,21,5,400,"[0.0, 631.6753926701571, 1001.5706806282723, 1156.806282722513, 1670.6806282722514]","[562.5000000000001, 429.5454545454545, 163.6363636363635, 527.727272727273]"
37,22,4,600,"[0.0, 521.3286713286714, 1067.1328671328672, 1448.6013986013986]","[501.1363636363636, 705.6818181818182, 380.45454545454527]"
