pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
25,1,5,400,"[0.0, 458.9005235602094, 988.4816753926701, 1154.1884816753927, 1636.6492146596859]","[402.9545454545455, 523.6363636363637, 184.090909090909, 415.227272727273]"
25,2,5,600,"[0.0, 821.2041884816754, 1624.083769633508, 2285.6020942408377, 2638.219895287958]","[816.1363636363637, 1010.4545454545455, 799.772727272727, 335.45454545454595]"
25,3,5,400,"[0.0, 173.56020942408378, 365.4450261780105, 554.7120418848168, 982.1989528795812]","[171.81818181818198, 188.18181818181802, 261.81818181818176, 542.0454545454545]"
25,4,4,600,"[0.0, 815.0349650349651, 1193.006993006993, 1640.909090909091]","[785.4545454545453, 362.0454545454545, 439.7727272727275]"
25,5,4,400,"[0.0, 254.8951048951049, 474.8251748251748, 1002.4475524475524]","[216.81818181818187, 222.95454545454527, 572.7272727272727]"
25,6,5,600,"[0.0, 598.6910994764398, 1056.0209424083769, 1612.82722513089, 2428.7958115183246]","[656.590909090909, 343.63636363636374, 429.5454545454545, 736.3636363636365]"
25,7,5,400,"[0.0, 157.85340314136127, 480.6282722513089, 845.2879581151832, 1089.5287958115182]","[165.68181818181824, 327.27272727272725, 349.7727272727275, 351.81818181818153]"
25,8,4,600,"[0.0, 493.35664335664336, 951.7482517482517, 1350.6993006993007]","[517.5, 499.090909090909, 376.3636363636365]"
25,9,4,400,"[0.0, 303.84615384615387, 820.979020979021, 1096.8531468531469]","[274.090909090909, 558.409090909091, 294.54545454545473]"
25,10,4,600,"[0.0, 699.6503496503497, 1102.097902097902, 1896.1538461538462]","[732.2727272727273, 355.90909090909076, 720.0]"
25,11,5,400,"[0.0, 524.3455497382199, 1001.5706806282723, 1405.497382198953, 1759.6858638743456]","[582.9545454545455, 372.272727272727, 556.3636363636365, 398.8636363636365, 585.0]"
25,12,5,600,"[0.0, 829.0575916230366, 1548.1675392670156, 2296.073298429319, 3146.073298429319]","[752.7272727272726, 736.3636363636365, 736.3636363636365, 681.1363636363635]"
25,13,5,400,"[0.0, 595.0261780104712, 828.7958115183246, 1442.1465968586388, 1874.8691099476441]","[552.2727272727273, 212.72727272727275, 582.9545454545453, 548.1818181818185]"
25,14,5,600,"[0.0, 530.6282722513089, 1291.6230366492146, 1790.8376963350784, 2221.9895287958116]","[484.77272727272725, 789.5454545454543, 402.9545454545455, 405.0]"
25,15,4,400,"[0.0, 247.90209790209792, 541.2587412587413, 855.5944055944057]","[231.13636363636374, 265.909090909091, 280.2272727272725]"
25,16,4,600,"[0.0, 773.0769230769231, 1416.7832167832169, 1980.0699300699303]","[842.7272727272727, 523.6363636363635, 507.2727272727275]"
25,17,5,400,"[0.0, 560.9947643979058, 983.2460732984293, 1303.4031413612565, 1770.1570680628272]","[619.772727272727, 370.227272727273, 353.8636363636365, 537.954545454545]"
25,18,5,600,"[0.0, 533.2460732984293, 967.0157068062828, 1408.6387434554974, 2028.2722513089006]","[546.1363636363637, 366.1363636363635, 413.181818181818, 595.227272727273]"
25,19,5,400,"[0.0, 424.86910994764395, 836.6492146596859, 989.2670157068063, 1288.4816753926702]","[386.5909090909091, 398.86363636363626, 157.5, 376.3636363636365]"
25,20,5,600,"[0.0, 596.0732984293194, 1124.083769633508, 1481.9371727748692, 1962.8272251308902]","[556.3636363636365, 615.6818181818182, 317.0454545454545, 474.5454545454545]"
25,21,4,400,"[0.0, 377.27272727272725, 548.2517482517483, 1159.7902097902097]","[409.09090909090924, 186.1363636363635, 450.0000000000002, 587.0454545454545]"
25,22,4,600,"[0.0, 836.013986013986, 1315.3846153846155, 1864.6853146853148]","[820.2272727272727, 407.04545454545473, 627.9545454545455]"
25,23,4,400,"[0.0, 499.65034965034965, 827.972027972028, 1058.3916083916083]","[495.0, 222.9545454545455, 441.81818181818153]"
25,24,4,600,"[0.0, 752.0979020979021, 1539.1608391608393, 2179.3706293706296]","[769.0909090909091, 486.818181818182, 513.4090909090905]"
25,25,4,400,"[0.0, 643.0069930069931, 1279.0209790209792, 1859.0909090909092]","[576.8181818181818, 611.5909090909092, 562.5]"
25,26,5,600,"[0.0, 836.9109947643979, 1299.4764397905758, 1728.0104712041884, 2507.329842931937]","[773.1818181818182, 415.227272727273, 394.772727272727, 713.8636363636365]"
25,27,4,400,"[0.0, 475.1748251748252, 869.93006993007, 1030.4195804195804]","[492.9545454545455, 364.090909090909, 208.63636363636374]"
25,28,4,600,"[0.0, 360.4895104895105, 1011.1888111888112, 1745.8041958041958]","[319.090909090909, 668.8636363636365, 625.909090909091]"
25,29,5,400,"[0.0, 304.4502617801047, 601.0471204188482, 840.0523560209424, 1280.6282722513088]","[349.77272727272737, 357.95454545454527, 247.5, 388.6363636363635]"
25,30,4,600,"[0.0, 524.8251748251748, 1151.048951048951, 1696.8531468531469]","[466.3636363636364, 611.590909090909, 456.1363636363635]"
25,31,4,400,"[0.0, 405.24475524475525, 646.1538461538462, 1184.2657342657344]","[443.8636363636364, 220.90909090909076, 470.4545454545455, 413.18181818181824]"
25,32,5,600,"[0.0, 541.0994764397906, 1035.0785340314137, 1471.4659685863876, 1939.2670157068064]","[527.7272727272729, 413.181818181818, 492.9545454545455, 429.5454545454545]"
