pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
36,1,5,400,"[0.0, 320.1570680628272, 747.6439790575917, 1264.1361256544503, 1518.848167539267]","[589.090909090909, 679.0909090909092, 290.4545454545455]"
36,2,4,600,"[0.0, 556.2937062937062, 1060.13986013986, 1756.2937062937062]","[585.0, 533.8636363636363, 799.7727272727275]"
36,3,4,400,"[0.0, 167.4825174825175, 726.5734265734266, 1086.3636363636365]","[184.09090909090924, 591.1363636363635, 362.0454545454545]"
36,4,5,600,"[0.0, 834.2931937172775, 1487.958115183246, 2212.303664921466, 2978.5340314136124]","[842.7272727272727, 562.5000000000002, 570.681818181818, 634.090909090909]"
36,5,4,400,"[0.0, 629.020979020979, 1268.5314685314686, 1537.4125874125875]","[566.590909090909, 746.5909090909092, 235.22727272727252]"
36,6,4,600,"[0.0, 587.7622377622378, 1371.3286713286714, 1987.0629370629372]",[]
36,7,4,400,"[0.0, 625.5244755244755, 995.8041958041958, 1149.3006993006993]","[599.3181818181818, 353.86363636363626, 149.31818181818198]"
36,8,4,600,"[0.0, 724.1258741258741, 1102.097902097902, 1574.4755244755245]","[836.590909090909, 368.181818181818, 470.4545454545455]"
36,9,4,400,"[0.0, 261.8881118881119, 862.9370629370629, 1387.0629370629372]","[233.18181818181813, 1135.227272727273]"
36,10,4,600,"[0.0, 738.1118881118881, 1504.1958041958042, 2172.377622377622]","[685.2272727272726, 707.7272727272727]"
36,11,5,400,"[0.0, 623.8219895287957, 1224.0837696335077, 1840.0523560209422, 2165.4450261780103]","[601.3636363636364, 636.1363636363635, 675.0000000000002]"
36,12,5,600,"[0.0, 543.7172774869109, 1050.7853403141362, 1458.3769633507854, 2258.638743455497]","[591.1363636363635, 605.4545454545455, 689.318181818182]"
36,13,4,400,"[0.0, 632.5174825174826, 911.888111888112, 1226.2237762237764]",[568.6363636363635]
36,14,5,600,"[0.0, 412.82722513089004, 1145.026178010471, 1987.1727748691098, 2591.0994764397906]","[351.81818181818176, 646.3636363636363, 779.318181818182, 384.5454545454545]"
36,15,5,400,"[0.0, 440.5759162303665, 873.2984293193717, 1251.0471204188482, 1668.0628272251308]","[407.0454545454545, 415.22727272727275, 400.909090909091, 423.409090909091]"
36,16,4,600,"[0.0, 846.5034965034965, 1308.3916083916083, 1861.188811188811]","[992.0454545454545, 394.7727272727275, 445.909090909091, 546.1363636363635]"
36,17,5,400,"[0.0, 288.74345549738223, 828.7958115183246, 1285.0785340314137, 1846.0732984293195]","[722.0454545454546, 439.77272727272725, 509.318181818182]"
36,18,5,600,"[0.0, 363.0890052356021, 1048.1675392670156, 1542.1465968586385, 2232.460732984293]","[963.409090909091, 380.4545454545455, 607.5]"
36,19,5,400,"[0.0, 296.59685863874347, 483.24607329842934, 952.6178010471203, 1356.5445026178008]","[450.0000000000001, 173.86363636363626, 824.3181818181818]"
36,20,4,600,"[0.0, 699.6503496503497, 1186.0139860139861, 1679.3706293706296]","[560.4545454545453, 372.2727272727275, 415.2272727272725]"
36,21,5,400,"[0.0, 506.0209424083769, 1140.3141361256544, 1476.178010471204, 2120.942408376963]","[609.5454545454546, 748.6363636363637, 335.4545454545455, 660.681818181818]"
36,22,4,600,"[0.0, 601.7482517482517, 1395.8041958041958, 1938.1118881118882]","[525.6818181818182, 840.681818181818, 360.0]"
36,23,4,400,"[0.0, 426.2237762237762, 813.986013986014, 1089.86013986014]","[396.81818181818176, 533.8636363636365]"
36,24,5,600,"[0.0, 753.1413612565445, 1129.3193717277486, 1879.8429319371726, 2549.214659685864]","[707.7272727272729, 339.5454545454545, 703.6363636363635, 717.9545454545455]"
36,25,5,400,"[0.0, 566.2303664921466, 1027.7486910994764, 1625.392670157068, 2199.476439790576]","[1411.3636363636365, 591.1363636363635, 621.818181818182]"
36,26,5,600,"[0.0, 514.9214659685864, 1113.6125654450261, 1769.8952879581152, 2530.890052356021]","[1403.181818181818, 591.1363636363635, 791.590909090909]"
36,27,4,400,"[0.0, 170.979020979021, 516.7832167832169, 740.2097902097903]",[202.5]
36,28,4,600,"[0.0, 780.06993006993, 1325.8741258741259, 2147.902097902098]","[724.090909090909, 396.81818181818176, 589.090909090909]"
36,29,5,400,"[0.0, 354.18848167539267, 836.6492146596859, 1120.1570680628272, 1372.2513089005236]","[525.6818181818181, 533.8636363636365, 192.27272727272702, 231.13636363636397]"
36,30,5,600,"[0.0, 815.9685863874345, 1249.7382198952878, 2060.4712041884814, 2727.2251308900522]","[738.4090909090908, 368.181818181818, 582.9545454545455, 509.318181818182]"
36,31,4,400,"[0.0, 492.65734265734267, 911.8881118881119, 1142.3076923076924]","[464.31818181818187, 464.31818181818176, 243.409090909091]"
36,32,4,600,"[0.0, 622.7272727272727, 1367.832167832168, 2210.839160839161]","[746.590909090909, 824.3181818181818, 795.6818181818185]"
36,33,5,400,"[0.0, 621.2041884816754, 1069.633507853403, 1248.4293193717276, 1516.2303664921465]","[423.4090909090909, 486.81818181818176, 155.4545454545455, 257.72727272727275]"
36,34,5,600,"[0.0, 622.2513089005236, 1163.3507853403141, 1612.82722513089, 2326.7015706806283]","[1464.5454545454545, 810.0]"
36,35,4,400,"[0.0, 503.1468531468532, 925.8741258741259, 1467.4825174825176]","[492.9545454545456, 844.7727272727273, 443.8636363636365]"
36,36,5,600,"[0.0, 823.8219895287957, 1443.4554973821987, 2070.942408376963, 2745.549738219895]","[724.090909090909, 832.5000000000002, 1470.681818181818]"
36,37,5,400,"[0.0, 576.7015706806283, 1077.4869109947645, 1269.3717277486912, 1654.973821989529]","[486.81818181818187, 699.5454545454545, 873.4090909090908]"
36,38,5,600,"[0.0, 637.958115183246, 1228.7958115183246, 1879.8429319371728, 2656.5445026178013]","[758.8636363636365, 1170.0]"
36,39,5,400,"[0.0, 508.6387434554974, 768.586387434555, 1101.8324607329844, 1649.738219895288]","[558.409090909091, 1075.909090909091]"
36,40,4,600,"[0.0, 465.38461538461536, 1301.3986013986014, 2130.4195804195806]",[1217.0454545454545]
36,41,4,400,"[0.0, 440.20979020979024, 747.5524475524476, 1303.1468531468531]","[580.909090909091, 368.181818181818, 519.5454545454545]"
36,42,4,600,"[0.0, 559.7902097902098, 1269.93006993007, 1896.1538461538462]","[818.181818181818, 695.4545454545455]"
36,43,5,400,"[0.0, 636.9109947643979, 1030.3664921465968, 1468.3246073298428, 1832.9842931937171]","[593.181818181818, 376.3636363636365, 355.909090909091, 392.7272727272725]"
