pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
65,1,5,400,"[0.0, 629.0575916230366, 1077.4869109947645, 1332.1989528795812, 1846.0732984293195]","[509.31818181818176, 464.318181818182, 237.27272727272725, 360.0]"
65,2,4,600,"[0.0, 612.2377622377622, 1144.055944055944, 1896.1538461538462]","[531.8181818181819, 548.1818181818182, 562.5]"
65,3,4,400,"[0.0, 471.6783216783217, 765.0349650349651, 1012.937062937063]","[439.77272727272714, 249.54545454545473, 251.590909090909]"
65,4,5,600,"[0.0, 653.6649214659685, 1103.1413612565443, 1798.6910994764396, 2274.3455497382197]","[517.4999999999999, 362.04545454545473, 609.5454545454545, 380.4545454545455]"
65,5,5,400,"[0.0, 461.5183246073298, 1019.8952879581152, 1502.3560209424083, 1958.6387434554972]","[433.63636363636374, 521.590909090909, 458.18181818181824, 423.409090909091]"
65,6,5,600,"[0.0, 391.8848167539267, 943.4554973821989, 1555.2356020942407, 2132.9842931937173]","[347.72727272727286, 368.181818181818, 492.9545454545455, 497.04545454545473]"
65,7,5,400,"[0.0, 199.73821989528795, 844.5026178010471, 1366.2303664921465, 1576.439790575916]","[196.36363636363637, 519.5454545454545, 537.9545454545455, 206.590909090909]"
65,8,4,600,"[0.0, 461.8881118881119, 1130.0699300699303, 1843.7062937062938]","[372.27272727272725, 546.1363636363635, 456.13636363636374]"
65,9,5,400,"[0.0, 553.1413612565445, 1019.8952879581152, 1298.1675392670159, 1547.6439790575919]","[460.22727272727275, 509.31818181818176, 239.31818181818176, 241.3636363636365]"
65,10,5,600,"[0.0, 829.0575916230366, 1262.82722513089, 1984.5549738219893, 2826.701570680628]","[533.8636363636364, 335.4545454545455, 537.9545454545455, 650.4545454545455]"
65,11,5,400,"[0.0, 537.434554973822, 1150.7853403141362, 1656.806282722513, 2029.3193717277486]","[503.18181818181824, 638.181818181818, 419.318181818182, 362.0454545454545]"
65,12,4,600,"[0.0, 426.9230769230769, 951.7482517482517, 1522.027972027972]","[398.8636363636365, 501.1363636363635, 495.0]"
65,13,5,400,"[0.0, 312.30366492146595, 726.7015706806283, 1350.523560209424, 1534.5549738219895]","[327.27272727272725, 345.68181818181824, 460.2272727272725, 251.59090909090946]"
65,14,5,600,"[0.0, 465.1832460732984, 878.0104712041884, 1521.2041884816754, 1920.9424083769634]","[441.81818181818187, 394.77272727272725, 501.13636363636374, 405.0]"
65,15,4,400,"[0.0, 590.5594405594406, 1013.2867132867134, 1394.055944055944]","[447.9545454545454, 392.72727272727275, 382.5]"
65,16,5,600,"[0.0, 567.2774869109948, 1082.1989528795812, 1678.2722513089006, 2397.3821989528797]","[460.22727272727275, 382.5, 597.2727272727273, 544.090909090909]"
65,17,4,400,"[0.0, 604.5454545454545, 1149.6503496503497, 1362.5874125874125]","[519.5454545454545, 519.5454545454545, 237.27272727272748]"
65,18,5,600,"[0.0, 459.9476439790576, 1116.2303664921465, 1707.068062827225, 2078.0104712041884]","[429.5454545454546, 533.8636363636363, 398.8636363636365, 317.0454545454545]"
65,19,4,400,"[0.0, 555.5944055944055, 1184.6153846153845, 1572.3776223776222]","[503.181818181818, 523.6363636363637, 384.5454545454545]"
65,20,5,600,"[0.0, 651.0471204188482, 1440.8376963350786, 1827.4869109947645, 2295.2879581151833]","[570.6818181818181, 650.4545454545455, 366.13636363636374, 392.7272727272725]"
65,21,4,400,"[0.0, 156.993006993007, 565.7342657342658, 1082.867132867133]","[509.31818181818176, 507.2727272727275]"
65,22,4,600,"[0.0, 395.45454545454544, 944.7552447552448, 1497.5524475524476]","[378.4090909090909, 503.18181818181824, 497.0454545454545]"
65,23,5,400,"[0.0, 341.0994764397906, 666.4921465968587, 1316.4921465968587, 1872.2513089005236]","[345.68181818181813, 345.68181818181824, 540.0, 505.2272727272725]"
65,24,4,600,"[0.0, 591.2587412587413, 1084.6153846153848, 1515.0349650349651]","[472.4999999999999, 509.318181818182, 421.3636363636365]"
65,25,5,400,"[0.0, 464.13612565445027, 710.9947643979058, 1321.7277486910994, 1636.6492146596856]","[431.59090909090924, 255.68181818181802, 499.09090909090924, 257.7272727272725]"
65,26,4,600,"[0.0, 468.8811188811189, 983.2167832167831, 1504.5454545454545]","[413.18181818181824, 515.4545454545453, 423.4090909090912]"
65,27,5,400,"[0.0, 435.34031413612564, 875.9162303664921, 1245.8115183246073, 1458.6387434554972]","[390.68181818181824, 435.68181818181824, 398.86363636363626, 220.90909090909076]"
65,28,4,600,"[0.0, 363.986013986014, 1011.1888111888112, 1766.7832167832166]","[331.3636363636365, 452.0454545454545, 497.0454545454543]"
65,29,5,400,"[0.0, 605.4973821989529, 786.9109947643979, 1169.8952879581152, 1387.958115183246]","[456.1363636363635, 202.5, 488.86363636363626, 210.68181818181847]"
65,30,5,600,"[0.0, 713.8743455497382, 1378.0104712041884, 1861.5183246073298, 2562.303664921466]","[621.8181818181819, 621.8181818181815, 402.9545454545455, 640.227272727273]"
65,31,4,400,"[0.0, 415.73426573426576, 897.9020979020979, 1345.1048951048951]","[409.090909090909, 490.909090909091, 411.1363636363635]"
65,32,4,600,"[0.0, 664.6853146853148, 1409.79020979021, 2011.5384615384617]","[546.1363636363637, 650.4545454545453, 544.090909090909]"
65,33,5,400,"[0.0, 639.5287958115183, 928.2722513089005, 1227.4869109947645, 1571.2041884816754]","[568.6363636363637, 306.81818181818176, 300.68181818181824, 417.272727272727]"
65,34,5,600,"[0.0, 666.7539267015707, 1440.8376963350784, 2217.5392670157066, 2996.8586387434552]","[625.9090909090908, 787.5000000000002, 717.9545454545455, 695.454545454545]"
