pp_id,stim_tempo_intended,length,sequence_id,interval_ratio_i,interval_ratio,quantized_ratio_i,quantized_ratio,quantized_ratio_str
30,600,5,30_108,1,0.6108597285067872,1,0.6666666666666666,2:1
30,600,5,30_108,2,0.3659574468085106,2,0.3333333333333333,1:2
30,600,5,30_108,3,0.5228070175438599,3,0.5,1:1
30,600,5,30_114,1,0.3955431754874658,1,0.4,2:3
30,600,5,30_114,2,0.6289855072463764,2,0.6,3:2
30,600,5,30_114,3,0.3646723646723646,3,0.4,2:3
30,600,5,30_118,1,0.4299516908212558,1,0.4444444444444444,4:5
30,600,5,30_118,2,0.5798525798525801,2,0.625,5:3
30,600,5,30_118,3,0.4511873350923484,3,0.4285714285714285,3:4
30,600,5,30_12,1,0.6547314578005113,1,0.6666666666666666,2:1
30,600,5,30_12,2,0.3176470588235298,2,0.3333333333333333,1:2
30,600,5,30_12,3,0.5330882352941174,3,0.5,1:1
30,600,5,30_120,1,0.4828375286041191,1,0.5,1:1
30,600,5,30_120,2,0.5,2,0.5,1:1
30,600,5,30_120,3,0.4379844961240309,3,0.4285714285714285,3:4
30,600,5,30_126,1,0.3846153846153849,1,0.4,2:3
30,600,5,30_126,2,0.6224783861671475,2,0.6,3:2
30,600,5,30_126,3,0.3993902439024389,3,0.4,2:3
30,600,5,30_128,1,0.4629258517034069,1,0.5,1:1
30,600,5,30_128,2,0.511450381679389,2,0.5,1:1
30,600,5,30_128,3,0.480300187617261,3,0.5,1:1
30,600,5,30_132,1,0.4600484261501211,1,0.4285714285714285,3:4
30,600,5,30_132,2,0.513824884792627,2,0.5,1:1
30,600,5,30_132,3,0.4368530020703934,3,0.4444444444444444,4:5
30,600,5,30_134,1,0.4495798319327732,1,0.5,1:1
30,600,5,30_134,2,0.5550847457627117,2,0.5,1:1
30,600,5,30_134,3,0.454545454545455,3,0.5,1:1
30,600,5,30_136,1,0.647208121827411,1,0.6666666666666666,2:1
30,600,5,30_136,2,0.3619791666666666,2,0.3333333333333333,1:2
30,600,5,30_136,3,0.5,3,0.5,1:1
30,600,5,30_14,1,0.5133333333333335,1,0.5,1:1
30,600,5,30_14,2,0.4227799227799225,2,0.4444444444444444,4:5
30,600,5,30_14,3,0.6004016064257025,3,0.625,5:3
30,600,5,30_144,1,0.4273127753303965,1,0.4444444444444444,4:5
30,600,5,30_144,2,0.620525059665871,2,0.625,5:3
30,600,5,30_144,3,0.3984962406015039,3,0.375,3:5
30,600,5,30_145,1,0.507142857142857,1,0.5,1:1
30,600,5,30_145,2,0.4893617021276598,2,0.5,1:1
30,600,5,30_145,3,0.51520572450805,3,0.5,1:1
30,600,5,30_153,1,0.6015037593984961,1,0.6,3:2
30,600,5,30_153,2,0.3758865248226952,2,0.4,2:3
30,600,5,30_153,3,0.5106382978723404,3,0.5,1:1
30,600,5,30_161,1,0.5252293577981652,1,0.5,1:1
30,600,5,30_161,2,0.447084233261339,2,0.4444444444444444,4:5
30,600,5,30_161,3,0.5446808510638298,3,0.5555555555555556,5:4
30,600,5,30_163,1,0.5999999999999998,1,0.5714285714285714,4:3
30,600,5,30_163,2,0.4099722991689754,2,0.4285714285714285,3:4
30,600,5,30_163,3,0.468131868131868,3,0.5,1:1
30,600,5,30_171,1,0.3476190476190481,1,0.3333333333333333,1:2
30,600,5,30_171,2,0.6602409638554214,2,0.6666666666666666,2:1
30,600,5,30_171,3,0.3652849740932641,3,0.3333333333333333,1:2
30,600,5,30_175,1,0.4399038461538463,1,0.5,1:1
30,600,5,30_175,2,0.4613861386138615,2,0.4285714285714285,3:4
30,600,5,30_175,3,0.6716049382716045,3,0.6666666666666666,2:1
30,600,5,30_177,1,0.6686217008797648,1,0.7142857142857143,5:2
30,600,5,30_177,2,0.357594936708861,2,0.3333333333333333,1:2
30,600,5,30_177,3,0.5286458333333334,3,0.5,1:1
30,600,5,30_185,1,0.4291666666666666,1,0.4,2:3
30,600,5,30_185,2,0.6021978021978018,2,0.6,3:2
30,600,5,30_185,3,0.4664948453608248,3,0.5,1:1
30,600,5,30_187,1,0.4122137404580149,1,0.4,2:3
30,600,5,30_187,2,0.5892857142857142,2,0.6,3:2
30,600,5,30_187,3,0.3898305084745765,3,0.4,2:3
30,600,5,30_191,1,0.3955773955773958,1,0.4,2:3
30,600,5,30_191,2,0.6029411764705884,2,0.6,3:2
30,600,5,30_191,3,0.3875598086124397,3,0.4,2:3
30,600,5,30_26,1,0.5069686411149829,1,0.5,1:1
30,600,5,30_26,2,0.5080789946140036,2,0.5,1:1
30,600,5,30_26,3,0.5083487940630794,3,0.5,1:1
30,600,5,30_28,1,0.4980314960629922,1,0.5,1:1
30,600,5,30_28,2,0.6375000000000001,2,0.6666666666666666,2:1
30,600,5,30_28,3,0.3856382978723404,3,0.3333333333333333,1:2
30,600,5,30_34,1,0.4956896551724133,1,0.5,1:1
30,600,5,30_34,2,0.6358695652173916,2,0.6666666666666666,2:1
30,600,5,30_34,3,0.3300492610837439,3,0.3333333333333333,1:2
30,600,5,30_4,1,0.5174418604651163,1,0.5,1:1
30,600,5,30_4,2,0.4779270633397315,2,0.5,1:1
30,600,5,30_4,3,0.5103189493433395,3,0.5,1:1
30,600,5,30_44,1,0.4826086956521738,1,0.5,1:1
30,600,5,30_44,2,0.5129310344827588,2,0.5,1:1
30,600,5,30_44,3,0.4379844961240309,3,0.4444444444444444,4:5
30,600,5,30_46,1,0.2975708502024291,1,0.3333333333333333,1:2
30,600,5,30_46,2,0.6981891348088529,2,0.6666666666666666,2:1
30,600,5,30_46,3,0.3080082135523614,3,0.3333333333333333,1:2
30,600,5,30_51,1,0.4496788008565314,1,0.5,1:1
30,600,5,30_51,2,0.6763157894736842,2,0.6666666666666666,2:1
30,600,5,30_51,3,0.3435754189944134,3,0.3333333333333333,1:2
30,600,5,30_57,1,0.3454987834549873,1,0.3333333333333333,1:2
30,600,5,30_57,2,0.6708229426433916,2,0.6666666666666666,2:1
30,600,5,30_57,3,0.3577235772357724,3,0.3333333333333333,1:2
30,600,5,30_6,1,0.5171102661596959,1,0.5,1:1
30,600,5,30_6,2,0.6701846965699207,2,0.6666666666666666,2:1
30,600,5,30_6,3,0.3654970760233919,3,0.4,2:3
30,600,5,30_61,1,0.3125,1,0.3333333333333333,1:2
30,600,5,30_61,2,0.6777251184834124,2,0.6666666666666666,2:1
30,600,5,30_61,3,0.4146341463414631,3,0.4,2:3
30,600,5,30_65,1,0.6690307328605202,1,0.6666666666666666,2:1
30,600,5,30_65,2,0.3825136612021855,2,0.4,2:3
30,600,5,30_65,3,0.5432692307692304,3,0.5,1:1
30,600,5,30_67,1,0.6480000000000002,1,0.625,5:3
30,600,5,30_67,2,0.3687150837988828,2,0.375,3:5
30,600,5,30_67,3,0.5721518987341772,3,0.5555555555555556,5:4
30,600,5,30_69,1,0.6891191709844563,1,0.6666666666666666,2:1
30,600,5,30_69,2,0.3399433427762036,2,0.3333333333333333,1:2
30,600,5,30_69,3,0.5869017632241816,3,0.5714285714285714,4:3
30,600,5,30_71,1,0.3765690376569035,1,0.375,3:5
30,600,5,30_71,2,0.7095238095238093,2,0.7142857142857143,5:2
30,600,5,30_71,3,0.3812500000000004,3,0.4,2:3
30,600,5,30_79,1,0.3884892086330933,1,0.375,3:5
30,600,5,30_79,2,0.5448717948717949,2,0.5555555555555556,5:4
30,600,5,30_79,3,0.4419087136929459,3,0.4444444444444444,4:5
30,600,5,30_8,1,0.5267175572519087,1,0.5,1:1
30,600,5,30_8,2,0.4705882352941176,2,0.5,1:1
30,600,5,30_8,3,0.4442675159235669,3,0.4285714285714285,3:4
30,600,5,30_83,1,0.6107226107226108,1,0.6,3:2
30,600,5,30_83,2,0.3761261261261261,2,0.4,2:3
30,600,5,30_83,3,0.5091911764705881,3,0.5,1:1
30,600,5,30_85,1,0.4446952595936792,1,0.4444444444444444,4:5
30,600,5,30_85,2,0.608910891089109,2,0.625,5:3
30,600,5,30_85,3,0.3901234567901232,3,0.375,3:5
30,600,5,30_95,1,0.4877192982456139,1,0.5,1:1
30,600,5,30_95,2,0.3237250554323729,2,0.3333333333333333,1:2
30,600,5,30_95,3,0.547576301615799,3,0.5,1:1
31,400,4,31_1,1,0.5557809330628803,1,0.5555555555555556,5:4
31,400,4,31_1,2,0.4093457943925232,2,0.4,2:3
31,400,4,31_101,1,0.2791411042944789,1,0.2857142857142857,2:5
31,400,4,31_101,2,0.4459203036053131,2,0.4545454545454545,5:6
31,400,4,31_107,1,0.3192982456140354,1,0.3333333333333333,1:2
31,400,4,31_107,2,0.4033264033264032,2,0.4,2:3
31,400,4,31_109,1,0.6658767772511847,1,0.6666666666666666,2:1
31,400,4,31_109,2,0.5053763440860218,2,0.5,1:1
31,400,4,31_11,1,0.3540856031128406,1,0.3636363636363636,4:7
31,400,4,31_11,2,0.6264150943396231,2,0.6363636363636364,7:4
31,400,4,31_115,1,0.3243967828418228,1,0.3333333333333333,1:2
31,400,4,31_115,2,0.4666666666666669,2,0.5,1:1
31,400,4,31_125,1,0.3526315789473684,1,0.3333333333333333,1:2
31,400,4,31_125,2,0.4871287128712872,2,0.5,1:1
31,400,4,31_127,1,0.4672489082969424,1,0.5,1:1
31,400,4,31_127,2,0.3262032085561503,2,0.3333333333333333,1:2
31,400,4,31_129,1,0.364678899082569,1,0.375,3:5
31,400,4,31_129,2,0.7139175257731954,2,0.7142857142857143,5:2
31,400,4,31_137,1,0.4093816631130066,1,0.4285714285714285,3:4
31,400,4,31_137,2,0.6674698795180725,2,0.6666666666666666,2:1
31,400,4,31_139,1,0.3439635535307514,1,0.3333333333333333,1:2
31,400,4,31_139,2,0.4914675767918087,2,0.5,1:1
31,400,4,31_141,1,0.7381546134663343,1,0.75,3:1
31,400,4,31_141,2,0.2408256880733941,2,0.25,1:3
31,400,4,31_150,1,0.6340852130325813,1,0.625,5:3
31,400,4,31_150,2,0.3295711060948084,2,0.3333333333333333,1:2
31,400,4,31_154,1,0.758186397984887,1,0.75,3:1
31,400,4,31_154,2,0.3057324840764326,2,0.3333333333333333,1:2
31,400,4,31_158,1,0.3979591836734691,1,0.4,2:3
31,400,4,31_158,2,0.7412060301507539,2,0.75,3:1
31,400,4,31_160,1,0.497098646034816,1,0.5,1:1
31,400,4,31_160,2,0.456140350877193,2,0.4545454545454545,5:6
31,400,4,31_17,1,0.4799154334038056,1,0.5,1:1
31,400,4,31_17,2,0.3716012084592144,2,0.3636363636363636,4:7
31,400,4,31_174,1,0.3255813953488365,1,0.3333333333333333,1:2
31,400,4,31_174,2,0.4975490196078432,2,0.5,1:1
31,400,4,31_178,1,0.4803921568627451,1,0.5,1:1
31,400,4,31_178,2,0.5473321858864028,2,0.5,1:1
31,400,4,31_180,1,0.3324250681198912,1,0.3333333333333333,1:2
31,400,4,31_180,2,0.4478976234003657,2,0.4444444444444444,4:5
31,400,4,31_182,1,0.3112128146453088,1,0.2857142857142857,2:5
31,400,4,31_182,2,0.5533088235294115,2,0.5555555555555556,5:4
31,400,4,31_184,1,0.4851485148514853,1,0.5,1:1
31,400,4,31_184,2,0.4684684684684685,2,0.5,1:1
31,400,4,31_186,1,0.4770797962648556,1,0.5,1:1
31,400,4,31_186,2,0.6311475409836067,2,0.6,3:2
31,400,4,31_192,1,0.7293064876957495,1,0.6666666666666666,2:1
31,400,4,31_192,2,0.2929782082324456,2,0.3333333333333333,1:2
31,400,4,31_21,1,0.7227138643067851,1,0.75,3:1
31,400,4,31_21,2,0.2165898617511519,2,0.2,1:4
31,400,4,31_29,1,0.3592493297587132,1,0.3333333333333333,1:2
31,400,4,31_29,2,0.5063559322033896,2,0.5,1:1
31,400,4,31_31,1,0.4860681114551083,1,0.5,1:1
31,400,4,31_31,2,0.3516949152542376,2,0.3333333333333333,1:2
31,400,4,31_33,1,0.3511705685618725,1,0.3333333333333333,1:2
31,400,4,31_33,2,0.4961636828644499,2,0.5,1:1
31,400,4,31_35,1,0.7296037296037299,1,0.7142857142857143,5:2
31,400,4,31_35,2,0.3109919571045574,2,0.3333333333333333,1:2
31,400,4,31_37,1,0.6970387243735761,1,0.7142857142857143,5:2
31,400,4,31_37,2,0.3546666666666671,2,0.3333333333333333,1:2
31,400,4,31_39,1,0.7468354430379743,1,0.75,3:1
31,400,4,31_39,2,0.3333333333333338,2,0.3333333333333333,1:2
31,400,4,31_41,1,0.312925170068027,1,0.3333333333333333,1:2
31,400,4,31_41,2,0.4559819413092552,2,0.5,1:1
31,400,4,31_47,1,0.6675603217158175,1,0.6666666666666666,2:1
31,400,4,31_47,2,0.5061224489795922,2,0.5,1:1
31,400,4,31_52,1,0.3441176470588235,1,0.3333333333333333,1:2
31,400,4,31_52,2,0.4665271966527199,2,0.5,1:1
31,400,4,31_54,1,0.5774877650897228,1,0.5714285714285714,4:3
31,400,4,31_54,2,0.60655737704918,2,0.6,3:2
31,400,4,31_60,1,0.3493150684931508,1,0.3333333333333333,1:2
31,400,4,31_60,2,0.478589420654912,2,0.5,1:1
31,400,4,31_62,1,0.4308300395256917,1,0.4,2:3
31,400,4,31_62,2,0.6037735849056604,2,0.6,3:2
31,400,4,31_66,1,0.4985590778097979,1,0.5,1:1
31,400,4,31_66,2,0.4027777777777777,2,0.4,2:3
31,400,4,31_7,1,0.6242038216560506,1,0.625,5:3
31,400,4,31_7,2,0.5959595959595967,2,0.6,3:2
31,400,4,31_72,1,0.3052325581395348,1,0.3333333333333333,1:2
31,400,4,31_72,2,0.4958506224066386,2,0.5,1:1
31,400,4,31_74,1,0.2407932011331441,1,0.25,1:3
31,400,4,31_74,2,0.4828828828828826,2,0.5,1:1
31,400,4,31_76,1,0.6631016042780745,1,0.6666666666666666,2:1
31,400,4,31_76,2,0.5101214574898788,2,0.5,1:1
31,400,4,31_80,1,0.5250737463126842,1,0.5,1:1
31,400,4,31_80,2,0.4528832630098454,2,0.5,1:1
31,400,4,31_82,1,0.5629370629370632,1,0.5555555555555556,5:4
31,400,4,31_82,2,0.4863813229571982,2,0.5,1:1
31,400,4,31_84,1,0.2392473118279575,1,0.25,1:3
31,400,4,31_84,2,0.7312661498708007,2,0.75,3:1
31,400,4,31_86,1,0.5,1,0.5,1:1
31,400,4,31_86,2,0.4738955823293174,2,0.5,1:1
31,400,4,31_97,1,0.3461538461538462,1,0.3333333333333333,1:2
31,400,4,31_97,2,0.7423580786026203,2,0.75,3:1
31,400,5,31_103,1,0.7445652173913044,1,0.75,3:1
31,400,5,31_103,2,0.2520107238605896,2,0.25,1:3
31,400,5,31_103,3,0.5128676470588237,3,0.5,1:1
31,400,5,31_105,1,0.5824634655532359,1,0.5714285714285714,4:3
31,400,5,31_105,2,0.6535947712418299,2,0.6,3:2
31,400,5,31_105,3,0.3183183183183184,3,0.4,2:3
31,400,5,31_111,1,0.279461279461279,1,0.25,1:3
31,400,5,31_111,2,0.3985102420856612,2,0.4285714285714285,3:4
31,400,5,31_111,3,0.5465313028764806,3,0.5,1:1
31,400,5,31_113,1,0.314285714285714,1,0.3333333333333333,1:2
31,400,5,31_113,2,0.5090909090909097,2,0.5,1:1
31,400,5,31_113,3,0.4821428571428567,3,0.5,1:1
31,400,5,31_117,1,0.6133720930232555,1,0.6666666666666666,2:1
31,400,5,31_117,2,0.3604336043360436,2,0.3333333333333333,1:2
31,400,5,31_117,3,0.4738955823293173,3,0.5,1:1
31,400,5,31_119,1,0.6210937499999998,1,0.6363636363636364,7:4
31,400,5,31_119,2,0.4652278177458033,2,0.4444444444444444,4:5
31,400,5,31_119,3,0.6211699164345408,3,0.625,5:3
31,400,5,31_121,1,0.582978723404255,1,0.5714285714285714,4:3
31,400,5,31_121,2,0.3835616438356164,2,0.375,3:5
31,400,5,31_121,3,0.489891135303266,3,0.5,1:1
31,400,5,31_123,1,0.6480000000000001,1,0.6666666666666666,2:1
31,400,5,31_123,2,0.3505976095617529,2,0.3333333333333333,1:2
31,400,5,31_123,3,0.5275080906148869,3,0.5,1:1
31,400,5,31_13,1,0.5902335456475587,1,0.5714285714285714,4:3
31,400,5,31_13,2,0.4584323040380048,2,0.5,1:1
31,400,5,31_13,3,0.6514285714285717,3,0.6,3:2
31,400,5,31_131,1,0.5191986644407347,1,0.5,1:1
31,400,5,31_131,2,0.4832214765100671,2,0.5,1:1
31,400,5,31_131,3,0.5008130081300814,3,0.5,1:1
31,400,5,31_133,1,0.3758741258741256,1,0.3636363636363636,4:7
31,400,5,31_133,2,0.7677419354838709,2,0.7777777777777778,7:2
31,400,5,31_133,3,0.3599999999999999,3,0.3333333333333333,1:2
31,400,5,31_135,1,0.4195804195804194,1,0.4,2:3
31,400,5,31_135,2,0.7114285714285716,2,0.75,3:1
31,400,5,31_135,3,0.3069908814589666,3,0.2857142857142857,2:5
31,400,5,31_146,1,0.3111111111111108,1,0.3333333333333333,1:2
31,400,5,31_146,2,0.491283676703645,2,0.5,1:1
31,400,5,31_146,3,0.5245098039215685,3,0.5,1:1
31,400,5,31_148,1,0.3397129186602865,1,0.3333333333333333,1:2
31,400,5,31_148,2,0.5120593692022267,2,0.5,1:1
31,400,5,31_148,3,0.4671403197158078,3,0.5,1:1
31,400,5,31_152,1,0.7177177177177179,1,0.6666666666666666,2:1
31,400,5,31_152,2,0.3175675675675673,2,0.3333333333333333,1:2
31,400,5,31_152,3,0.4675925925925927,3,0.5,1:1
31,400,5,31_156,1,0.4097363083164298,1,0.4,2:3
31,400,5,31_156,2,0.7220843672456577,2,0.75,3:1
31,400,5,31_156,3,0.3255813953488369,3,0.2857142857142857,2:5
31,400,5,31_162,1,0.625482625482625,1,0.6666666666666666,2:1
31,400,5,31_162,2,0.2209567198177676,2,0.2,1:4
31,400,5,31_162,3,0.6653696498054475,3,0.6666666666666666,2:1
31,400,5,31_164,1,0.6320939334637962,1,0.625,5:3
31,400,5,31_164,2,0.4934383202099742,2,0.5,1:1
31,400,5,31_164,3,0.422319474835886,3,0.4285714285714285,3:4
31,400,5,31_166,1,0.6600877192982453,1,0.6666666666666666,2:1
31,400,5,31_166,2,0.2854511970534072,2,0.2857142857142857,2:5
31,400,5,31_166,3,0.7432950191570883,3,0.7142857142857143,5:2
31,400,5,31_168,1,0.5235173824130881,1,0.5,1:1
31,400,5,31_168,2,0.3976109215017066,2,0.4,2:3
31,400,5,31_168,3,0.6598130841121496,3,0.6666666666666666,2:1
31,400,5,31_170,1,0.3326039387308536,1,0.3333333333333333,1:2
31,400,5,31_170,2,0.5285961871750433,2,0.5,1:1
31,400,5,31_170,3,0.5055762081784385,3,0.5,1:1
31,400,5,31_172,1,0.6012269938650308,1,0.6,3:2
31,400,5,31_172,2,0.6435643564356432,2,0.6666666666666666,2:1
31,400,5,31_172,3,0.244343891402715,3,0.2222222222222222,2:7
31,400,5,31_176,1,0.4476309226932668,1,0.4444444444444444,4:5
31,400,5,31_176,2,0.8010849909584088,2,0.8333333333333334,5:1
31,400,5,31_176,3,0.302197802197802,3,0.25,1:3
31,400,5,31_188,1,0.7207446808510641,1,0.75,3:1
31,400,5,31_188,2,0.3645833333333329,2,0.3333333333333333,1:2
31,400,5,31_188,3,0.6654545454545457,3,0.6666666666666666,2:1
31,400,5,31_190,1,0.680379746835443,1,0.6666666666666666,2:1
31,400,5,31_190,2,0.2214912280701753,2,0.25,1:3
31,400,5,31_190,3,0.7244897959183672,3,0.75,3:1
31,400,5,31_23,1,0.5068181818181823,1,0.5,1:1
31,400,5,31_23,2,0.422178988326848,2,0.4,2:3
31,400,5,31_23,3,0.7576530612244896,3,0.75,3:1
31,400,5,31_25,1,0.6385767790262173,1,0.6363636363636364,7:4
31,400,5,31_25,2,0.4765432098765428,2,0.5,1:1
31,400,5,31_25,3,0.4638949671772429,3,0.4444444444444444,4:5
31,400,5,31_27,1,0.3067484662576692,1,0.3333333333333333,1:2
31,400,5,31_27,2,0.5055928411633106,2,0.5,1:1
31,400,5,31_27,3,0.3836805555555557,3,0.4,2:3
31,400,5,31_43,1,0.4957983193277311,1,0.5,1:1
31,400,5,31_43,2,0.4444444444444443,2,0.4444444444444444,4:5
31,400,5,31_43,3,0.6315789473684215,3,0.625,5:3
31,400,5,31_45,1,0.6745562130177513,1,0.6666666666666666,2:1
31,400,5,31_45,2,0.2375809935205184,2,0.25,1:3
31,400,5,31_45,3,0.5922818791946305,3,0.6,3:2
31,400,5,31_50,1,0.3514211886304907,1,0.3333333333333333,1:2
31,400,5,31_50,2,0.502,2,0.5,1:1
31,400,5,31_50,3,0.4788461538461538,3,0.5,1:1
31,400,5,31_56,1,0.6334405144694534,1,0.6666666666666666,2:1
31,400,5,31_56,2,0.3343108504398824,2,0.3333333333333333,1:2
31,400,5,31_56,3,0.6676470588235291,3,0.6666666666666666,2:1
31,400,5,31_58,1,0.3864628820960703,1,0.3333333333333333,1:2
31,400,5,31_58,2,0.6565420560747663,2,0.6666666666666666,2:1
31,400,5,31_58,3,0.3154506437768239,3,0.3333333333333333,1:2
31,400,5,31_64,1,0.6050096339113679,1,0.6,3:2
31,400,5,31_64,2,0.6677524429967424,2,0.6666666666666666,2:1
31,400,5,31_64,3,0.2147368421052635,3,0.2222222222222222,2:7
31,400,5,31_68,1,0.512578616352201,1,0.5,1:1
31,400,5,31_68,2,0.3717026378896886,2,0.3333333333333333,1:2
31,400,5,31_68,3,0.4703770197486535,3,0.5,1:1
31,400,5,31_70,1,0.6468646864686473,1,0.6666666666666666,2:1
31,400,5,31_70,2,0.3354231974921625,2,0.3333333333333333,1:2
31,400,5,31_70,3,0.4785553047404066,3,0.5,1:1
31,400,5,31_78,1,0.3493333333333329,1,0.3333333333333333,1:2
31,400,5,31_78,2,0.6559139784946235,2,0.6666666666666666,2:1
31,400,5,31_78,3,0.3395225464190982,3,0.3333333333333333,1:2
31,400,5,31_88,1,0.3488372093023255,1,0.3333333333333333,1:2
31,400,5,31_88,2,0.4926686217008796,2,0.5,1:1
31,400,5,31_88,3,0.7723214285714284,3,0.8,4:1
31,400,5,31_9,1,0.5490196078431375,1,0.5714285714285714,4:3
31,400,5,31_9,2,0.5336426914153127,2,0.5,1:1
31,400,5,31_9,3,0.3252427184466023,3,0.3333333333333333,1:2
31,400,5,31_90,1,0.582905982905983,1,0.6,3:2
31,400,5,31_90,2,0.6684931506849314,2,0.6666666666666666,2:1
31,400,5,31_90,3,0.3134715025906734,3,0.3333333333333333,1:2
31,400,5,31_92,1,0.2952380952380955,1,0.25,1:3
31,400,5,31_92,2,0.7551020408163261,2,0.75,3:1
31,400,5,31_92,3,0.4958677685950414,3,0.5,1:1
31,400,5,31_94,1,0.390243902439025,1,0.3333333333333333,1:2
31,400,5,31_94,2,0.2711496746203903,2,0.2857142857142857,2:5
31,400,5,31_94,3,0.5137614678899083,3,0.5,1:1
31,400,5,31_96,1,0.4508547008547008,1,0.4285714285714285,3:4
31,400,5,31_96,2,0.4768089053803338,2,0.5,1:1
31,400,5,31_96,3,0.6894865525672375,3,0.6666666666666666,2:1
31,400,5,31_99,1,0.5,1,0.5,1:1
31,400,5,31_99,2,0.2172897196261684,2,0.2,1:4
31,400,5,31_99,3,0.5052790346907995,3,0.5,1:1
31,600,4,31_100,1,0.5,1,0.5,1:1
31,600,4,31_100,2,0.4127659574468085,2,0.4166666666666667,5:7
31,600,4,31_102,1,0.499068901303538,1,0.5,1:1
31,600,4,31_102,2,0.4614065180102918,2,0.4545454545454545,5:6
31,600,4,31_110,1,0.5297906602254427,1,0.5714285714285714,4:3
31,600,4,31_110,2,0.4300441826215021,2,0.375,3:5
31,600,4,31_116,1,0.5844155844155846,1,0.5714285714285714,4:3
31,600,4,31_116,2,0.3855421686746986,2,0.375,3:5
31,600,4,31_118,1,0.6417004048582994,1,0.625,5:3
31,600,4,31_118,2,0.3224043715846997,2,0.3333333333333333,1:2
31,600,4,31_12,1,0.579861111111111,1,0.6,3:2
31,600,4,31_12,2,0.4094754653130288,2,0.4,2:3
31,600,4,31_122,1,0.3735224586288413,1,0.375,3:5
31,600,4,31_122,2,0.6362545018007205,2,0.625,5:3
31,600,4,31_126,1,0.5894245723172629,1,0.5833333333333334,7:5
31,600,4,31_126,2,0.4407345575959932,2,0.4545454545454545,5:6
31,600,4,31_128,1,0.4639718804920915,1,0.5,1:1
31,600,4,31_128,2,0.5313588850174213,2,0.5,1:1
31,600,4,31_138,1,0.3630136986301371,1,0.375,3:5
31,600,4,31_138,2,0.5705521472392637,2,0.5555555555555556,5:4
31,600,4,31_14,1,0.4628712871287128,1,0.5,1:1
31,600,4,31_14,2,0.5178997613365157,2,0.5,1:1
31,600,4,31_142,1,0.33011583011583,1,0.3333333333333333,1:2
31,600,4,31_142,2,0.4682860998650471,2,0.4615384615384615,6:7
31,600,4,31_144,1,0.6558139534883722,1,0.6666666666666666,2:1
31,600,4,31_144,2,0.2905759162303671,2,0.2857142857142857,2:5
31,600,4,31_145,1,0.3765541740674959,1,0.375,3:5
31,600,4,31_145,2,0.5050359712230214,2,0.5,1:1
31,600,4,31_147,1,0.3870967741935483,1,0.4,2:3
31,600,4,31_147,2,0.5054773082942098,2,0.5,1:1
31,600,4,31_157,1,0.4477611940298505,1,0.5,1:1
31,600,4,31_157,2,0.5379644588045236,2,0.5,1:1
31,600,4,31_159,1,0.4049586776859505,1,0.4,2:3
31,600,4,31_159,2,0.4744645799011532,2,0.5,1:1
31,600,4,31_161,1,0.393526405451448,1,0.4,2:3
31,600,4,31_161,2,0.5874587458745876,2,0.6,3:2
31,600,4,31_163,1,0.4460285132382897,1,0.4444444444444444,4:5
31,600,4,31_163,2,0.4159021406727828,2,0.4166666666666667,5:7
31,600,4,31_173,1,0.6749555950266428,1,0.6666666666666666,2:1
31,600,4,31_173,2,0.3376383763837638,2,0.3333333333333333,1:2
31,600,4,31_179,1,0.5043327556325824,1,0.5,1:1
31,600,4,31_179,2,0.4406779661016949,2,0.4444444444444444,4:5
31,600,4,31_18,1,0.6882352941176467,1,0.6666666666666666,2:1
31,600,4,31_18,2,0.2387387387387397,2,0.25,1:3
31,600,4,31_183,1,0.4813953488372094,1,0.5,1:1
31,600,4,31_183,2,0.5930851063829786,2,0.6,3:2
31,600,4,31_185,1,0.4676354029062086,1,0.4615384615384615,6:7
31,600,4,31_185,2,0.6948275862068963,2,0.7,7:3
31,600,4,31_191,1,0.6359338061465722,1,0.625,5:3
31,600,4,31_191,2,0.2967244701348748,2,0.3,3:7
31,600,4,31_22,1,0.4967907573812579,1,0.5,1:1
31,600,4,31_22,2,0.7452471482889734,2,0.75,3:1
31,600,4,31_38,1,0.4948453608247421,1,0.5,1:1
31,600,4,31_38,2,0.4766536964980545,2,0.5,1:1
31,600,4,31_4,1,0.6739562624254476,1,0.6666666666666666,2:1
31,600,4,31_4,2,0.2965641952983722,2,0.3,3:7
31,600,4,31_40,1,0.5900826446280993,1,0.5833333333333334,7:5
31,600,4,31_40,2,0.496,2,0.5,1:1
31,600,4,31_42,1,0.3449023861171367,1,0.3333333333333333,1:2
31,600,4,31_42,2,0.6771300448430491,2,0.6666666666666666,2:1
31,600,4,31_48,1,0.6372881355932202,1,0.625,5:3
31,600,4,31_48,2,0.4808988764044945,2,0.5,1:1
31,600,4,31_49,1,0.5792592592592591,1,0.5714285714285714,4:3
31,600,4,31_49,2,0.4991212653778557,2,0.5,1:1
31,600,4,31_53,1,0.326625386996904,1,0.3333333333333333,1:2
31,600,4,31_53,2,0.6850393700787402,2,0.6666666666666666,2:1
31,600,4,31_55,1,0.5470588235294118,1,0.5384615384615384,7:6
31,600,4,31_55,2,0.6015625000000001,2,0.6,3:2
31,600,4,31_59,1,0.3157099697885197,1,0.3333333333333333,1:2
31,600,4,31_59,2,0.6842900302114804,2,0.6666666666666666,2:1
31,600,4,31_61,1,0.3166666666666668,1,0.3333333333333333,1:2
31,600,4,31_61,2,0.6799336650082921,2,0.6666666666666666,2:1
