pp_id,stim_tempo_intended,length,G_stim,G_resp,G_diff,rhythmic_contours_edit_distance_sum,silhouette,tempo_diff_avg,tempo_diff_sd,tempo_diff_avg_abs,ratio_diff_avg_abs,entropy_diff_avg,preference_binary_D,preference_ternary_D
38,600,4,0.0057457370752707,0.0236615480839498,0.0179158110086791,69,0.5345330795336237,51.489121989122026,151.93519776891145,113.13221963221969,0.07594351299725077,-0.02053769423881319,0.43,0.206
38,600,5,0.0028139258544218,0.025510806618209,0.0226968807637871,164,0.5345330795336237,7.356391136495828,156.89200897186447,119.80219736633349,0.07493490567080624,0.018310204811135163,0.365,0.182
39,400,4,0.0033233728877,0.1216999429462629,0.1183765700585629,66,0.5766815422205038,17.24980574980574,108.28370997663309,77.98743848743854,0.06093926197868655,-0.05909605994910035,0.49,0.275
39,400,5,0.0099001268974554,0.0460534607075087,0.0361533338100532,132,0.5766815422205038,9.67999823039092,139.8690053371556,99.17048810700638,0.10065814417294247,0.0,0.418,0.217
39,600,4,0.0073543252969845,0.2518924226934896,0.2445380973965051,111,0.5896545032439435,-70.32867132867133,121.3849314986604,112.7358197358198,0.06782780746546156,-0.17089524490392813,0.196,0.201
39,600,5,0.0073362812330515,0.0540891786536912,0.0467528974206397,124,0.5896545032439435,-77.7555220618048,167.63299198037274,144.30811165758809,0.08536051169810634,-0.12036942031336634,0.25,0.127
40,400,4,0.002346843435375,0.0245301224924567,0.0221832790570817,24,0.5743709322229412,37.63327252457688,52.29376240413442,50.2802270193575,0.031456463224471216,-0.056482014659092715,0.363,0.175
40,400,5,0.000985658291555,0.0055506237212967,0.0045649654297417,56,0.5743709322229412,32.65254769985309,55.99438602647643,52.02783224344521,0.03320829080830092,-0.02544636536480555,0.377,0.195
40,600,4,0.0111399701363928,0.0681353783130876,0.0569954081766947,81,0.5781052586481281,30.5255681818182,83.92580204010338,69.34816919191927,0.03484458734132615,-0.08065002106058104,0.137,0.293
40,600,5,0.0022002249572981,0.0466535553338408,0.0444533303765427,124,0.5781052586481281,8.26535759369245,96.3467621116625,71.8336506425512,0.04239890346592763,-0.06311740778654171,0.136,0.299
41,400,4,0.0044619700808887,0.0269928681030138,0.022530898022125,30,0.5663468030951544,25.135845635845644,63.49643015135088,43.51579901579901,0.03460553433963514,-0.07188192983584617,0.436,0.219
41,400,5,0.0003312479155576,0.0015019140116944,0.0011706660961368,84,0.5663468030951544,14.97409242352125,64.79946902682204,49.67282895590843,0.035505562756025504,-0.05023303585502212,0.365,0.198
41,600,4,0.0154795412974948,0.0557719354425015,0.0402923941450067,57,0.5702764212579202,-3.107170607170555,74.77360643193151,57.57742257742256,0.03243998498714714,-0.05085891795107067,0.203,0.204
41,600,5,0.0021218053397812,0.0723554991887341,0.0702336938489529,100,0.5702764212579202,-19.051732010227667,88.4753011044776,68.64064592718854,0.03674161413072191,-0.03026383355167888,0.145,0.27
42,400,4,0.0012086377960945,0.0632244969049105,0.0620158591088159,45,0.6013710730235049,23.748473748473756,67.751613317689,51.466033966033955,0.03821392504688427,-0.14033356048387127,0.447,0.231
42,400,5,0.0066559946650301,0.0237354344104194,0.0170794397453892,116,0.6013710730235049,23.946320567441777,86.99166403293657,65.26260723697192,0.05525882503197785,0.025359043191217494,0.436,0.212
42,600,4,0.0031331617204678,0.0302365072968516,0.0271033455763838,90,0.5586633251698018,-18.317663817663853,114.18569918867685,91.79111629111635,0.062159057268181814,-0.08350966636394724,0.218,0.177
42,600,5,0.0008284244782674,0.0050475989006761,0.0042191744224087,184,0.5586633251698018,-19.492172288087964,125.45450290188978,90.7614542317511,0.05818440736121075,-0.06108270917822915,0.185,0.209
43,400,4,0.0150424920015926,0.0352739464948337,0.020231454493241,57,0.5861958343395156,-63.254014504014535,118.70876255320891,105.12205387205385,0.09278079576207579,0.025672117798516487,0.584,0.397
43,400,5,0.0021903306541867,0.0379050801918762,0.0357147495376894,132,0.5861958343395156,-5.393869081101329,162.84416511775984,120.54601524526555,0.1035223342628434,0.04597292112306144,0.589,0.414
43,600,4,0.0073981542727018,0.0172695289624434,0.0098713746897416,126,0.6047362313410468,-136.97595087838994,203.37215129345563,198.47234066746262,0.13706892773850837,0.011270685862763336,0.566,0.382
43,600,5,0.0052544648499327,0.0524590078230301,0.0472045429730973,152,0.6047362313410468,-83.37067914088531,200.85807454435232,178.4254149809614,0.10837586683362706,-0.07046128099458049,0.505,0.297
44,400,4,0.0109980576817757,0.0097271873849628,-0.0012708702968129,45,0.5403893974486023,-7.353459548581472,64.72080577320472,45.01790892034799,0.03874640683602975,-0.12823159443970195,0.35,0.169
44,400,5,7.859937220500157e-05,0.0044877129978194,0.0044091136256144,136,0.5403893974486023,-5.548205067184076,88.75819306656396,66.51796610893471,0.05496614520111669,-0.053319013889226566,0.434,0.226
44,600,4,0.0073888769666583,0.0183481040158485,0.0109592270491901,81,0.5450225838087365,-90.13837226603188,90.88682955497637,99.43064028170414,0.04403466945994113,-0.09349891818451996,0.171,0.225
44,600,5,0.0011469659409885,0.0884857300140582,0.0873387640730697,160,0.5450225838087365,-91.1860952456502,124.84753536064545,120.02654159394991,0.059632251202685754,-0.04432204496182527,0.341,0.172
45,400,4,0.0124280921629559,0.0084752333566618,-0.003952858806294,39,0.5630485771514415,7.424242424242453,52.50315123009694,41.44204280567923,0.03414868406883426,-0.04200892003393606,0.477,0.263
45,400,5,0.0016580710885398,0.0661237375992299,0.06446566651069,108,0.5630485771514415,15.520815304400516,67.20453493021564,47.4156651594479,0.03945426636386538,-0.012780344195882015,0.423,0.227
45,600,4,0.0037881769571214,0.0112283958949246,0.0074402189378032,63,0.5492797078779568,-7.066064017283522,91.8570910634804,67.35743930865888,0.04103682110582235,-0.02254137172552667,0.248,0.12
45,600,5,0.0041127763108974,0.0271926385012966,0.0230798621903991,132,0.5492797078779568,-29.750727781897847,105.99136679789571,81.2038287415738,0.05437010801502355,-0.11892219385585795,0.215,0.173
