pp_id_behav,age,gender,L1,handedness,musical_experience,stim_id,sequence_id,stim_tempo_intended,stim_tempo,stim_sd,length,n_resp,ITI_mean,ITI_sd,tempo_ratio_resp_to_stim,asynchrony_norm_abs_trialsum,iti_cov_norm,stim_entropy_norm_q,resp_entropy_norm_q,entropy_diff_norm_q,G_resp,k_clusters_resp,G_stim,k_clusters_stim,G_diff,silhouette,isochrony_introduced,binary_introduced,ternary_introduced,simple_ratio_introduced
20,26,female,danish,right,0,22,20_22,600,679.83682983683,137.672281398781,4,4,647.045454545455,71.4836859386244,0.9334904127396816,0.0936179944890426,0.0902041498800112,0.6365141682948128,0.0,-0.6365141682948128,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,23,20_23,400,409.816753926701,156.840658534194,5,5,427.5,137.203097933846,0.9869339604676852,0.0888040416944909,0.2779447211430065,1.039720770839918,0.5623351446188083,-0.4773856262211096,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,1.0,-1.0,0.0
20,26,female,danish,right,0,24,20_24,600,637.958115183246,141.619568786516,5,5,558.920454545455,130.987636237576,0.9869339604676852,0.0930307425062162,0.2029602238402067,1.039720770839918,0.5623351446188083,-0.4773856262211096,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,1.0,0.0,1.0
20,26,female,danish,right,0,25,20_25,400,603.379953379953,56.6318443508454,4,4,679.772727272727,54.5156168390199,0.9869339604676852,0.0185226337695724,0.0654804362846516,0.6365141682948128,0.0,-0.6365141682948128,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,26,20_26,600,597.086247086247,196.873122902199,4,4,552.954545454545,153.781366483999,0.9869339604676852,0.046538987997602,0.2270746501258302,1.0986122886681096,1.0986122886681096,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,27,20_27,400,431.413612565445,43.8302560379559,5,5,438.238636363636,6.75825940963616,0.9757121986851712,0.0716486728370587,0.0133553362220061,0.5623351446188083,0.0,-0.5623351446188083,0.0047626958828912,2.0,0.0148334742037042,2.0,-0.010070778320813,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,28,20_28,600,581.934731934732,49.7356370474403,4,4,576.818181818182,10.6284935918998,0.9757121986851712,0.0796093253959798,0.0150448251316286,0.0,0.0,0.0,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,29,20_29,400,494.988344988345,198.911819516926,4,4,460.227272727273,186.338551526848,0.9757121986851712,0.0101690953963148,0.3305862108412178,0.6365141682948128,0.6365141682948128,0.0,0.0047626958828912,2.0,0.0148334742037042,2.0,-0.010070778320813,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,30,20_30,600,494.522144522145,84.3036891376463,4,4,515.454545454545,104.15763046206,1.0369317281799455,0.0313812853289641,0.1649890371512989,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,31,20_31,400,394.755244755245,119.649920505375,4,4,385.227272727273,169.616576601025,1.0369317281799455,0.1083507737810624,0.3595055819462945,0.6365141682948128,0.6365141682948128,0.0,0.0047626958828912,2.0,0.0148334742037042,2.0,-0.010070778320813,0.5843585092829898,0.0,1.0,0.0,1.0
20,26,female,danish,right,0,32,20_32,600,588.927738927739,182.835151214425,4,4,608.181818181818,229.112214918353,1.0369317281799455,0.0852253112522946,0.3075878537258211,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,33,20_33,400,429.450261780105,157.015334372214,5,5,436.704545454545,157.207520638978,1.068015821824252,0.0596572273689905,0.3117570173161661,0.6931471805599453,0.6931471805599453,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,1.0,1.0,0.0,2.0
20,26,female,danish,right,0,34,20_34,600,553.962703962704,96.6663603251467,4,4,537.954545454545,47.9265321021546,1.068015821824252,0.0648081113202604,0.0727419257403383,0.6365141682948128,0.0,-0.6365141682948128,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,2.0,0.0,0.0,2.0
20,26,female,danish,right,0,36,20_36,600,560.732984293194,184.865692169569,5,5,545.113636363636,210.06529386348,1.068015821824252,0.0581210595557796,0.3337320309078826,1.039720770839918,1.039720770839918,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,37,20_37,400,318.193717277487,52.5465555708646,5,5,326.25,46.4487854461395,1.068015821824252,0.0325962070383981,0.123297557613148,0.5623351446188083,0.5623351446188083,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,38,20_38,600,721.794871794872,80.8239554666006,4,4,739.090909090909,119.712983201938,0.9767045454545455,0.0456478955230374,0.1322506342247782,0.0,0.6365141682948128,0.6365141682948128,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,-1.0,0.0,0.0,-1.0
20,26,female,danish,right,0,39,20_39,400,467.016317016317,148.6870725195,4,4,462.954545454545,126.774185916834,0.9767045454545455,0.0552670529077796,0.2235871542191258,1.0986122886681096,1.0986122886681096,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,40,20_40,600,526.047120418848,177.925436521633,5,5,566.590909090909,152.25474792092,0.9767045454545455,0.0595429831046213,0.2327190172498093,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,41,20_41,400,290.706806282722,101.800153692936,5,5,307.840909090909,106.788922491718,0.9767045454545455,0.0826406350735436,0.3004211493323137,0.6931471805599453,0.6931471805599453,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,42,20_42,600,789.13612565445,74.484758933842,5,5,792.102272727273,30.0329106671416,0.9772692009309534,0.0619311374408237,0.0328357391246728,0.5623351446188083,0.0,-0.5623351446188083,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,43,20_43,400,413.743455497382,187.915756479625,5,5,418.295454545455,173.887698869649,0.9772692009309534,0.0723092952077156,0.3600114775102597,1.039720770839918,1.039720770839918,0.0,0.0047626958828912,2.0,0.0148334742037042,2.0,-0.010070778320813,0.5843585092829898,0.0,1.0,0.0,1.0
20,26,female,danish,right,0,44,20_44,600,505.011655011655,149.17959637575,4,4,482.045454545455,89.7750287391989,0.9772692009309534,0.1373342503878818,0.1520624317210157,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,45,20_45,400,437.878787878788,171.910434195732,4,4,446.590909090909,210.297531257247,1.016699383632702,0.0606818417325826,0.3844843496671591,0.6365141682948128,0.6365141682948128,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,46,20_46,600,701.439790575916,117.039910666235,5,5,670.397727272727,12.4279950910623,1.016699383632702,0.1402854028147432,0.0160545882378714,1.039720770839918,0.0,-1.039720770839918,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,2.0,0.0,0.0,2.0
20,26,female,danish,right,0,47,20_47,400,379.712041884817,171.545882820187,5,5,366.647727272727,150.424373862969,1.016699383632702,0.0485880644244736,0.3553037955061356,1.039720770839918,1.039720770839918,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,1.0,0.0,1.0
20,26,female,danish,right,0,48,20_48,600,677.225130890052,104.384303860612,5,5,708.75,121.246751681801,1.016699383632702,0.0754817488485835,0.1481520523213878,1.039720770839918,0.6931471805599453,-0.3465735902799726,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,49,20_49,600,692.657342657343,152.368941045461,4,4,645.681818181818,79.2289156456162,0.9719089421217078,0.1084960415037542,0.1001888808289788,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,50,20_50,400,444.502617801047,192.05337006351,5,5,438.75,166.00977642226,0.9719089421217078,0.0546138196314871,0.3276779114717991,1.039720770839918,0.5623351446188083,-0.4773856262211096,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,-1.0,-1.0
20,26,female,danish,right,0,51,20_51,600,446.736596736597,51.1892570069878,4,4,432.954545454545,43.2135051204296,0.9719089421217078,0.0205739218679069,0.0814951120184922,0.6365141682948128,0.0,-0.6365141682948128,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,52,20_52,400,317.539267015707,199.159440854557,5,5,306.306818181818,144.542640409999,0.9719089421217078,0.1245914116272371,0.4086673593104122,1.039720770839918,1.039720770839918,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,-1.0,-1.0,-2.0
20,26,female,danish,right,0,53,20_53,600,646.037296037296,183.569208548234,4,4,531.136363636364,137.766083640542,1.017654986522911,0.0895118732134369,0.2117827811490572,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,1.0,-1.0,0.0,0.0
20,26,female,danish,right,0,54,20_54,400,344.371727748691,110.824538537955,5,5,366.647727272727,151.431572591999,1.017654986522911,0.1314580421081762,0.3576828084417638,1.039720770839918,1.039720770839918,0.0,0.0047626958828912,2.0,0.0148334742037042,2.0,-0.010070778320813,0.5843585092829898,-1.0,0.0,1.0,0.0
20,26,female,danish,right,0,55,20_55,600,535.314685314685,242.648273746818,4,4,488.863636363636,258.699465061566,1.017654986522911,0.058896246516666,0.4320780131690573,0.6365141682948128,0.6365141682948128,0.0,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,0.0,-1.0,0.0,-1.0
20,26,female,danish,right,0,56,20_56,400,589.393939393939,54.3178563996785,4,4,591.818181818182,24.2309395144321,1.036595466434176,0.0370618269697797,0.033429995687896,0.0,0.0,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,57,20_57,600,481.701631701632,67.6492860649486,4,4,514.090909090909,25.7380719384231,1.036595466434176,0.0771271662834117,0.0408780769427646,0.6365141682948128,0.0,-0.6365141682948128,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,58,20_58,400,363.286713286713,252.790190348531,4,4,391.363636363636,251.219237662845,1.036595466434176,0.0400557133579038,0.5241152461706863,1.0986122886681096,1.0986122886681096,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,59,20_59,600,421.989528795812,58.3599392921674,5,5,446.931818181818,52.8266109687748,1.036595466434176,0.0318307771803008,0.1023627883127922,1.039720770839918,1.039720770839918,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,60,20_60,400,420.287958115183,195.201790290445,5,5,391.704545454545,157.561971279203,0.930969160911929,0.0717157811797408,0.3483561050837447,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,1.0,1.0,2.0
20,26,female,danish,right,0,61,20_61,600,668.181818181818,184.32245249087,4,4,708.409090909091,206.907947552361,0.930969160911929,0.0348538517107196,0.2384775039045283,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,62,20_62,400,454.195804195804,194.677075623427,4,4,471.818181818182,177.050997695929,0.930969160911929,0.0533321170427529,0.3063924618408976,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,63,20_63,600,660.86387434555,141.657871861358,5,5,667.329545454545,135.899636718906,0.930969160911929,0.1000252695993059,0.1763634452652378,0.5623351446188083,1.039720770839918,0.4773856262211096,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,64,20_64,400,425.058275058275,187.718065063964,4,4,430.909090909091,211.981867110069,0.9965505013854074,0.0488367411397598,0.4016681786612903,0.6365141682948128,0.6365141682948128,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,2.0,2.0
20,26,female,danish,right,0,65,20_65,600,543.062827225131,146.555949789436,5,5,536.420454545455,147.323618101149,0.9965505013854074,0.1169124102400085,0.2378470000014156,1.039720770839918,1.039720770839918,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,66,20_66,400,320.16317016317,92.3324117498292,4,4,319.772727272727,96.2523478301175,0.9965505013854074,0.0791512819179354,0.2457674035551175,0.6365141682948128,0.6365141682948128,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,1.0,0.0,1.0
20,26,female,danish,right,0,67,20_67,600,613.403263403263,195.845816422331,4,4,615.681818181818,223.404466797609,0.9965505013854074,0.0400038800721047,0.2962715121958684,1.0986122886681096,1.0986122886681096,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,68,20_68,400,391.258741258741,190.967997264635,4,4,398.863636363636,177.895758314936,0.983966289286921,0.0334547787630899,0.3641627493293673,0.6365141682948128,0.6365141682948128,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,69,20_69,600,743.979057591623,75.2209844665456,5,5,747.102272727273,60.0396950303617,0.983966289286921,0.0779527629220635,0.0695967647668295,0.5623351446188083,0.0,-0.5623351446188083,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,70,20_70,400,360.955710955711,79.7580984192337,4,4,394.090909090909,111.178185103802,0.983966289286921,0.04678263259567,0.2303443340532974,0.6365141682948128,0.6365141682948128,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,71,20_71,600,569.895287958115,217.996455501176,5,5,571.193181818182,224.97752986972,0.983966289286921,0.0192691641968668,0.3411039598331011,0.6931471805599453,0.6931471805599453,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,72,20_72,400,369.240837696335,169.347989197742,5,5,376.875,141.510127619928,0.9767045454545452,0.0765873510216317,0.3251777523360142,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,73,20_73,600,529.48717948718,141.179672763575,4,4,512.045454545455,137.538123940928,0.9767045454545452,0.0048174083245962,0.2193153106781711,0.6365141682948128,0.6365141682948128,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,74,20_74,400,393.455497382199,165.812435833645,5,5,409.602272727273,159.889271150148,0.9767045454545452,0.0800159979666142,0.3380551813998441,0.6931471805599453,1.039720770839918,0.3465735902799726,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,75,20_75,600,602.61780104712,111.566655374323,5,5,602.897727272727,127.3161959048,0.9767045454545452,0.0549050536134453,0.1828818636711767,0.5623351446188083,1.039720770839918,0.4773856262211096,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,77,20_77,600,605.244755244755,83.5510709464931,4,4,591.136363636364,34.4098714934878,0.9517658151894396,0.0701463308672782,0.0475280225560241,0.6365141682948128,0.0,-0.6365141682948128,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,78,20_78,400,351.631701631702,92.9263369010613,4,4,357.272727272727,100.567604004504,0.9517658151894396,0.081224207860293,0.2298331178217498,1.0986122886681096,0.6365141682948128,-0.4620981203732968,0.0047626958828912,2.0,0.0148334742037042,2.0,-0.010070778320813,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,79,20_79,600,687.995337995338,229.1299408049,4,4,601.363636363636,152.807912964162,0.9517658151894396,0.0698000132912161,0.2074736996543206,0.6365141682948128,0.6365141682948128,0.0,0.0567914717802945,3.0,0.000926992699832,2.0,0.0558644790804624,0.5814308814300639,0.0,-1.0,0.0,-1.0
20,26,female,danish,right,0,80,20_80,400,453.030303030303,59.9865232282414,4,4,514.772727272727,26.3802847120269,1.0431491536250397,0.0708975580002626,0.0418425668845865,0.6365141682948128,0.0,-0.6365141682948128,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,81,20_81,600,556.293706293706,122.527380894652,4,4,573.409090909091,168.751033054689,1.0431491536250397,0.0541233100478735,0.2402902983256328,1.0986122886681096,1.0986122886681096,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,1.0,0.0,1.0
20,26,female,danish,right,0,82,20_82,400,358.624708624709,179.460688869444,4,4,362.727272727273,177.216337185061,1.0431491536250397,0.0646355081724471,0.3989127487111555,1.0986122886681096,1.0986122886681096,0.0,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,83,20_83,600,595.920745920746,180.140638345479,4,4,610.227272727273,190.845768719185,1.0431491536250397,0.0128475230735101,0.2553555447420654,1.0986122886681096,1.0986122886681096,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,0.0,0.0,0.0,0.0
20,26,female,danish,right,0,84,20_84,400,188.461538461538,25.213645282965,4,4,212.727272727273,8.18181818181819,0.8761083858693625,0.0742115027829328,0.0314037146510655,0.6365141682948128,0.0,-0.6365141682948128,0.0018106749310119,2.0,0.0001391667274251,2.0,0.0016715082035867,0.5843585092829898,1.0,0.0,0.0,1.0
20,26,female,danish,right,0,85,20_85,600,575.785340314136,165.320924029392,5,5,555.852272727273,148.971031697857,0.8761083858693625,0.0980178024067948,0.2320988942715377,1.039720770839918,1.039720770839918,0.0,0.0359915427804836,4.0,0.0055896928147161,2.0,0.0304018499657675,0.5814308814300639,-1.0,0.0,0.0,-1.0
