pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
47,1,5,400,"[0.0, 553.1413612565445, 1004.1884816753927, 1580.890052356021, 2081.675392670157]","[540.0, 820.227272727273, 542.0454545454545, 603.4090909090905]"
47,2,5,600,"[0.0, 823.8219895287957, 1430.3664921465968, 2173.0366492146595, 2635.6020942408377]","[836.590909090909, 447.9545454545455, 672.9545454545455, 625.909090909091]"
47,3,4,400,"[0.0, 601.048951048951, 1191.6083916083917, 1362.5874125874127]","[715.909090909091, 599.3181818181818, 208.6363636363635]"
47,4,4,600,"[0.0, 500.34965034965035, 878.3216783216783, 1291.2587412587413]","[685.2272727272727, 460.22727272727275, 474.5454545454545]"
47,5,4,400,"[0.0, 226.92307692307693, 656.6433566433567, 970.979020979021]","[362.0454545454545, 535.9090909090908, 220.909090909091]"
47,6,4,600,"[0.0, 496.8531468531469, 1046.1538461538462, 1696.8531468531469]","[603.4090909090908, 642.2727272727273, 668.8636363636365]"
47,7,4,400,"[0.0, 461.1888111888112, 971.3286713286714, 1268.1818181818182]","[550.2272727272727, 593.1818181818185, 300.681818181818]"
47,8,5,600,"[0.0, 829.0575916230366, 1202.6178010471203, 1861.5183246073298, 2609.4240837696334]","[1084.090909090909, 490.909090909091, 450.0, 1145.454545454545]"
47,9,4,400,"[0.0, 219.93006993006992, 422.3776223776224, 638.8111888111889]",[249.5454545454545]
47,10,5,600,"[0.0, 397.12041884816756, 1207.8534031413612, 1589.2670157068062, 2085.8638743455494]","[388.63636363636374, 783.409090909091, 454.090909090909, 407.0454545454545]"
47,11,5,400,"[0.0, 618.586387434555, 1090.5759162303666, 1319.1099476439792, 1508.3769633507854]","[765.0000000000001, 443.86363636363626, 216.81818181818176, 280.227272727273]"
47,12,5,600,"[0.0, 740.0523560209424, 1110.9947643979058, 1885.0785340314137, 2489.005235602094]","[717.9545454545455, 388.63636363636374, 720.0, 707.7272727272725]"
47,13,5,400,"[0.0, 280.89005235602093, 703.1413612565445, 994.5026178010471, 1531.937172774869]","[300.68181818181813, 521.5909090909092, 292.5, 521.590909090909]"
47,14,5,600,"[0.0, 687.696335078534, 1160.7329842931938, 1686.125654450262, 2206.282722513089]","[977.7272727272727, 574.7727272727275, 535.9090909090905, 544.0909090909095]"
47,15,4,400,"[0.0, 408.7412587412588, 848.951048951049, 1408.041958041958]","[562.5, 548.1818181818182, 513.409090909091, 507.272727272727]"
47,16,5,600,"[0.0, 562.041884816754, 1121.4659685863876, 1796.0732984293195, 2496.8586387434557]","[564.5454545454545, 627.9545454545457, 580.9090909090905, 611.5909090909095]"
47,17,5,400,"[0.0, 390.83769633507853, 1030.3664921465968, 1360.9947643979058, 1953.4031413612565]","[337.5, 660.6818181818182, 345.681818181818, 681.136363636364]"
47,18,4,600,"[0.0, 615.7342657342658, 1413.2867132867134, 2193.3566433566434]","[722.0454545454547, 828.4090909090908, 752.727272727273]"
47,19,4,400,"[0.0, 436.7132867132867, 1058.7412587412587, 1422.0279720279718]","[343.63636363636374, 662.7272727272727, 337.5]"
47,20,4,600,"[0.0, 584.2657342657343, 1039.1608391608393, 1777.2727272727275]","[855.0, 672.9545454545455, 570.681818181818]"
