pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
51,1,5,400,"[0.0, 320.1570680628272, 909.9476439790576, 1358.3769633507854, 1636.649214659686]","[302.72727272727275, 521.590909090909, 315.0, 515.4545454545455]"
51,2,5,600,"[0.0, 719.109947643979, 1375.392670157068, 1741.0994764397906, 2525.65445026178]","[609.5454545454545, 629.9999999999998, 294.5454545454545, 668.8636363636365]"
51,3,4,400,"[0.0, 503.1468531468532, 684.6153846153846, 1236.7132867132868]","[464.31818181818176, 204.5454545454545, 599.318181818182]"
51,4,5,600,"[0.0, 370.94240837696333, 1024.607329842932, 1526.439790575916, 2355.4973821989524]","[351.81818181818187, 605.4545454545455, 175.909090909091, 497.0454545454545]"
51,5,5,400,"[0.0, 566.2303664921466, 1030.3664921465968, 1609.6858638743454, 2141.8848167539263]","[529.7727272727273, 527.7272727272727, 507.272727272727, 542.045454545455]"
51,6,5,600,"[0.0, 640.5759162303665, 1490.5759162303666, 2063.089005235602, 2758.638743455497]","[566.5909090909091, 734.318181818182, 488.86363636363603, 687.2727272727275]"
51,7,4,400,"[0.0, 559.0909090909091, 936.3636363636364, 1303.1468531468531]","[554.318181818182, 294.5454545454545, 601.3636363636365]"
51,8,5,600,"[0.0, 815.9685863874345, 1349.2146596858638, 1879.8429319371726, 2716.7539267015704]","[679.0909090909091, 355.909090909091, 709.7727272727273, 904.090909090909]"
51,9,4,400,"[0.0, 611.5384615384615, 873.4265734265734, 1254.1958041958042]","[497.0454545454545, 204.54545454545473, 421.36363636363626]"
51,10,5,600,"[0.0, 687.696335078534, 1485.3403141361257, 2133.7696335078535, 2847.643979057592]","[597.2727272727273, 744.5454545454545, 701.590909090909, 879.5454545454545]"
51,11,4,400,"[0.0, 587.0629370629371, 789.5104895104895, 1271.6783216783217]","[472.5000000000001, 208.6363636363635, 374.31818181818176]"
51,12,5,600,"[0.0, 622.2513089005236, 1425.1308900523559, 2193.979057591623, 2735.0785340314137]","[544.0909090909091, 773.1818181818182, 550.2272727272725, 478.63636363636397]"
51,13,4,400,"[0.0, 233.91608391608392, 401.3986013986014, 894.0559440559441]","[180.0, 235.22727272727286, 390.681818181818]"
51,14,4,600,"[0.0, 829.020979020979, 1521.6783216783217, 2088.4615384615386]","[509.31818181818187, 664.7727272727273, 525.681818181818]"
51,15,5,400,"[0.0, 228.53403141361258, 815.7068062827225, 1091.3612565445026, 1314.6596858638743]","[263.8636363636365, 499.090909090909, 253.6363636363635, 241.3636363636365]"
51,16,4,600,"[0.0, 570.2797202797203, 1004.1958041958043, 1791.2587412587413]","[474.5454545454545, 595.2272727272725, 300.68181818181847, 435.681818181818]"
51,17,4,400,"[0.0, 363.2867132867133, 988.8111888111888, 1236.7132867132868]","[390.68181818181824, 560.4545454545453, 229.09090909090924]"
51,18,5,600,"[0.0, 488.74345549738223, 904.1884816753927, 1369.3717277486912, 1852.8795811518326]","[413.18181818181813, 431.590909090909, 239.31818181818198, 405.0]"
51,19,4,400,"[0.0, 314.3356643356643, 915.3846153846154, 1463.9860139860139]","[276.13636363636374, 562.5, 343.6363636363635, 885.6818181818185]"
51,20,4,600,"[0.0, 454.8951048951049, 930.7692307692307, 1403.1468531468531]","[454.0909090909091, 419.31818181818176, 472.5]"
51,21,4,400,"[0.0, 258.39160839160843, 527.2727272727273, 719.2307692307693]","[233.18181818181824, 249.54545454545462, 247.5]"
51,22,5,600,"[0.0, 766.2303664921466, 1289.0052356020942, 1725.392670157068, 2224.607329842932]","[589.0909090909091, 509.31818181818176, 466.3636363636365]"
51,23,4,400,"[0.0, 345.80419580419584, 639.1608391608393, 967.4825174825176]","[247.5, 290.4545454545454, 272.0454545454545]"
51,24,4,600,"[0.0, 598.2517482517483, 986.7132867132867, 1745.8041958041958]","[368.18181818181813, 523.6363636363637, 368.181818181818, 317.0454545454545]"
51,25,4,400,"[0.0, 244.4055944055944, 649.6503496503497, 1065.3846153846155]","[198.40909090909088, 319.0909090909091, 370.22727272727275]"
