pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
64,1,4,400,"[0.0, 429.72027972027973, 1034.2657342657342, 1446.5034965034965]","[454.09090909090924, 447.95454545454527, 607.5, 286.3636363636365]"
64,2,5,600,"[0.0, 538.4816753926701, 1189.5287958115182, 1827.4869109947642, 2468.0628272251306]","[396.81818181818176, 466.3636363636365, 603.4090909090908, 390.68181818181847]"
64,3,4,400,"[0.0, 419.2307692307692, 866.4335664335665, 1443.006993006993]","[452.04545454545473, 421.36363636363626, 591.1363636363635]"
64,4,4,600,"[0.0, 703.1468531468531, 1287.4125874125875, 2116.4335664335667]","[482.72727272727275, 501.13636363636374, 580.909090909091]"
64,5,5,400,"[0.0, 259.9476439790576, 765.9685863874345, 1337.4345549738218, 1704.7120418848167]","[257.72727272727275, 474.5454545454545, 611.590909090909, 310.909090909091]"
64,6,4,600,"[0.0, 360.4895104895105, 1049.6503496503497, 1640.909090909091]","[265.909090909091, 560.4545454545453, 585.0]"
64,7,4,400,"[0.0, 650.0, 876.9230769230769, 1422.027972027972]","[591.1363636363636, 210.68181818181824, 384.5454545454545]"
64,8,5,600,"[0.0, 425.91623036649213, 1228.7958115183246, 2029.0575916230366, 2795.2879581151833]","[546.1363636363635, 652.5000000000002, 267.9545454545455, 402.95454545454504]"
64,9,4,400,"[0.0, 170.979020979021, 387.4125874125874, 736.7132867132867]","[177.9545454545455, 222.9545454545455, 372.27272727272725]"
64,10,4,600,"[0.0, 454.8951048951049, 937.7622377622379, 1696.8531468531469]","[400.909090909091, 372.27272727272725, 494.9999999999998]"
64,11,5,400,"[0.0, 574.0837696335078, 1116.7539267015704, 1719.633507853403, 1971.7277486910994]","[454.090909090909, 462.2727272727275, 627.9545454545453, 265.909090909091]"
64,12,4,600,"[0.0, 412.93706293706293, 1000.6993006993007, 1602.4475524475524]","[470.4545454545455, 484.77272727272725, 552.272727272727]"
