pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
43,1,5,400,"[0.0, 647.3821989528795, 941.3612565445026, 1319.109947643979, 1610.4712041884816]","[615.6818181818182, 568.6363636363635, 190.22727272727298, 198.40909090909054]"
43,2,5,600,"[0.0, 483.5078534031413, 1079.5811518324608, 1811.780104712042, 2185.340314136126]","[597.2727272727273, 544.090909090909, 582.9545454545455, 306.818181818182]"
43,3,4,400,"[0.0, 429.72027972027973, 1062.2377622377624, 1334.6153846153848]","[384.54545454545473, 611.590909090909, 216.81818181818198]"
43,4,5,600,"[0.0, 562.041884816754, 1349.2146596858638, 2002.8795811518323, 2803.1413612565443]","[542.0454545454547, 609.5454545454545, 699.5454545454545, 879.5454545454545]"
43,5,4,400,"[0.0, 279.3706293706294, 723.0769230769231, 960.4895104895105]","[171.81818181818176, 623.8636363636365, 204.5454545454545]"
43,6,4,600,"[0.0, 374.4755244755245, 825.8741258741259, 1501.048951048951]","[570.681818181818, 253.63636363636397, 466.36363636363603, 609.5454545454545]"
43,7,4,400,"[0.0, 478.6713286713287, 981.8181818181819, 1401.048951048951]","[274.090909090909, 351.818181818182, 315.0]"
43,8,5,600,"[0.0, 535.8638743455497, 1110.9947643979058, 1659.9476439790576, 2151.30890052356]","[347.72727272727286, 392.7272727272725, 374.318181818182, 560.4545454545453]"
43,9,5,400,"[0.0, 521.7277486910995, 949.2146596858638, 1528.5340314136124, 1856.5445026178008]","[374.318181818182, 877.5, 298.6363636363635]"
43,10,4,600,"[0.0, 650.6993006993007, 1165.034965034965, 1738.8111888111887]","[368.18181818181824, 474.5454545454545, 243.40909090909076]"
43,11,4,400,"[0.0, 464.6853146853147, 915.3846153846155, 1128.3216783216785]","[274.090909090909, 390.68181818181824, 165.68181818181824]"
43,12,4,600,"[0.0, 552.7972027972028, 1217.4825174825176, 1619.93006993007]","[617.7272727272727, 599.318181818182, 693.4090909090905]"
43,13,5,400,"[0.0, 314.9214659685864, 569.6335078534032, 834.8167539267016, 1010.9947643979058]","[392.72727272727263, 308.8636363636364]"
43,14,4,600,"[0.0, 615.7342657342658, 1203.4965034965035, 1805.2447552447552]","[513.4090909090909, 850.9090909090908, 605.4545454545455]"
43,15,5,400,"[0.0, 587.1727748691098, 854.9738219895287, 1287.696335078534, 1442.931937172775]","[750.681818181818, 253.63636363636374, 415.2272727272725, 531.818181818182]"
43,16,4,600,"[0.0, 465.38461538461536, 923.7762237762238, 1452.097902097902]","[292.5000000000001, 372.27272727272725, 335.45454545454527, 437.72727272727275]"
43,17,5,400,"[0.0, 485.0785340314136, 676.9633507853403, 1125.392670157068, 1641.8848167539268]","[587.0454545454546, 173.86363636363626, 754.7727272727275, 501.1363636363635]"
43,18,5,600,"[0.0, 363.0890052356021, 995.8115183246073, 1767.2774869109946, 2546.5968586387435]","[333.409090909091, 1043.1818181818182, 306.818181818182, 818.181818181818]"
43,19,4,400,"[0.0, 559.0909090909091, 1079.72027972028, 1621.3286713286716]","[335.4545454545454, 531.818181818182, 327.27272727272725]"
43,20,4,600,"[0.0, 710.1398601398602, 1350.3496503496503, 2098.951048951049]","[599.3181818181818, 1045.227272727273, 945.0]"
43,21,5,400,"[0.0, 194.5026178010471, 731.937172774869, 1342.6701570680627, 1571.2041884816754]","[173.86363636363637, 431.590909090909, 450.0]"
43,22,4,600,"[0.0, 713.6363636363636, 1479.72027972028, 2196.8531468531473]","[200.45454545454538, 609.5454545454547, 537.9545454545455]"
43,23,4,400,"[0.0, 457.69230769230774, 614.6853146853148, 1191.2587412587413]","[404.9999999999999, 167.72727272727275, 413.18181818181824]"
43,24,4,600,"[0.0, 531.8181818181818, 1364.3356643356642, 2088.461538461538]","[360.0, 787.5, 636.1363636363635]"
43,25,4,400,"[0.0, 366.7832167832168, 537.7622377622378, 869.5804195804196]","[439.7727272727275, 169.77272727272725, 276.1363636363635]"
