pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
51,1,5,400,"[0.0, 320.1570680628272, 909.9476439790576, 1358.3769633507854, 1636.649214659686]","[300.68181818181813, 523.6363636363636, 315.0, 515.4545454545455]"
51,2,5,600,"[0.0, 719.109947643979, 1375.392670157068, 1741.0994764397906, 2525.65445026178]","[613.6363636363637, 627.9545454545453, 296.59090909090946, 666.8181818181815]"
51,3,4,400,"[0.0, 503.1468531468532, 684.6153846153846, 1236.7132867132868]","[462.27272727272725, 204.5454545454545, 601.3636363636365]"
51,4,5,600,"[0.0, 370.94240837696333, 1024.607329842932, 1526.439790575916, 2355.4973821989524]","[349.77272727272737, 607.5, 173.8636363636365, 497.0454545454545]"
51,5,5,400,"[0.0, 566.2303664921466, 1030.3664921465968, 1609.6858638743454, 2141.8848167539263]","[529.7727272727273, 525.6818181818182, 507.272727272727, 542.045454545455]"
51,6,5,600,"[0.0, 640.5759162303665, 1490.5759162303666, 2063.089005235602, 2758.638743455497]","[566.5909090909091, 734.318181818182, 486.81818181818153, 691.3636363636365]"
51,7,4,400,"[0.0, 559.0909090909091, 936.3636363636364, 1303.1468531468531]","[552.2727272727275, 294.5454545454545, 601.3636363636365]"
51,8,5,600,"[0.0, 815.9685863874345, 1349.2146596858638, 1879.8429319371726, 2716.7539267015704]","[681.1363636363636, 353.8636363636365, 703.6363636363637, 912.272727272727]"
51,9,4,400,"[0.0, 611.5384615384615, 873.4265734265734, 1254.1958041958042]","[497.0454545454545, 204.54545454545473, 423.40909090909076]"
51,10,5,600,"[0.0, 687.696335078534, 1485.3403141361257, 2133.7696335078535, 2847.643979057592]","[595.2272727272727, 746.590909090909, 701.590909090909, 881.5909090909095]"
51,11,4,400,"[0.0, 587.0629370629371, 789.5104895104895, 1271.6783216783217]","[474.5454545454546, 208.6363636363635, 374.31818181818176]"
51,12,5,600,"[0.0, 622.2513089005236, 1425.1308900523559, 2193.979057591623, 2735.0785340314137]","[542.0454545454545, 773.1818181818182, 550.2272727272725, 478.63636363636397]"
51,13,4,400,"[0.0, 233.91608391608392, 401.3986013986014, 894.0559440559441]","[184.09090909090912, 231.13636363636374, 392.7272727272725]"
51,14,4,600,"[0.0, 829.020979020979, 1521.6783216783217, 2088.4615384615386]","[509.31818181818187, 664.7727272727273, 525.681818181818]"
51,15,5,400,"[0.0, 228.53403141361258, 815.7068062827225, 1091.3612565445026, 1314.6596858638743]","[259.77272727272725, 503.18181818181824, 249.5454545454545, 243.409090909091]"
51,16,4,600,"[0.0, 570.2797202797203, 1004.1958041958043, 1791.2587412587413]","[474.5454545454545, 593.181818181818, 298.63636363636397, 439.772727272727]"
51,17,4,400,"[0.0, 363.2867132867133, 988.8111888111888, 1236.7132867132868]","[392.72727272727275, 558.4090909090908, 229.09090909090924]"
51,18,5,600,"[0.0, 488.74345549738223, 904.1884816753927, 1369.3717277486912, 1852.8795811518326]","[413.18181818181813, 431.590909090909, 239.31818181818198, 407.0454545454545]"
51,19,4,400,"[0.0, 314.3356643356643, 915.3846153846154, 1463.9860139860139]","[280.22727272727275, 558.409090909091, 345.681818181818, 885.6818181818185]"
51,20,4,600,"[0.0, 454.8951048951049, 930.7692307692307, 1403.1468531468531]","[454.0909090909091, 417.27272727272725, 474.5454545454545]"
51,21,4,400,"[0.0, 258.39160839160843, 527.2727272727273, 719.2307692307693]","[233.18181818181824, 247.4999999999999, 253.63636363636374]"
