pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
40,1,4,400,"[0.0, 398.25174825174827, 855.944055944056, 1110.839160839161]","[454.0909090909091, 458.18181818181824, 319.090909090909]"
40,2,4,600,"[0.0, 566.7832167832169, 1014.6853146853148, 1612.937062937063]","[544.0909090909091, 460.22727272727275, 670.9090909090908]"
40,3,5,400,"[0.0, 155.23560209424085, 386.3874345549738, 918.586387434555, 1220.4188481675392]","[188.18181818181824, 233.18181818181824, 447.95454545454527, 331.3636363636365]"
40,4,5,600,"[0.0, 569.8952879581152, 980.1047120418848, 1790.8376963350784, 2148.6910994764394]","[552.2727272727271, 519.5454545454547, 705.6818181818182, 388.6363636363635]"
40,5,5,400,"[0.0, 265.1832460732984, 585.3403141361256, 1059.9476439790574, 1257.0680628272248]","[315.0, 347.72727272727275, 505.22727272727275, 298.6363636363635]"
40,6,4,600,"[0.0, 773.0769230769231, 1451.7482517482517, 2165.3846153846152]","[705.681818181818, 760.9090909090912, 736.363636363636]"
40,7,4,400,"[0.0, 324.8251748251748, 813.9860139860141, 1205.2447552447554]","[359.9999999999999, 505.22727272727275, 357.9545454545457]"
40,8,5,600,"[0.0, 441.62303664921467, 862.303664921466, 1385.0785340314137, 1779.5811518324608]","[499.090909090909, 495.0, 560.4545454545457, 437.7272727272725]"
40,9,4,400,"[0.0, 450.6993006993007, 1006.2937062937062, 1275.1748251748252]","[452.0454545454545, 550.2272727272727, 347.72727272727275]"
40,10,5,600,"[0.0, 459.9476439790576, 977.4869109947645, 1411.256544502618, 1761.256544502618]","[505.22727272727286, 531.8181818181818, 644.3181818181818, 386.590909090909]"
40,11,5,400,"[0.0, 409.16230366492147, 595.8115183246073, 1206.5445026178008, 1699.4764397905756]","[433.6363636363636, 229.090909090909, 470.4545454545455, 527.727272727273]"
40,12,5,600,"[0.0, 562.041884816754, 1362.303664921466, 2073.560209424084, 2465.4450261780107]","[578.8636363636364, 589.090909090909, 726.1363636363635, 415.227272727273]"
40,13,4,400,"[0.0, 300.34965034965035, 684.6153846153846, 1334.6153846153848]","[317.0454545454546, 419.31818181818176, 552.2727272727273]"
40,14,4,600,"[0.0, 682.1678321678321, 1399.3006993006993, 2175.8741258741256]","[795.6818181818181, 805.909090909091, 816.1363636363635]"
40,15,4,400,"[0.0, 363.2867132867133, 939.8601398601398, 1149.3006993006993]","[394.77272727272737, 562.5, 247.49999999999977]"
40,16,4,600,"[0.0, 759.0909090909091, 1609.090909090909, 2137.4125874125875]","[777.2727272727273, 795.6818181818182, 488.86363636363603]"
40,17,4,400,"[0.0, 275.87412587412587, 604.1958041958042, 946.5034965034965]","[364.0909090909091, 372.27272727272725, 527.7272727272727]"
40,18,5,600,"[0.0, 669.371727748691, 1197.3821989528794, 2034.2931937172773, 2693.193717277487]","[615.6818181818182, 619.7727272727273, 791.590909090909, 646.3636363636365]"
40,19,5,400,"[0.0, 417.0157068062827, 587.958115183246, 978.7958115183246, 1338.219895287958]","[390.68181818181824, 216.81818181818176, 405.0, 396.81818181818176]"
40,20,5,600,"[0.0, 446.85863874345546, 1241.8848167539268, 2055.2356020942407, 2748.1675392670154]","[402.95454545454544, 822.2727272727274, 744.5454545454543, 705.6818181818185]"
40,21,5,400,"[0.0, 382.98429319371724, 637.696335078534, 1010.2094240837696, 1270.1570680628272]","[466.36363636363626, 259.77272727272725, 501.1363636363635, 298.63636363636397]"
