pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
21,1,5,400,"[0.0, 390.83769633507853, 674.3455497382199, 1198.6910994764398, 1380.1047120418848]","[478.6363636363635, 237.27272727272748, 607.4999999999998, 175.909090909091]"
21,2,5,600,"[0.0, 582.9842931937172, 1113.6125654450261, 1714.9214659685863, 2229.8429319371726]","[582.9545454545455, 589.0909090909092, 576.8181818181815, 542.0454545454545]"
21,3,5,400,"[0.0, 424.86910994764395, 1043.455497382199, 1235.3403141361257, 1856.544502617801]","[529.7727272727273, 904.0909090909092, 225.0, 519.5454545454545]"
21,4,4,600,"[0.0, 619.2307692307693, 1151.048951048951, 1686.3636363636365]","[511.3636363636365, 531.8181818181815, 523.636363636364]"
21,5,5,400,"[0.0, 168.32460732984293, 807.8534031413612, 1012.82722513089, 1285.8638743455497]","[715.9090909090908, 617.727272727273]"
21,6,5,600,"[0.0, 721.7277486910995, 1160.7329842931936, 1837.9581151832458, 2619.8952879581147]","[670.9090909090908, 378.409090909091, 570.681818181818, 803.8636363636365]"
21,7,5,400,"[0.0, 346.33507853403137, 878.5340314136125, 1452.6178010471203, 1919.371727748691]","[515.4545454545455, 627.9545454545453, 897.9545454545455, 347.727272727273]"
21,8,4,600,"[0.0, 685.6643356643357, 1168.5314685314686, 1532.5174825174827]","[636.1363636363637, 932.7272727272725, 323.18181818181847]"
21,9,4,400,"[0.0, 181.46853146853147, 754.5454545454545, 1170.2797202797203]","[167.72727272727275, 689.3181818181818, 558.409090909091]"
21,10,4,600,"[0.0, 832.5174825174826, 1549.6503496503497, 1934.6153846153848]","[632.0454545454545, 826.3636363636365, 331.3636363636365]"
21,11,4,400,"[0.0, 321.32867132867136, 628.6713286713288, 1030.4195804195806]","[380.4545454545455, 319.09090909090924, 863.181818181818]"
21,12,5,600,"[0.0, 412.82722513089004, 1087.4345549738218, 1926.96335078534, 2420.942408376963]","[411.1363636363635, 585.0, 875.4545454545455, 337.5]"
21,13,5,400,"[0.0, 422.25130890052355, 745.0261780104712, 908.1151832460732, 1427.2251308900522]","[462.27272727272725, 196.3636363636365, 433.63636363636374, 699.5454545454545]"
21,14,5,600,"[0.0, 784.5549738219895, 1296.8586387434555, 1845.8115183246073, 2295.2879581151833]","[634.0909090909092, 321.1363636363635, 654.5454545454545, 327.2727272727275]"
21,15,5,400,"[0.0, 613.3507853403141, 800.0, 1447.3821989528797, 2016.2303664921467]","[390.68181818181824, 182.0454545454545, 445.909090909091, 713.863636363636]"
21,16,4,600,"[0.0, 374.4755244755245, 1186.0139860139861, 1969.5804195804199]","[368.181818181818, 175.909090909091, 765.0]"
21,17,4,400,"[0.0, 562.5874125874126, 726.5734265734266, 1145.8041958041958]","[402.9545454545455, 143.18181818181824, 300.681818181818]"
21,18,5,600,"[0.0, 572.5130890052355, 1270.6806282722512, 1832.7225130890051, 2203.6649214659683]","[668.8636363636363, 312.9545454545455, 760.909090909091, 306.81818181818153]"
21,19,4,400,"[0.0, 545.1048951048951, 1020.2797202797203, 1261.1888111888113]","[644.3181818181818, 599.318181818182, 182.0454545454545]"
21,20,5,600,"[0.0, 381.413612565445, 1202.6178010471203, 1704.4502617801045, 2365.9685863874342]","[396.81818181818176, 687.272727272727, 357.9545454545455, 705.6818181818185]"
21,21,5,400,"[0.0, 393.4554973821989, 737.1727748691098, 1065.1832460732983, 1647.1204188481674]","[349.77272727272725, 300.681818181818, 280.227272727273, 360.0]"
21,22,5,600,"[0.0, 415.4450261780105, 817.8010471204188, 1180.890052356021, 1978.5340314136126]","[329.318181818182, 294.5454545454545, 306.818181818182, 752.7272727272725]"
21,23,4,400,"[0.0, 209.44055944055944, 492.3076923076924, 1128.3216783216785]","[349.77272727272725, 204.5454545454545, 599.318181818182]"
21,24,5,600,"[0.0, 593.4554973821989, 1239.2670157068062, 1728.0104712041884, 2206.282722513089]","[466.36363636363626, 519.5454545454545, 587.0454545454545, 392.727272727273]"
21,25,5,400,"[0.0, 210.20942408376965, 608.9005235602094, 847.9057591623036, 1492.6701570680627]","[505.2272727272725, 212.72727272727275, 507.2727272727275, 603.409090909091]"
21,26,5,600,"[0.0, 622.2513089005236, 990.5759162303665, 1657.329842931937, 2117.2774869109944]","[736.3636363636365, 560.4545454545453, 740.4545454545455, 384.5454545454545]"
21,27,4,400,"[0.0, 618.5314685314686, 862.937062937063, 1163.2867132867134]","[552.2727272727273, 218.86363636363626, 409.09090909090946]"
21,28,5,600,"[0.0, 789.7905759162304, 1469.6335078534032, 2204.4502617801045, 2816.2303664921465]","[787.4999999999998, 413.18181818181847, 805.909090909091, 497.0454545454545]"
21,29,4,400,"[0.0, 191.95804195804197, 779.020979020979, 1033.9160839160838]","[196.3636363636365, 863.1818181818182, 171.81818181818153]"
21,30,4,600,"[0.0, 776.5734265734266, 1591.6083916083917, 2280.769230769231]","[832.5, 1051.3636363636365, 378.40909090909054]"
21,31,4,400,"[0.0, 454.1958041958042, 866.4335664335665, 1394.055944055944]","[611.590909090909, 265.909090909091, 707.7272727272727]"
21,32,5,600,"[0.0, 360.4712041884817, 948.6910994764398, 1544.7643979057593, 2203.6649214659687]","[443.8636363636364, 556.3636363636363, 605.4545454545457, 394.772727272727]"
21,33,5,400,"[0.0, 249.4764397905759, 891.6230366492147, 1209.1623036649214, 1772.7748691099475]","[251.590909090909, 762.9545454545457, 265.90909090909054, 801.818181818182]"
21,34,4,600,"[0.0, 696.1538461538462, 1332.867132867133, 1896.1538461538462]","[859.090909090909, 832.5, 533.8636363636365]"
21,35,4,400,"[0.0, 601.048951048951, 1030.7692307692307, 1607.3426573426573]","[746.5909090909092, 319.09090909090924, 775.2272727272725]"
21,36,4,600,"[0.0, 521.3286713286714, 1105.5944055944055, 1511.5384615384614]","[576.8181818181818, 799.7727272727273, 405.0]"
21,37,5,400,"[0.0, 529.5811518324607, 752.8795811518324, 1245.8115183246073, 1662.82722513089]","[525.681818181818, 202.5, 709.7727272727275, 407.0454545454545]"
21,38,5,600,"[0.0, 546.3350785340314, 1160.7329842931936, 1555.2356020942407, 2159.162303664921]","[407.0454545454545, 803.8636363636363, 339.5454545454545, 632.0454545454545]"
21,39,4,400,"[0.0, 639.5104895104896, 869.93006993007, 1201.7482517482517]","[632.0454545454545, 184.09090909090924, 390.681818181818]"
21,40,5,600,"[0.0, 404.9738219895288, 1213.0890052356021, 2000.261780104712, 2818.848167539267]","[668.8636363636364, 627.9545454545455, 315.0, 687.2727272727275]"
21,41,5,400,"[0.0, 291.3612565445026, 765.9685863874345, 981.413612565445, 1521.4659685863874]","[343.63636363636374, 707.7272727272727, 161.590909090909, 582.9545454545455]"
21,42,5,600,"[0.0, 389.26701570680626, 1236.6492146596859, 1887.696335078534, 2588.4816753926702]","[519.5454545454545, 834.5454545454545, 793.636363636364, 648.4090909090905]"
21,43,5,400,"[0.0, 631.6753926701571, 925.6544502617801, 1552.0942408376964, 1838.219895287958]","[601.3636363636365, 296.590909090909, 607.5000000000002, 335.4545454545455]"
21,44,4,600,"[0.0, 731.1188811188811, 1329.3706293706293, 2175.8741258741256]","[642.2727272727273, 351.81818181818176, 799.7727272727275]"
21,45,5,400,"[0.0, 348.9528795811518, 828.7958115183246, 1203.9267015706805, 1456.0209424083769]","[304.77272727272725, 615.6818181818182, 386.590909090909, 192.27272727272748]"
21,46,5,600,"[0.0, 648.4293193717277, 1367.5392670157066, 2180.8900523560205, 2939.267015706806]","[353.8636363636365, 675.0, 666.8181818181815, 656.5909090909095]"
21,47,4,400,"[0.0, 352.7972027972028, 663.6363636363636, 1296.1538461538462]","[325.22727272727286, 380.45454545454527, 693.4090909090912]"
21,48,4,600,"[0.0, 440.9090909090909, 1014.6853146853147, 1445.1048951048951]","[605.4545454545454, 343.63636363636374, 630.0, 337.5]"
21,49,5,600,"[0.0, 716.4921465968587, 1150.2617801047122, 1709.6858638743456, 2512.565445026178]","[531.8181818181818, 321.13636363636374, 558.409090909091, 632.0454545454545]"
21,50,4,400,"[0.0, 359.7902097902098, 579.7202797202797, 873.0769230769231]","[564.5454545454545, 194.31818181818176, 347.7272727272725]"
21,51,4,600,"[0.0, 671.6783216783217, 1144.055944055944, 1882.1678321678323]","[681.1363636363637, 317.0454545454545, 672.9545454545453]"
21,52,5,400,"[0.0, 456.28272251308897, 946.5968586387435, 1405.497382198953, 1843.455497382199]","[595.2272727272729, 288.40909090909076, 566.5909090909092, 427.5]"
21,53,4,600,"[0.0, 426.9230769230769, 797.9020979020979, 1539.5104895104896]","[421.36363636363626, 357.9545454545455, 863.181818181818]"
21,54,4,400,"[0.0, 387.76223776223776, 541.2587412587412, 1065.3846153846152]","[335.4545454545455, 595.2272727272727]"
21,55,5,600,"[0.0, 747.9057591623036, 1574.34554973822, 2385.0785340314137, 2763.8743455497383]","[713.8636363636365, 357.95454545454527, 736.3636363636363, 503.18181818181847]"
21,56,5,400,"[0.0, 288.74345549738223, 718.848167539267, 1274.607329842932, 1872.2513089005236]","[308.86363636363626, 558.409090909091, 591.1363636363637, 384.5454545454545]"
21,57,4,600,"[0.0, 552.7972027972028, 962.2377622377622, 1350.6993006993007]","[666.8181818181818, 386.59090909090924, 480.681818181818]"
21,58,4,400,"[0.0, 398.25174825174827, 880.4195804195804, 1313.6363636363635]","[464.31818181818176, 828.4090909090908, 456.13636363636397]"
21,59,5,600,"[0.0, 504.4502617801047, 880.6282722513089, 1607.5916230366493, 2015.1832460732985]","[836.590909090909, 364.090909090909, 717.9545454545455, 364.090909090909]"
21,60,4,400,"[0.0, 503.1468531468532, 793.0069930069931, 1303.1468531468531]","[656.590909090909, 319.090909090909, 724.090909090909]"
21,61,4,600,"[0.0, 626.2237762237762, 1378.3216783216783, 1927.6223776223776]","[760.909090909091, 726.1363636363635, 693.409090909091]"
21,62,5,400,"[0.0, 506.0209424083769, 663.8743455497382, 978.7958115183246, 1168.0628272251308]","[605.4545454545455, 147.27272727272725, 394.77272727272725]"
21,63,5,600,"[0.0, 635.3403141361257, 1056.0209424083769, 1688.743455497382, 2308.376963350785]","[689.3181818181818, 355.90909090909076, 640.227272727273, 666.8181818181815]"
21,64,5,400,"[0.0, 440.5759162303665, 674.3455497382199, 1088.7434554973822, 1427.2251308900522]","[388.63636363636374, 169.77272727272725, 492.9545454545455, 499.090909090909]"
21,65,4,600,"[0.0, 489.86013986013984, 965.7342657342657, 1773.7762237762238]","[701.5909090909091, 339.5454545454545, 656.5909090909092]"
21,66,5,400,"[0.0, 553.1413612565445, 1025.130890052356, 1251.0471204188482, 1602.6178010471203]","[724.0909090909091, 505.22727272727275, 161.590909090909, 396.818181818182]"
21,67,4,600,"[0.0, 493.35664335664336, 955.2447552447552, 1619.93006993007]","[754.7727272727274, 323.181818181818, 621.8181818181818]"
21,68,5,400,"[0.0, 364.6596858638743, 737.1727748691098, 1156.806282722513, 1385.3403141361257]","[261.81818181818176, 253.63636363636374, 562.5]"
21,69,5,600,"[0.0, 564.6596858638743, 995.8115183246073, 1406.0209424083769, 1897.3821989528794]","[857.0454545454545, 265.909090909091, 466.3636363636365, 513.409090909091]"
21,70,4,400,"[0.0, 223.42657342657344, 537.7622377622378, 698.2517482517483]",[654.5454545454545]
21,71,5,600,"[0.0, 682.4607329842931, 1100.523560209424, 1557.853403141361, 2211.5183246073293]","[677.0454545454546, 327.27272727272725, 357.9545454545455, 801.8181818181815]"
21,72,5,400,"[0.0, 464.13612565445027, 951.8324607329843, 1502.3560209424083, 1767.5392670157066]","[497.0454545454546, 486.81818181818176, 574.7727272727275, 298.6363636363635]"
21,73,4,600,"[0.0, 706.6433566433566, 1451.7482517482517, 1843.7062937062938]","[736.3636363636365, 738.4090909090908, 337.5]"
21,74,5,400,"[0.0, 495.5497382198953, 836.6492146596859, 997.1204188481676, 1275.392670157068]","[437.72727272727275, 423.40909090909076, 431.59090909090924]"
21,75,4,600,"[0.0, 577.2727272727273, 1304.8951048951049, 1871.6783216783217]","[619.7727272727274, 879.5454545454545, 402.9545454545455]"
21,76,4,400,"[0.0, 251.3986013986014, 569.2307692307693, 1212.2377622377624]","[347.72727272727275, 333.409090909091, 732.2727272727273]"
21,77,4,600,"[0.0, 615.7342657342658, 1161.5384615384617, 1861.1888111888113]","[605.4545454545454, 660.6818181818182, 646.3636363636365]"
21,78,5,400,"[0.0, 602.8795811518324, 907.3298429319372, 1214.3979057591623, 1723.0366492146597]","[550.2272727272725, 257.72727272727275, 276.1363636363635, 552.2727272727275]"
21,79,5,600,"[0.0, 365.70680628272254, 898.9528795811518, 1670.4188481675392, 2402.6178010471203]","[431.590909090909, 607.5, 566.590909090909, 668.8636363636365]"
21,80,4,400,"[0.0, 272.3776223776224, 569.2307692307693, 1194.7552447552448]","[259.77272727272725, 298.6363636363635, 605.4545454545455]"
21,81,4,600,"[0.0, 377.97202797202794, 895.8041958041958, 1487.0629370629372]","[364.090909090909, 646.3636363636365, 621.8181818181815]"
21,82,4,400,"[0.0, 328.3216783216783, 702.0979020979021, 1198.2517482517483]","[310.9090909090909, 310.909090909091, 619.7727272727273]"
21,83,4,600,"[0.0, 766.0839160839162, 1360.839160839161, 1710.839160839161]","[654.5454545454545, 630.0, 298.6363636363635]"
21,84,4,400,"[0.0, 324.8251748251748, 733.5664335664336, 960.4895104895105]","[362.0454545454546, 568.6363636363635]"
21,85,4,600,"[0.0, 419.9300699300699, 832.8671328671328, 1476.5734265734266]","[445.9090909090909, 452.0454545454545, 824.3181818181818]"
21,86,4,400,"[0.0, 268.8811188811189, 740.5594405594406, 1278.6713286713289]","[308.86363636363626, 595.2272727272727, 574.7727272727275]"
21,87,5,600,"[0.0, 467.80104712041884, 1037.696335078534, 1853.6649214659685, 2703.6649214659683]","[411.1363636363635, 466.3636363636365, 709.772727272727, 801.818181818182]"
21,88,4,400,"[0.0, 286.3636363636364, 534.2657342657343, 768.1818181818182]","[247.5, 239.31818181818176, 255.68181818181824]"
21,89,5,600,"[0.0, 656.282722513089, 1121.4659685863874, 1688.743455497382, 2379.0575916230364]","[566.590909090909, 306.81818181818176, 570.6818181818182, 566.590909090909]"
21,90,5,400,"[0.0, 267.80104712041884, 512.041884816754, 1059.9476439790576, 1605.235602094241]","[274.090909090909, 302.72727272727275, 533.8636363636363, 546.136363636364]"
21,91,4,600,"[0.0, 780.06993006993, 1500.6993006993007, 2270.27972027972]","[765.0000000000001, 836.590909090909, 722.0454545454545]"
21,92,5,400,"[0.0, 503.40314136125653, 873.2984293193717, 1306.0209424083769, 1479.5811518324606]","[591.1363636363636, 319.090909090909, 558.4090909090912]"
21,93,4,600,"[0.0, 762.5874125874126, 1248.951048951049, 1696.8531468531469]","[664.7727272727274, 699.5454545454545, 370.2272727272725]"
21,94,4,400,"[0.0, 377.27272727272725, 527.2727272727273, 831.1188811188811]","[378.4090909090909, 433.63636363636374]"
21,95,4,600,"[0.0, 654.1958041958042, 1402.7972027972028, 2193.3566433566434]","[687.2727272727274, 783.409090909091, 713.863636363636]"
21,96,4,400,"[0.0, 566.0839160839162, 733.5664335664337, 1275.1748251748254]","[578.8636363636364, 190.22727272727275, 441.81818181818176]"
21,97,4,400,"[0.0, 461.1888111888112, 810.4895104895105, 1310.13986013986]","[597.2727272727273, 306.818181818182, 601.3636363636363]"
21,98,4,600,"[0.0, 398.95104895104896, 1238.4615384615386, 1745.8041958041958]","[527.7272727272727, 891.8181818181818, 470.4545454545455]"
21,99,5,400,"[0.0, 246.8586387434555, 417.80104712041884, 654.1884816753927, 1042.4083769633507]","[355.90909090909076, 180.0, 184.09090909090924, 568.6363636363637]"
21,100,4,600,"[0.0, 629.7202797202797, 1290.909090909091, 1899.6503496503497]","[677.0454545454547, 658.6363636363635, 253.63636363636374, 378.409090909091]"
21,101,4,400,"[0.0, 531.1188811188811, 967.8321678321678, 1205.2447552447552]","[679.090909090909, 683.1818181818182, 355.909090909091]"
21,102,4,600,"[0.0, 836.013986013986, 1416.7832167832166, 1875.174825174825]","[634.090909090909, 681.1363636363635, 513.409090909091]"
21,103,4,400,"[0.0, 202.44755244755245, 806.9930069930069, 1187.7622377622376]","[194.31818181818187, 621.8181818181818, 353.86363636363626]"
21,104,4,600,"[0.0, 692.6573426573427, 1325.874125874126, 2112.9370629370633]","[664.7727272727273, 632.0454545454545, 638.1818181818185, 288.40909090909054]"
21,105,5,400,"[0.0, 150.0, 663.8743455497382, 1146.3350785340315, 1673.2984293193717]","[188.18181818181802, 574.7727272727275, 634.0909090909088, 568.636363636364]"
21,106,4,600,"[0.0, 570.2797202797203, 1126.5734265734266, 1840.2097902097903]","[497.0454545454546, 664.7727272727273, 597.2727272727275]"
21,107,5,400,"[0.0, 650.0, 1077.4869109947645, 1444.7643979057593, 1830.366492146597]","[632.0454545454545, 382.5, 574.7727272727275, 431.590909090909]"
21,108,4,600,"[0.0, 773.0769230769231, 1332.867132867133, 2015.0349650349651]","[707.7272727272729, 632.0454545454545, 617.7272727272725]"
21,109,4,400,"[0.0, 517.1328671328672, 793.0069930069931, 1345.1048951048951]","[595.2272727272729, 272.0454545454545, 501.1363636363635]"
21,110,5,600,"[0.0, 580.3664921465968, 1076.9633507853403, 1584.0314136125653, 2104.1884816753927]","[521.5909090909091, 488.86363636363626, 466.3636363636365, 220.909090909091]"
21,111,5,400,"[0.0, 571.4659685863874, 834.0314136125653, 1196.0732984293193, 1649.7382198952878]","[513.4090909090908, 253.63636363636374, 482.7272727272725, 396.818181818182]"
21,112,5,600,"[0.0, 556.8062827225131, 1029.8429319371728, 1722.7748691099478, 2515.1832460732985]","[781.3636363636364, 503.18181818181824, 777.272727272727, 734.318181818182]"
21,113,4,400,"[0.0, 464.6853146853147, 1034.2657342657344, 1219.2307692307693]","[574.7727272727273, 562.5]"
21,114,5,600,"[0.0, 763.6125654450261, 1299.4764397905758, 2133.7696335078535, 2886.9109947643983]","[638.1818181818181, 372.27272727272725, 914.3181818181818, 679.0909090909095]"
21,115,5,400,"[0.0, 299.21465968586386, 899.4764397905758, 1478.7958115183244, 1681.1518324607327]","[157.4999999999999, 540.0, 585.0000000000002, 157.5]"
21,116,4,600,"[0.0, 818.5314685314686, 1406.2937062937062, 1934.6153846153845]","[701.5909090909091, 605.4545454545455, 599.318181818182]"
21,117,4,400,"[0.0, 363.2867132867133, 730.06993006993, 1222.7272727272727]","[552.2727272727273, 298.63636363636374, 644.3181818181815]"
21,118,4,600,"[0.0, 381.46853146853147, 776.9230769230769, 1455.5944055944055]","[421.3636363636364, 366.13636363636374, 681.1363636363637]"
21,119,4,400,"[0.0, 345.80419580419584, 558.7412587412588, 820.6293706293707]","[374.31818181818187, 173.86363636363626, 323.18181818181824]"
21,120,5,600,"[0.0, 517.5392670157069, 1283.7696335078535, 1997.6439790575919, 2347.643979057592]","[574.7727272727274, 574.7727272727273, 407.0454545454545, 261.818181818182]"
21,121,4,400,"[0.0, 450.6993006993007, 999.3006993006993, 1443.006993006993]","[617.7272727272727, 525.681818181818, 317.04545454545496]"
21,122,4,600,"[0.0, 850.0, 1560.13986013986, 1983.5664335664335]","[705.6818181818181, 728.181818181818, 321.13636363636397]"
21,123,4,400,"[0.0, 478.6713286713287, 1125.1748251748252, 1299.6503496503497]","[623.8636363636363, 456.13636363636374]"
21,124,4,600,"[0.0, 825.5244755244755, 1465.7342657342658, 1945.1048951048951]","[666.818181818182, 396.81818181818176, 613.6363636363635, 427.5]"
21,125,5,400,"[0.0, 403.9267015706806, 781.6753926701571, 1410.7329842931936, 2034.5549738219893]","[550.2272727272727, 308.86363636363626, 605.4545454545455, 603.409090909091]"
21,126,5,600,"[0.0, 444.24083769633506, 1194.764397905759, 1704.4502617801045, 2533.507853403141]","[490.909090909091, 873.4090909090908, 486.818181818182, 942.9545454545455]"
21,127,4,400,"[0.0, 615.0349650349651, 985.3146853146854, 1614.3356643356644]","[797.7272727272725, 366.13636363636374, 861.1363636363635]"
21,128,5,600,"[0.0, 480.89005235602093, 1035.0785340314137, 1476.7015706806283, 1923.5602094240837]","[632.0454545454545, 754.7727272727273, 386.590909090909, 705.681818181818]"
21,129,5,400,"[0.0, 241.62303664921467, 436.1256544502618, 635.8638743455497, 1220.4188481675392]","[196.36363636363637, 233.18181818181824, 231.1363636363635, 597.2727272727273]"
21,130,4,600,"[0.0, 416.43356643356645, 769.93006993007, 1420.6293706293707]","[497.0454545454545, 294.5454545454545, 605.4545454545457]"
21,131,5,400,"[0.0, 354.18848167539267, 962.303664921466, 1368.848167539267, 1699.476439790576]","[347.72727272727263, 668.8636363636365, 372.272727272727, 323.18181818181847]"
21,132,5,600,"[0.0, 428.5340314136126, 1035.0785340314137, 1707.0680628272253, 2392.146596858639]","[325.22727272727275, 327.27272727272725, 697.4999999999998, 814.0909090909095]"
21,133,4,400,"[0.0, 608.0419580419581, 992.3076923076924, 1582.867132867133]","[603.409090909091, 335.45454545454527, 597.2727272727275]"
21,134,5,600,"[0.0, 454.71204188481676, 851.8324607329844, 1597.1204188481677, 2049.214659685864]","[640.2272727272726, 321.13636363636374, 695.4545454545455, 398.8636363636365]"
21,135,4,400,"[0.0, 583.5664335664336, 1072.7272727272727, 1540.909090909091]","[695.4545454545454, 492.9545454545455, 349.77272727272725]"
21,136,4,600,"[0.0, 503.84615384615387, 860.8391608391609, 1263.2867132867132]","[652.5, 312.95454545454527, 646.3636363636365]"
21,137,4,400,"[0.0, 198.95104895104896, 376.9230769230769, 715.7342657342657]","[171.81818181818198, 194.31818181818176, 398.86363636363626]"
21,138,4,600,"[0.0, 657.6923076923077, 1500.6993006993007, 1969.5804195804196]","[576.8181818181819, 789.5454545454547, 286.36363636363603]"
21,139,4,400,"[0.0, 405.24475524475525, 621.6783216783217, 1233.2167832167834]","[456.1363636363636, 192.27272727272725, 554.3181818181818]"
21,140,4,600,"[0.0, 496.8531468531469, 1007.6923076923077, 1452.097902097902]","[325.22727272727286, 625.9090909090908, 294.54545454545473]"
21,141,5,400,"[0.0, 259.9476439790576, 729.3193717277486, 1180.3664921465968, 1356.5445026178008]","[229.090909090909, 531.8181818181818, 497.04545454545473, 204.5454545454545]"
21,142,5,600,"[0.0, 776.7015706806283, 1571.7277486910994, 1955.7591623036647, 2756.020942408377]","[675.0, 664.7727272727273, 319.090909090909, 765.0]"
21,143,5,400,"[0.0, 409.16230366492147, 663.8743455497382, 1180.366492146597, 1775.392670157068]","[505.22727272727275, 196.36363636363626, 644.3181818181818, 486.818181818182]"
21,144,5,600,"[0.0, 742.6701570680627, 1268.0628272251308, 2099.738219895288, 2643.4554973821987]","[720.0, 337.5, 625.909090909091, 476.590909090909, 638.181818181818]"
