pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
62,1,5,400,"[0.0, 471.9895287958115, 954.4502617801047, 1395.026178010471, 1558.1151832460732]","[376.3636363636364, 437.72727272727286, 441.81818181818176, 165.68181818181824]"
62,2,5,600,"[0.0, 766.2303664921466, 1296.8586387434555, 1871.9895287958116, 2499.476439790576]","[613.6363636363636, 470.4545454545455, 552.2727272727273, 638.181818181818]"
62,3,5,400,"[0.0, 367.27748691099475, 907.3298429319372, 1342.6701570680627, 1503.1413612565443]","[370.22727272727275, 472.5, 409.090909090909, 155.45454545454572]"
62,4,5,600,"[0.0, 407.5916230366492, 956.5445026178011, 1484.5549738219895, 2167.0157068062827]","[374.31818181818176, 507.27272727272725, 513.409090909091, 582.9545454545455]"
62,5,4,400,"[0.0, 625.5244755244755, 995.8041958041958, 1579.3706293706296]","[523.6363636363637, 425.45454545454527, 535.9090909090912]"
62,6,5,600,"[0.0, 386.64921465968587, 752.3560209424083, 1510.7329842931936, 2290.052356020942]","[355.9090909090909, 378.409090909091, 738.409090909091, 730.2272727272725]"
62,7,4,400,"[0.0, 457.69230769230774, 911.888111888112, 1544.4055944055945]","[388.6363636363636, 392.72727272727275, 666.818181818182]"
62,8,5,600,"[0.0, 507.06806282722516, 1223.560209424084, 1625.9162303664923, 1978.5340314136126]","[492.9545454545454, 646.3636363636365, 376.36363636363626, 355.909090909091]"
62,9,5,400,"[0.0, 382.98429319371724, 1032.9842931937173, 1599.2146596858638, 1874.869109947644]","[376.3636363636364, 519.5454545454546, 513.4090909090908, 280.227272727273]"
62,10,4,600,"[0.0, 741.6083916083917, 1374.825174825175, 1927.6223776223778]","[593.1818181818181, 499.09090909090924, 595.2272727272725]"
62,11,5,400,"[0.0, 581.9371727748692, 1218.848167539267, 1727.4869109947645, 1942.931937172775]","[517.4999999999999, 597.2727272727273, 490.909090909091, 192.27272727272748]"
62,12,5,600,"[0.0, 384.0314136125654, 1118.8481675392668, 1911.2565445026175, 2742.9319371727747]","[411.1363636363636, 691.3636363636364, 754.772727272727, 754.7727272727275]"
62,13,4,400,"[0.0, 426.2237762237762, 1062.2377622377621, 1429.020979020979]","[374.31818181818176, 681.1363636363637, 349.77272727272725]"
62,14,5,600,"[0.0, 350.0, 1021.9895287958116, 1434.8167539267015, 2174.8691099476437]","[392.72727272727275, 658.6363636363637, 337.5, 715.9090909090908]"
62,15,4,400,"[0.0, 223.42657342657344, 625.1748251748252, 880.06993006993]","[208.63636363636363, 409.0909090909091, 184.090909090909]"
62,16,5,600,"[0.0, 719.109947643979, 1218.3246073298428, 1738.48167539267, 2434.0314136125653]","[691.3636363636363, 360.0, 593.1818181818182, 695.4545454545455]"
62,17,4,400,"[0.0, 590.5594405594406, 754.5454545454546, 1058.3916083916085]","[435.68181818181824, 159.5454545454545, 294.5454545454545]"
62,18,4,600,"[0.0, 748.6013986013986, 1413.2867132867134, 2158.3916083916083]","[707.7272727272727, 787.4999999999998, 787.5]"
62,19,5,400,"[0.0, 401.30890052356017, 923.0366492146596, 1133.2460732984293, 1503.1413612565445]","[386.5909090909091, 566.5909090909091, 192.27272727272725, 376.36363636363626]"
62,20,4,600,"[0.0, 598.2517482517483, 1423.7762237762238, 1969.5804195804196]","[648.4090909090908, 767.0454545454547, 603.409090909091]"
62,21,5,400,"[0.0, 393.4554973821989, 692.6701570680627, 1117.5392670157066, 1406.2827225130889]","[355.9090909090909, 337.5000000000001, 476.590909090909, 255.68181818181824]"
62,22,5,600,"[0.0, 677.2251308900524, 1346.5968586387435, 1987.17277486911, 2345.026178010471]","[654.5454545454546, 715.9090909090908, 681.1363636363635, 310.909090909091]"
62,23,4,400,"[0.0, 307.3426573426574, 751.048951048951, 1310.13986013986]","[325.22727272727275, 511.36363636363626, 580.909090909091]"
62,24,5,600,"[0.0, 598.6910994764398, 1103.1413612565445, 1720.1570680628272, 2509.947643979058]","[458.1818181818182, 611.5909090909091, 650.4545454545455, 672.9545454545455]"
62,25,4,400,"[0.0, 289.86013986013984, 883.916083916084, 1222.7272727272727]","[292.5, 560.4545454545455, 298.6363636363635]"
62,26,4,600,"[0.0, 475.87412587412587, 874.8251748251748, 1591.958041958042]","[390.68181818181824, 439.77272727272714, 679.0909090909092]"
62,27,5,400,"[0.0, 398.6910994764398, 752.8795811518324, 1206.544502617801, 1743.9790575916231]","[319.090909090909, 335.4545454545455, 548.1818181818182, 511.36363636363626]"
62,28,4,600,"[0.0, 350.0, 972.7272727272727, 1602.4475524475524]","[321.1363636363636, 621.8181818181819, 652.5]"
62,29,4,400,"[0.0, 496.1538461538462, 1020.2797202797203, 1523.4265734265734]","[535.9090909090909, 523.6363636363635, 525.6818181818182]"
62,30,5,600,"[0.0, 637.958115183246, 1304.7120418848167, 1924.3455497382197, 2470.680628272251]","[568.6363636363636, 599.3181818181818, 611.590909090909, 419.318181818182]"
62,31,5,400,"[0.0, 231.15183246073298, 844.5026178010471, 1217.0157068062827, 1568.586387434555]","[239.31818181818176, 550.2272727272726, 427.5, 388.63636363636374]"
62,32,5,600,"[0.0, 454.71204188481676, 1079.5811518324606, 1785.6020942408375, 2368.5863874345546]","[398.8636363636364, 599.3181818181819, 597.272727272727, 476.59090909090946]"
62,33,4,400,"[0.0, 150.0, 418.8811188811189, 1065.3846153846155]","[182.0454545454545, 265.9090909090909, 474.5454545454545]"
62,34,4,600,"[0.0, 451.3986013986014, 888.8111888111888, 1280.7692307692307]","[450.0000000000001, 411.1363636363635, 402.9545454545455]"
62,35,5,400,"[0.0, 212.82722513089004, 420.41884816753924, 934.2931937172775, 1568.586387434555]","[194.31818181818176, 210.68181818181824, 478.6363636363636, 607.5]"
62,36,4,600,"[0.0, 402.4475524475524, 888.8111888111888, 1550.0]","[364.090909090909, 580.9090909090909, 589.0909090909092]"
62,37,4,400,"[0.0, 415.73426573426576, 1044.7552447552448, 1575.8741258741259]","[380.4545454545454, 605.4545454545455, 550.2272727272727]"
62,38,4,600,"[0.0, 762.5874125874126, 1448.2517482517483, 1966.0839160839162]","[617.7272727272727, 611.590909090909, 374.31818181818176]"
