pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
64,1,4,400,"[0.0, 429.72027972027973, 1034.2657342657342, 1446.5034965034965]","[450.0, 445.909090909091, 611.590909090909, 284.318181818182]"
64,2,5,600,"[0.0, 538.4816753926701, 1189.5287958115182, 1827.4869109947642, 2468.0628272251306]","[398.86363636363626, 466.3636363636365, 603.4090909090908, 388.6363636363635]"
64,3,4,400,"[0.0, 419.2307692307692, 866.4335664335665, 1443.006993006993]","[450.0, 421.3636363636365, 591.1363636363635]"
64,4,4,600,"[0.0, 703.1468531468531, 1287.4125874125875, 2116.4335664335667]","[486.81818181818176, 499.09090909090924, 576.8181818181815]"
64,5,5,400,"[0.0, 259.9476439790576, 765.9685863874345, 1337.4345549738218, 1704.7120418848167]","[257.7272727272725, 474.54545454545473, 613.6363636363635, 312.9545454545455]"
64,6,4,600,"[0.0, 360.4895104895105, 1049.6503496503497, 1640.909090909091]","[263.8636363636365, 560.4545454545453, 587.0454545454545]"
64,7,4,400,"[0.0, 650.0, 876.9230769230769, 1422.027972027972]","[589.0909090909091, 214.77272727272725, 380.4545454545455]"
64,8,5,600,"[0.0, 425.91623036649213, 1228.7958115183246, 2029.0575916230366, 2795.2879581151833]","[548.181818181818, 654.5454545454547, 261.81818181818153, 405.0]"
64,9,4,400,"[0.0, 170.979020979021, 387.4125874125874, 736.7132867132867]","[175.909090909091, 225.0, 370.22727272727275]"
64,10,4,600,"[0.0, 454.8951048951049, 937.7622377622379, 1696.8531468531469]","[398.8636363636365, 372.27272727272725, 492.95454545454527]"
64,11,5,400,"[0.0, 574.0837696335078, 1116.7539267015704, 1719.633507853403, 1971.7277486910994]","[454.090909090909, 460.22727272727275, 630.0, 263.8636363636365]"
64,12,4,600,"[0.0, 412.93706293706293, 1000.6993006993007, 1602.4475524475524]","[470.4545454545455, 484.77272727272725, 554.3181818181815]"
64,13,5,400,"[0.0, 152.61780104712042, 616.7539267015707, 939.5287958115183, 1545.026178010471]","[132.95454545454538, 433.6363636363636, 413.18181818181824, 454.09090909090924]"
64,14,5,600,"[0.0, 355.23560209424085, 830.890052356021, 1419.109947643979, 1868.586387434555]","[179.9999999999999, 439.77272727272725, 572.7272727272727, 296.590909090909]"
64,15,5,400,"[0.0, 231.15183246073298, 690.0523560209424, 1203.9267015706805, 1798.9528795811516]","[192.27272727272725, 384.5454545454545, 595.2272727272727, 319.09090909090924]"
64,16,5,600,"[0.0, 771.4659685863874, 1461.7801047120417, 2084.0314136125653, 2449.738219895288]","[231.1363636363635, 482.72727272727275, 458.18181818181824, 501.1363636363635]"
64,17,4,400,"[0.0, 370.2797202797203, 712.5874125874127, 1177.2727272727275]","[425.4545454545455, 376.3636363636365, 417.272727272727]"
64,18,4,600,"[0.0, 713.6363636363636, 1493.7062937062938, 1934.6153846153848]","[447.9545454545455, 675.0000000000002, 302.7272727272725]"
64,19,5,400,"[0.0, 280.89005235602093, 601.0471204188482, 1156.806282722513, 1723.0366492146595]","[270.0, 310.909090909091, 488.86363636363626, 454.090909090909]"
64,20,5,600,"[0.0, 787.1727748691098, 1200.0, 1576.1780104712043, 2106.806282722513]","[443.8636363636364, 670.909090909091, 310.90909090909076, 505.227272727273]"
64,21,5,400,"[0.0, 461.5183246073298, 619.3717277486911, 1159.4240837696334, 1662.82722513089]","[497.0454545454545, 169.77272727272725, 351.81818181818176, 587.0454545454547, 302.7272727272725]"
64,22,5,600,"[0.0, 687.696335078534, 1391.0994764397906, 2034.2931937172775, 2716.753926701571]","[525.6818181818182, 570.6818181818182, 531.8181818181815, 466.3636363636365]"
64,23,4,400,"[0.0, 310.83916083916085, 523.7762237762238, 1044.4055944055945]","[290.4545454545455, 206.59090909090924, 386.590909090909, 370.2272727272725]"
64,24,5,600,"[0.0, 755.7591623036649, 1469.633507853403, 2251.5706806282724, 2905.2356020942407]","[423.409090909091, 435.68181818181824, 587.0454545454545, 339.5454545454545]"
64,25,5,400,"[0.0, 508.6387434554974, 886.3874345549739, 1248.4293193717278, 1634.0314136125655]","[374.31818181818176, 407.0454545454545, 656.590909090909, 276.13636363636397]"
64,26,4,600,"[0.0, 605.2447552447552, 1399.3006993006993, 1931.118881118881]","[486.81818181818153, 576.818181818182, 895.909090909091]"
64,27,5,400,"[0.0, 390.83769633507853, 959.6858638743456, 1567.8010471204188, 1924.607329842932]","[409.09090909090924, 431.590909090909, 607.5, 306.818181818182]"
64,28,4,600,"[0.0, 398.95104895104896, 1084.6153846153848, 1927.6223776223778]","[284.318181818182, 460.2272727272725, 374.31818181818176]"
64,29,4,400,"[0.0, 468.1818181818182, 733.5664335664335, 1128.3216783216783]","[290.4545454545455, 225.0, 398.8636363636365]"
64,30,5,600,"[0.0, 436.3874345549738, 1113.6125654450261, 1919.109947643979, 2756.020942408377]","[267.9545454545455, 423.409090909091, 801.818181818182, 540.0]"
64,31,4,400,"[0.0, 422.72727272727275, 646.1538461538462, 1100.3496503496503]","[458.18181818181824, 218.8636363636365, 376.36363636363603]"
64,32,4,600,"[0.0, 433.91608391608395, 790.909090909091, 1294.7552447552448]","[431.590909090909, 251.59090909090924, 368.18181818181824]"
64,33,4,400,"[0.0, 587.0629370629371, 988.8111888111888, 1523.4265734265734]","[540.0, 237.27272727272725, 447.95454545454527]"
64,34,5,600,"[0.0, 402.35602094240835, 836.1256544502618, 1259.4240837696334, 1970.6806282722512]","[488.86363636363626, 343.63636363636374, 364.09090909090924, 392.7272727272725]"
64,35,4,400,"[0.0, 321.32867132867136, 488.81118881118886, 670.2797202797203]","[251.59090909090924, 186.1363636363635, 143.18181818181824]"
64,36,5,600,"[0.0, 839.5287958115183, 1398.9528795811518, 1895.5497382198953, 2646.0732984293195]","[386.590909090909, 341.59090909090924, 505.22727272727275, 400.909090909091]"
64,37,5,400,"[0.0, 176.17801047120417, 360.2094240837696, 944.7643979057591, 1427.2251308900522]","[186.13636363636374, 167.72727272727263, 394.77272727272725, 339.5454545454545]"
64,38,4,600,"[0.0, 622.7272727272727, 1186.0139860139861, 1906.6433566433568]","[392.72727272727286, 374.31818181818176, 490.90909090909076]"
64,39,5,400,"[0.0, 487.696335078534, 1035.6020942408377, 1682.9842931937173, 2296.3350785340317]","[220.90909090909076, 407.0454545454545, 398.86363636363626, 417.2727272727275]"
64,40,5,600,"[0.0, 624.8691099476439, 1359.6858638743454, 1790.8376963350784, 2292.6701570680625]","[478.6363636363636, 542.0454545454545, 634.0909090909092, 294.5454545454545]"
64,41,5,400,"[0.0, 312.30366492146595, 755.4973821989529, 1240.5759162303666, 1730.890052356021]","[288.409090909091, 503.18181818181824, 462.272727272727, 392.727272727273]"
64,42,4,600,"[0.0, 402.4475524475524, 1126.5734265734266, 1556.993006993007]","[333.409090909091, 537.9545454545453, 370.227272727273]"
64,43,5,400,"[0.0, 194.5026178010471, 831.413612565445, 1470.9424083769632, 1937.6963350785338]","[157.5, 353.8636363636365, 582.9545454545453, 306.81818181818176, 476.59090909090946]"
64,44,4,600,"[0.0, 654.1958041958042, 1042.6573426573427, 1410.1398601398603]","[515.4545454545455, 282.2727272727275, 255.68181818181802, 278.181818181818]"
64,45,4,400,"[0.0, 191.95804195804197, 425.87412587412587, 950.0]","[206.590909090909, 208.63636363636374, 272.0454545454545, 241.36363636363626]"
64,46,5,600,"[0.0, 815.9685863874345, 1275.916230366492, 1743.717277486911, 2470.680628272251]","[306.81818181818187, 347.72727272727275, 398.86363636363626, 357.9545454545455]"
64,47,4,400,"[0.0, 590.5594405594406, 841.958041958042, 1408.0419580419582]","[554.3181818181819, 220.90909090909076, 394.77272727272725]"
64,48,4,600,"[0.0, 836.013986013986, 1322.3776223776224, 1812.2377622377621]","[591.1363636363636, 241.3636363636365, 398.86363636363626]"
64,49,5,600,"[0.0, 742.6701570680627, 1378.0104712041884, 1989.7905759162304, 2342.4083769633507]","[578.8636363636364, 550.227272727273, 611.590909090909, 286.36363636363603]"
64,50,5,400,"[0.0, 560.9947643979058, 912.565445026178, 1177.7486910994764, 1550.261780104712]","[540.0, 259.77272727272725, 255.68181818181824, 300.681818181818, 366.13636363636397]"
64,51,4,600,"[0.0, 650.6993006993007, 1035.6643356643358, 1798.2517482517483]","[574.7727272727274, 292.5, 306.81818181818176, 468.409090909091]"
64,52,5,400,"[0.0, 189.2670157068063, 710.9947643979058, 1256.282722513089, 1670.6806282722514]","[159.54545454545462, 378.4090909090909, 625.909090909091, 349.772727272727]"
64,53,4,600,"[0.0, 458.39160839160843, 1123.0769230769233, 1892.657342657343]","[439.77272727272714, 513.409090909091, 689.318181818182, 315.0]"
64,54,5,400,"[0.0, 529.5811518324607, 928.2722513089004, 1151.5706806282722, 1571.2041884816754]","[405.0, 355.909090909091, 544.090909090909, 222.95454545454527, 212.72727272727298]"
64,55,4,600,"[0.0, 797.5524475524476, 1245.4545454545455, 1738.811188811189]","[490.909090909091, 468.40909090909076, 638.1818181818182, 310.909090909091]"
64,56,5,400,"[0.0, 278.27225130890054, 564.3979057591623, 1193.455497382199, 1448.1675392670156]","[296.590909090909, 290.4545454545454, 562.5, 280.22727272727275]"
64,57,5,600,"[0.0, 656.282722513089, 1037.696335078534, 1704.4502617801047, 2502.0942408376964]","[711.8181818181818, 321.13636363636374, 396.81818181818176, 419.318181818182]"
64,58,5,400,"[0.0, 592.4083769633507, 868.0628272251308, 1279.8429319371726, 1812.0418848167537]","[576.8181818181819, 302.72727272727275, 388.6363636363635, 484.77272727272725]"
64,59,5,600,"[0.0, 706.0209424083769, 1200.0, 1573.5602094240837, 2187.9581151832463]","[674.9999999999999, 298.63636363636374, 427.5, 390.681818181818]"
64,60,4,400,"[0.0, 363.2867132867133, 999.3006993006993, 1579.3706293706293]","[335.4545454545454, 632.0454545454545, 617.727272727273]"
64,61,5,600,"[0.0, 795.0261780104712, 1388.4816753926702, 1960.9947643979058, 2515.1832460732985]","[568.6363636363636, 762.9545454545453, 315.0, 396.818181818182]"
64,62,5,400,"[0.0, 325.3926701570681, 776.4397905759163, 1198.6910994764398, 1353.9267015706807]","[304.77272727272725, 482.72727272727286, 550.2272727272725, 171.81818181818176]"
64,63,4,600,"[0.0, 850.0, 1311.8881118881118, 1850.6993006993007]","[777.2727272727274, 360.0, 576.8181818181815]"
64,64,4,400,"[0.0, 254.8951048951049, 541.2587412587413, 950.0000000000001]","[212.72727272727275, 392.72727272727275, 364.090909090909]"
64,65,5,600,"[0.0, 779.3193717277486, 1540.3141361256544, 2225.392670157068, 2905.2356020942407]","[548.1818181818182, 603.4090909090908, 580.9090909090912, 521.590909090909]"
64,66,4,400,"[0.0, 247.90209790209792, 600.6993006993007, 859.0909090909091]","[237.27272727272725, 450.0, 261.81818181818176]"
64,67,4,600,"[0.0, 559.7902097902098, 1252.4475524475524, 2091.958041958042]","[437.72727272727286, 560.4545454545453, 834.5454545454547]"
64,68,5,400,"[0.0, 288.74345549738223, 438.74345549738223, 612.303664921466, 812.041884816754]","[194.31818181818176, 182.04545454545462, 173.86363636363637, 265.90909090909076]"
64,69,5,600,"[0.0, 522.7748691099476, 1349.2146596858638, 1898.1675392670156, 2502.0942408376964]","[480.68181818181824, 693.4090909090908, 362.04545454545473, 362.0454545454545]"
64,70,4,400,"[0.0, 527.6223776223776, 862.9370629370629, 1373.076923076923]","[521.5909090909091, 327.27272727272725, 353.86363636363626]"
64,71,5,600,"[0.0, 378.7958115183246, 883.2460732984293, 1631.151832460733, 2214.13612565445]","[462.27272727272737, 447.95454545454527, 697.5, 317.0454545454545]"
64,72,4,400,"[0.0, 506.64335664335664, 1048.2517482517483, 1600.3496503496503]","[470.4545454545455, 499.090909090909, 531.818181818182]"
64,73,4,600,"[0.0, 682.1678321678321, 1493.7062937062938, 2238.811188811189]","[580.909090909091, 646.3636363636363, 658.6363636363635]"
64,74,5,400,"[0.0, 618.586387434555, 1014.6596858638744, 1206.544502617801, 1463.8743455497383]","[488.86363636363626, 529.7727272727273, 192.27272727272748, 177.9545454545455, 368.181818181818]"
64,75,4,600,"[0.0, 391.958041958042, 916.7832167832169, 1413.6363636363637]","[392.72727272727286, 380.45454545454527, 362.04545454545473, 353.86363636363626]"
64,76,5,400,"[0.0, 346.33507853403137, 747.6439790575915, 1224.869109947644, 1678.5340314136124]","[362.0454545454545, 394.77272727272725, 468.409090909091, 308.86363636363626]"
64,77,4,600,"[0.0, 500.34965034965035, 1175.5244755244755, 1647.902097902098]","[452.0454545454546, 627.9545454545455, 323.181818181818]"
64,78,4,400,"[0.0, 377.27272727272725, 530.7692307692307, 1173.7762237762238]","[478.6363636363636, 171.81818181818176, 360.0]"
64,79,5,600,"[0.0, 488.74345549738223, 1150.261780104712, 1769.8952879581152, 2538.7434554973825]","[470.4545454545455, 701.5909090909092, 317.0454545454545, 458.181818181818]"
64,80,4,400,"[0.0, 150.0, 478.3216783216783, 778.6713286713286]","[180.0, 300.681818181818, 325.22727272727275]"
64,81,5,600,"[0.0, 577.7486910994764, 1105.7591623036649, 1851.0471204188482, 2363.3507853403144]","[331.36363636363626, 452.0454545454545, 578.8636363636363, 292.5]"
64,82,5,400,"[0.0, 388.21989528795814, 553.9267015706806, 816.4921465968587, 976.9633507853404]","[286.3636363636364, 186.13636363636374, 218.86363636363626, 184.090909090909]"
64,83,4,600,"[0.0, 475.87412587412587, 955.2447552447552, 1329.7202797202797]","[458.181818181818, 593.1818181818185, 323.181818181818]"
64,84,5,400,"[0.0, 170.94240837696336, 750.261780104712, 1049.4764397905758, 1398.4293193717276]","[184.090909090909, 456.1363636363636, 353.8636363636365, 302.72727272727275, 280.22727272727275]"
64,85,4,600,"[0.0, 752.0979020979021, 1273.4265734265734, 1738.811188811189]","[540.0, 597.2727272727273, 503.18181818181824]"
