pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
30,1,5,400,"[0.0, 553.1413612565445, 1101.0471204188482, 1533.7696335078535, 1683.7696335078535]","[447.9545454545455, 419.31818181818176, 411.13636363636374, 188.18181818181802]"
30,2,4,600,"[0.0, 713.6363636363636, 1105.5944055944055, 1717.8321678321677]","[531.8181818181818, 390.681818181818, 689.318181818182]"
30,3,5,400,"[0.0, 210.20942408376965, 813.0890052356021, 1439.5287958115184, 1945.5497382198953]","[237.27272727272714, 478.63636363636374, 587.0454545454547, 548.181818181818]"
30,4,5,600,"[0.0, 734.8167539267015, 1487.958115183246, 2139.005235602094, 2928.7958115183246]","[544.090909090909, 507.27272727272725, 556.3636363636365, 531.818181818182]"
30,5,5,400,"[0.0, 398.6910994764398, 621.9895287958116, 915.9685863874346, 1359.1623036649214]","[495.0, 225.0, 225.0, 501.1363636363635]"
30,6,5,600,"[0.0, 640.5759162303665, 1215.7068062827225, 1657.329842931937, 2187.958115183246]","[556.3636363636363, 521.590909090909, 253.63636363636397, 445.90909090909054]"
30,7,4,400,"[0.0, 233.91608391608392, 453.8461538461538, 873.0769230769231]","[220.909090909091, 204.5454545454545, 429.54545454545473]"
30,8,5,600,"[0.0, 839.5287958115183, 1545.549738219895, 2327.486910994764, 2889.5287958115177]","[568.6363636363637, 499.090909090909, 570.681818181818, 717.9545454545455]"
30,9,4,400,"[0.0, 181.46853146853147, 754.5454545454545, 1271.6783216783217]","[206.590909090909, 490.909090909091, 433.6363636363635]"
30,10,5,600,"[0.0, 556.8062827225131, 1147.6439790575917, 1730.6282722513088, 2085.8638743455494]","[517.4999999999999, 521.590909090909, 503.18181818181847, 298.6363636363635]"
30,11,4,400,"[0.0, 286.3636363636364, 817.4825174825174, 1054.8951048951049]","[218.86363636363626, 501.1363636363635, 278.18181818181847]"
30,12,5,600,"[0.0, 541.0994764397906, 969.6335078534032, 1696.5968586387435, 2295.2879581151833]","[525.6818181818182, 274.090909090909, 591.1363636363637, 519.5454545454545]"
30,13,5,400,"[0.0, 576.7015706806283, 1038.219895287958, 1476.178010471204, 1670.6806282722512]","[585.0, 552.2727272727273, 231.1363636363635]"
30,14,5,600,"[0.0, 580.3664921465968, 1147.6439790575914, 1960.9947643979056, 2580.6282722513088]","[474.5454545454544, 443.8636363636365, 611.5909090909092, 409.090909090909]"
30,15,5,400,"[0.0, 500.78534031413614, 674.3455497382199, 1086.1256544502617, 1327.7486910994762]","[535.909090909091, 194.31818181818176, 488.8636363636365, 225.0]"
30,16,4,600,"[0.0, 528.3216783216783, 934.2657342657342, 1693.3566433566434]","[531.8181818181819, 443.86363636363626, 572.7272727272727]"
30,17,4,400,"[0.0, 212.93706293706293, 695.1048951048951, 859.0909090909091]","[190.22727272727275, 462.27272727272725, 173.8636363636365]"
30,18,4,600,"[0.0, 822.027972027972, 1462.2377622377624, 2256.2937062937062]","[521.5909090909091, 458.181818181818, 525.6818181818182]"
30,19,4,400,"[0.0, 618.5314685314686, 841.958041958042, 1317.1328671328672]","[490.90909090909076, 198.409090909091, 407.04545454545473]"
30,20,4,600,"[0.0, 668.1818181818182, 1493.7062937062938, 1882.1678321678323]","[578.8636363636364, 525.681818181818, 214.77272727272725]"
30,21,5,400,"[0.0, 393.4554973821989, 784.2931937172775, 1319.109947643979, 1948.1675392670156]","[210.68181818181824, 462.27272727272725, 390.68181818181824, 668.8636363636365]"
30,22,4,600,"[0.0, 769.5804195804196, 1273.4265734265734, 2004.5454545454545]","[601.3636363636365, 497.0454545454545, 562.5]"
30,23,4,400,"[0.0, 230.41958041958043, 730.06993006993, 1138.811188811189]","[212.72727272727275, 425.4545454545455, 421.36363636363626]"
30,24,4,600,"[0.0, 535.3146853146853, 1049.6503496503497, 1462.5874125874125]","[468.4090909090909, 533.8636363636365, 351.81818181818153]"
30,25,4,400,"[0.0, 261.8881118881119, 618.1818181818182, 1009.4405594405596]","[237.27272727272714, 402.9545454545455, 347.72727272727275]"
30,26,5,600,"[0.0, 826.4397905759163, 1537.696335078534, 2267.277486910995, 3023.0366492146595]","[599.3181818181818, 572.7272727272727, 562.5, 540.0]"
30,27,4,400,"[0.0, 548.6013986013986, 1156.6433566433566, 1408.041958041958]","[537.9545454545455, 525.681818181818, 255.68181818181847]"
30,28,5,600,"[0.0, 467.80104712041884, 1131.9371727748692, 1584.0314136125655, 2017.8010471204188]","[511.3636363636365, 525.681818181818, 294.5454545454545, 472.5]"
30,29,4,400,"[0.0, 268.8811188811189, 848.951048951049, 1446.5034965034965]","[308.8636363636365, 521.590909090909, 501.1363636363635]"
30,30,4,600,"[0.0, 395.45454545454544, 1098.6013986013986, 1605.944055944056]","[306.81818181818187, 537.9545454545455, 458.181818181818]"
30,31,5,400,"[0.0, 526.9633507853403, 1119.371727748691, 1397.6439790575914, 1798.9528795811516]","[472.5, 482.72727272727275, 229.09090909090878, 411.13636363636397]"
30,32,4,600,"[0.0, 584.2657342657343, 969.2307692307693, 1710.839160839161]","[445.909090909091, 499.090909090909, 431.59090909090924]"
30,33,4,400,"[0.0, 492.65734265734267, 1104.1958041958042, 1345.1048951048951]","[519.5454545454545, 529.7727272727273, 243.40909090909076]"
30,34,5,600,"[0.0, 370.94240837696333, 987.958115183246, 1526.439790575916, 2358.1151832460732]","[474.5454545454546, 470.45454545454527, 276.1363636363635, 554.318181818182]"
30,35,4,400,"[0.0, 363.2867132867133, 887.4125874125874, 1491.958041958042]","[345.68181818181824, 452.04545454545473, 425.45454545454504]"
30,36,4,600,"[0.0, 563.2867132867133, 1213.9860139860139, 1759.7902097902097]","[392.72727272727275, 595.2272727272727, 482.7272727272725]"
30,37,4,400,"[0.0, 338.8111888111888, 793.0069930069931, 1194.7552447552448]","[259.77272727272725, 435.68181818181824, 425.45454545454527]"
30,38,4,600,"[0.0, 496.8531468531469, 965.7342657342658, 1319.2307692307693]","[355.90909090909076, 454.090909090909, 288.409090909091]"
30,39,4,400,"[0.0, 590.5594405594406, 925.874125874126, 1117.832167832168]","[464.31818181818176, 433.63636363636374, 204.54545454545473]"
30,40,5,600,"[0.0, 548.9528795811518, 1021.9895287958116, 1471.4659685863876, 2305.759162303665]","[427.49999999999994, 762.9545454545456, 362.0454545454545]"
30,41,5,400,"[0.0, 445.81151832460733, 818.3246073298429, 1397.6439790575914, 1605.2356020942407]","[390.681818181818, 443.8636363636365, 552.2727272727273, 212.72727272727252]"
30,42,4,600,"[0.0, 752.0979020979021, 1427.2727272727273, 1980.06993006993]","[456.1363636363635, 441.81818181818176, 492.9545454545455]"
30,43,4,400,"[0.0, 527.6223776223776, 1160.13986013986, 1754.1958041958042]","[447.9545454545455, 450.0000000000002, 474.5454545454545]"
30,44,5,600,"[0.0, 692.9319371727748, 1396.3350785340313, 2039.5287958115182, 2465.4450261780103]","[456.13636363636374, 486.81818181818176, 460.2272727272725, 595.227272727273]"
30,45,4,400,"[0.0, 307.3426573426574, 817.4825174825176, 1082.867132867133]","[245.4545454545455, 546.1363636363637, 267.95454545454527]"
30,46,5,600,"[0.0, 483.5078534031413, 1307.329842931937, 1840.5759162303664, 2413.0890052356017]","[300.68181818181813, 709.7727272727275, 306.81818181818176, 691.3636363636365]"
30,47,5,400,"[0.0, 636.9109947643979, 1153.4031413612565, 1465.7068062827225, 1780.6282722513088]","[337.5, 525.6818181818182, 269.9999999999998, 249.5454545454545]"
30,48,4,600,"[0.0, 818.5314685314686, 1556.6433566433566, 2277.272727272727]","[411.1363636363635, 564.5454545454547, 374.31818181818153]"
30,49,4,600,"[0.0, 850.0, 1287.4125874125875, 1707.3426573426575]","[623.8636363636363, 308.8636363636365, 312.9545454545455]"
30,50,5,400,"[0.0, 333.24607329842934, 797.3821989528797, 1065.1832460732985, 1660.2094240837696]","[233.18181818181824, 462.27272727272737, 247.5, 417.27272727272725]"
30,51,5,600,"[0.0, 603.9267015706806, 1364.9214659685863, 1782.9842931937171, 2551.832460732984]","[429.5454545454545, 527.7272727272727, 249.54545454545473, 484.772727272727]"
30,52,5,400,"[0.0, 367.27748691099475, 1001.5706806282723, 1329.5811518324608, 1589.5287958115184]","[308.8636363636365, 503.181818181818, 263.8636363636365, 249.5454545454545]"
30,53,4,600,"[0.0, 846.5034965034965, 1329.3706293706296, 1707.3426573426575]","[327.27272727272714, 495.0, 321.13636363636374]"
30,54,5,400,"[0.0, 608.1151832460732, 964.9214659685863, 1565.1832460732983, 1720.4188481675392]","[378.409090909091, 300.681818181818, 572.727272727273, 210.68181818181802]"
30,55,4,600,"[0.0, 566.7832167832169, 1364.3356643356644, 1969.5804195804196]","[439.77272727272737, 595.2272727272725, 317.04545454545473]"
30,56,5,400,"[0.0, 469.37172774869106, 1093.1937172774867, 1659.4240837696334, 1903.6649214659685]","[333.409090909091, 560.4545454545453, 280.227272727273, 634.090909090909, 257.7272727272725]"
30,57,5,600,"[0.0, 637.958115183246, 1401.5706806282722, 1817.0157068062827, 2326.7015706806283]","[290.4545454545455, 556.3636363636363, 265.909090909091, 482.7272727272725]"
