pp_id,stim_id,length,int_tempo,stim_onsets,resp_ITIs
53,1,4,400,"[0.0, 650.0, 1254.5454545454545, 1852.097902097902]","[568.6363636363637, 634.090909090909, 613.6363636363635]"
53,2,4,600,"[0.0, 787.0629370629371, 1602.097902097902, 2357.6923076923076]","[730.2272727272727, 781.3636363636365, 773.181818181818]"
53,3,5,400,"[0.0, 498.1675392670157, 661.2565445026178, 1093.9790575916231, 1626.1780104712043]","[497.0454545454545, 163.63636363636374, 531.818181818182, 531.8181818181815]"
53,4,4,600,"[0.0, 738.1118881118881, 1262.9370629370628, 1899.6503496503497]","[630.0, 466.3636363636365, 568.6363636363635]"
53,5,4,400,"[0.0, 541.6083916083917, 1160.1398601398603, 1394.055944055944]","[552.2727272727273, 552.2727272727275, 255.68181818181802]"
53,6,4,600,"[0.0, 503.84615384615387, 958.7412587412588, 1626.9230769230771]","[474.5454545454546, 421.36363636363626, 529.7727272727275]"
53,7,5,400,"[0.0, 218.0628272251309, 577.4869109947645, 1088.7434554973822, 1309.4240837696336]","[235.22727272727275, 431.590909090909, 402.9545454545457, 210.68181818181802]"
53,8,5,600,"[0.0, 706.0209424083769, 1270.6806282722512, 1704.4502617801045, 2454.9738219895285]","[615.6818181818181, 585.0, 474.5454545454545, 488.8636363636365]"
53,9,4,400,"[0.0, 174.47552447552448, 709.0909090909091, 1005.944055944056]","[169.77272727272725, 503.18181818181824, 337.4999999999998]"
53,10,5,600,"[0.0, 698.1675392670156, 1527.2251308900522, 2154.7120418848167, 2737.696335078534]","[601.3636363636363, 787.5, 507.2727272727275, 540.0]"
53,11,4,400,"[0.0, 338.8111888111888, 667.1328671328671, 929.020979020979]","[345.681818181818, 341.59090909090924, 321.13636363636374]"
53,12,5,600,"[0.0, 501.83246073298426, 1323.0366492146595, 1992.4083769633505, 2394.764397905759]","[435.68181818181813, 691.3636363636363, 742.5000000000002, 405.0]"
53,13,5,400,"[0.0, 560.9947643979058, 1074.8691099476441, 1340.0523560209426, 1861.780104712042]","[527.7272727272726, 613.6363636363637, 265.90909090909076, 531.818181818182]"
