pp_id_behav,pp_id_scan,stim_tempo_intended,length,condition,n_trials,G_resp,entropy_diff_norm_q_avg,asynchrony_norm_abs_avg,iti_ioi_cov_diff_avg,isochrony_introduced,binary_or_ternary_introduced,simple_ratios_introduced,tempo_deviation_abs_avg,edit_distance_norm_q_avg
36,49,400,5,400_5,36,0.0288669849194015,-0.1227918654233874,0.03133203688283989,-0.006039307344309763,2.166666666666665,0.2233796296296295,2.390046296296295,0.08496720974739036,1.3888888888888888
41,50,400,5,400_5,44,0.0016580710885395,-0.055136707544541114,0.023448170691884377,-0.02134463448841017,0.545454545454545,0.5710227272727271,1.116477272727272,0.07345505096049766,1.4318181818181819
33,51,400,5,400_5,31,0.0740521436808564,-0.06855819545881528,0.05229808884400981,0.07236168269488527,-0.5806451612903221,3.485215053763441,2.904569892473119,0.12348470959580245,2.4193548387096775
21,52,400,5,400_5,41,0.0339086238020371,-0.03174011811517539,0.04368832182330455,0.06382497269779765,-1.3170731707317067,1.1189024390243905,-0.1981707317073162,0.1045082948507351,1.951219512195122
38,53,400,5,400_5,46,0.0138900837848088,0.04904600206879155,0.03831450688745392,0.09203566624456547,-1.9565217391304344,1.571557971014493,-0.3849637681159419,0.16307909843912743,1.8043478260869565
62,54,400,5,400_5,48,0.0184141795179433,-0.11198496682675345,0.019829524826115316,-0.011490103705018864,0.9999999999999992,-0.1779513888888889,0.8220486111111102,0.06645893452556283,1.0625
24,56,400,5,400_5,45,0.0242162925257467,-0.12904003369692968,0.032491182958311514,-0.021698027446757123,0.2666666666666666,0.3620370370370378,0.6287037037037044,0.07834781774540066,1.488888888888889
34,57,400,5,400_5,30,0.0763969869344498,0.03618610961277856,0.041741516166496864,0.014229663696840415,-2.2,2.581944444444445,0.3819444444444451,0.07997634121509305,1.8333333333333333
55,58,400,5,400_5,44,0.0486596199182252,-0.12023474748378332,0.03288654592829388,-0.011064400602307995,1.9090909090909085,-1.807765151515152,0.1013257575757564,0.11598134972895914,1.6136363636363635
37,59,400,5,400_5,45,0.0187156225736271,-0.029787374301698952,0.03057911358547705,0.0372989592258572,-0.6666666666666661,0.8407407407407406,0.1740740740740745,0.12391859088794425,1.488888888888889
46,60,400,5,400_5,35,0.0486578080669222,-0.17712107497672136,0.043805337576588506,0.056246905097059166,0.5142857142857142,4.020238095238096,4.53452380952381,0.12416506512252552,2.2857142857142856
27,61,400,5,400_5,44,0.0091189432885593,-0.03641036171497106,0.037710525699713934,0.04227324743521048,0.4090909090909091,1.8844696969696968,2.2935606060606064,0.12824464859639237,1.5681818181818181
42,62,400,5,400_5,42,0.0209658989972985,-0.11147931493152903,0.0328706877351792,-0.008822868218394397,-0.2857142857142856,-0.229166666666666,-0.5148809523809517,0.09715157036212171,1.5952380952380953
30,63,400,5,400_5,43,0.0783903602250658,-0.18051643113464447,0.034923564268474094,-0.018925304636409936,-0.8372093023255811,1.933139534883722,1.0959302325581408,0.11238861941041343,1.6511627906976745
54,64,400,5,400_5,44,0.0059032806469122,-0.14981076663656043,0.031223831681963795,0.004049650380027261,0.4090909090909091,1.683712121212121,2.0928030303030303,0.0847051279388594,1.3636363636363635
50,65,400,5,400_5,30,0.0239478579833245,0.12424533248940002,0.07292157339044776,0.09167563789406125,0.3999999999999994,-0.1291666666666668,0.2708333333333326,0.11018003389907283,2.533333333333333
61,66,400,5,400_5,44,0.0270577835031978,0.023630017519089056,0.03276218573452991,0.03950960654363233,-0.6818181818181817,3.450757575757576,2.7689393939393945,0.0892147034408358,1.3863636363636365
56,67,400,5,400_5,36,0.0529709425213091,-0.10717144473953161,0.03941124986937088,0.050067581873666306,-0.3333333333333335,0.9212962962962968,0.5879629629629632,0.10300364277683169,1.8055555555555556
39,68,400,5,400_5,33,0.0581364337805894,-0.12860098793204147,0.05237969680318617,-0.0009785475196466746,1.0909090909090908,1.3030303030303034,2.3939393939393945,0.11449400334181334,1.9393939393939394
