pp_id,stim_tempo_intended,length,isochrony_introduced,binary_introduced,ternary_introduced,binary_or_ternary_introduced,simple_ratios_introduced
33,600,4,-2.4324324324324316,2.6570945945945956,1.7229729729729732,4.380067567567568,1.9476351351351369
33,600,5,-3.166666666666665,1.8206018518518516,0.5902777777777778,2.4108796296296293,-0.7557870370370359
34,400,4,-0.2571428571428571,-0.25535714285714217,0.4553571428571428,0.20000000000000062,-0.057142857142856496
34,400,5,-2.1999999999999997,2.581944444444445,0.0,2.581944444444445,0.3819444444444451
34,600,4,0.0,1.6908783783783785,0.0,1.6908783783783785,1.6908783783783785
34,600,5,-2.9999999999999982,3.5466269841269846,0.0,3.5466269841269846,0.5466269841269864
35,400,4,-0.20000000000000018,-0.9930555555555558,-1.0625,-2.055555555555556,-2.255555555555556
35,400,5,0.0,0.9662162162162162,-0.8614864864864865,0.10472972972972971,0.10472972972972971
35,600,4,1.5365853658536572,-0.43597560975609784,0.0,-0.43597560975609784,1.1006097560975594
35,600,5,1.5,0.16550925925925908,0.0,0.16550925925925908,1.665509259259259
36,400,4,-0.22499999999999964,0.8937499999999998,1.1953125,2.0890625,1.8640625000000002
36,400,5,2.166666666666665,-0.6620370370370372,0.8854166666666667,0.22337962962962954,2.390046296296295
36,600,4,-1.799999999999999,2.4578125,0.3984375,2.85625,1.0562500000000012
36,600,5,-1.6923076923076916,2.5972222222222223,0.0,2.5972222222222223,0.9049145299145307
37,400,4,-0.41860465116279055,0.8313953488372094,1.4825581395348835,2.3139534883720927,1.8953488372093021
37,400,5,-0.6666666666666661,0.13240740740740709,0.7083333333333335,0.8407407407407406,0.1740740740740745
37,600,4,0.0,1.8619791666666665,0.0,1.8619791666666665,1.8619791666666665
37,600,5,-0.25,1.6137152777777777,0.0,1.6137152777777777,1.3637152777777777
38,400,4,-1.0227272727272725,0.203125,2.5355113636363638,2.7386363636363638,1.7159090909090913
38,400,5,-1.9565217391304346,0.6476449275362319,0.9239130434782608,1.5715579710144927,-0.3849637681159419
38,600,4,-2.6808510638297864,3.0425531914893624,0.339095744680851,3.3816489361702136,0.7007978723404271
38,600,5,-2.2666666666666657,2.648148148148149,1.1805555555555556,3.828703703703704,1.5620370370370384
39,400,4,0.8571428571428568,0.6383928571428572,-0.3794642857142858,0.2589285714285714,1.1160714285714282
39,400,5,1.0909090909090908,1.6250000000000004,-0.321969696969697,1.3030303030303034,2.3939393939393945
39,600,4,3.1304347826086953,1.1657608695652173,0.0,1.1657608695652173,4.296195652173912
39,600,5,1.4399999999999995,0.7150000000000003,0.0,0.7150000000000003,2.155
40,400,4,0.0,-0.777173913043478,-0.3464673913043479,-1.123641304347826,-1.123641304347826
40,400,5,0.7659574468085104,0.2535460992907801,-0.9042553191489362,-0.6507092198581561,0.1152482269503543
40,600,4,0.75,-0.55859375,0.0,-0.55859375,0.19140625
40,600,5,0.26086956521739246,-0.12952898550724612,0.0,-0.12952898550724612,0.13134057971014634
41,400,4,-0.20000000000000018,1.1916666666666669,-0.7083333333333334,0.4833333333333335,0.2833333333333333
41,400,5,0.545454545454545,0.8125,-0.24147727272727293,0.5710227272727271,1.116477272727272
41,600,4,1.0975609756097562,0.2179878048780488,0.38871951219512196,0.6067073170731707,1.704268292682927
41,600,5,1.3636363636363633,-0.541666666666667,0.0,-0.541666666666667,0.8219696969696964
42,400,4,2.1428571428571423,0.42559523809523814,-1.8973214285714284,-1.4717261904761902,0.6711309523809521
42,400,5,-0.2857142857142856,2.553571428571429,-2.782738095238095,-0.22916666666666607,-0.5148809523809517
42,600,4,1.3695652173913038,1.9429347826086958,0.0,1.9429347826086958,3.3124999999999996
42,600,5,-0.545454545454545,1.3541666666666667,0.0,1.3541666666666667,0.8087121212121218
43,400,4,-4.049999999999998,-0.22343750000000018,1.59375,1.3703124999999998,-2.6796874999999982
43,400,5,-1.7647058823529402,-0.35049019607843146,1.5625,1.2120098039215685,-0.5526960784313717
43,600,4,-4.9499999999999975,0.6703125000000001,3.1875,3.8578125,-1.0921874999999974
43,600,5,-0.8999999999999995,0.7447916666666665,1.859375,2.6041666666666665,1.704166666666667
44,400,4,0.9999999999999991,1.7875,0.0,1.7875,2.787499999999999
44,400,5,1.2857142857142847,1.702380952380952,-0.25297619047619047,1.4494047619047616,2.7351190476190466
44,600,4,2.25,0.0,0.0,0.0,2.25
44,600,5,1.0212765957446797,0.1267730496453905,0.22606382978723402,0.35283687943262454,1.374113475177304
45,400,4,1.3170731707317067,0.21798780487804859,0.3887195121951219,0.6067073170731705,1.9237804878048772
45,400,5,-0.1578947368421053,0.4703947368421053,0.2796052631578949,0.7500000000000002,0.5921052631578949
45,600,4,-0.6585365853658534,0.6539634146341466,0.0,0.6539634146341466,-0.0045731707317067105
45,600,5,-0.6976744186046506,1.8013565891472867,0.0,1.8013565891472867,1.103682170542636
46,400,4,1.2162162162162158,0.4831081081081079,0.4307432432432434,0.9138513513513513,2.130067567567567
46,400,5,0.5142857142857142,0.6809523809523808,3.3392857142857144,4.020238095238096,4.53452380952381
46,600,4,-1.7608695652173907,2.1372282608695654,1.7323369565217392,3.8695652173913047,2.108695652173914
46,600,5,-0.8372093023255811,3.3255813953488373,0.9883720930232559,4.313953488372094,3.4767441860465125
47,400,4,1.4999999999999991,1.7023809523809526,1.8973214285714284,3.599702380952381,5.09970238095238
47,400,5,0.0,0.8937499999999998,0.265625,1.1593749999999998,1.1593749999999998
47,600,4,1.0,0.9930555555555558,0.3541666666666667,1.3472222222222225,2.3472222222222223
47,600,5,1.8571428571428568,0.2837301587301586,0.0,0.2837301587301586,2.1408730158730154
48,400,4,-0.5625,2.4205729166666665,-0.6640625,1.7565104166666665,1.1940104166666665
48,400,5,0.7826086956521738,1.1657608695652173,0.4619565217391304,1.6277173913043477,2.4103260869565215
48,600,4,-3.374999999999999,0.9309895833333335,0.0,0.9309895833333335,-2.4440104166666656
48,600,5,-2.124999999999999,0.9930555555555558,0.0,0.9930555555555558,-1.1319444444444433
49,400,4,0.0,1.702380952380953,-0.7589285714285714,0.9434523809523816,0.9434523809523816
49,400,5,-0.7317073170731705,1.4532520325203255,-0.7774390243902438,0.6758130081300817,-0.05589430894308878
49,600,4,-0.75,0.55859375,0.0,0.55859375,-0.19140625
49,600,5,-0.9999999999999982,1.560515873015873,0.0,1.560515873015873,0.5605158730158748
50,400,4,-1.75,3.4756944444444446,1.328125,4.803819444444445,3.0538194444444446
50,400,5,0.39999999999999947,-1.1916666666666669,1.0625,-0.12916666666666687,0.2708333333333326
50,600,4,-2.6590909090909074,0.203125,3.2599431818181817,3.4630681818181817,0.8039772727272743
50,600,5,-1.621621621621622,1.1272522522522521,2.584459459459459,3.711711711711711,2.090090090090089
51,400,4,0.7999999999999998,1.3902777777777782,-1.4166666666666665,-0.02638888888888835,0.7736111111111115
51,400,5,0.9230769230769234,0.30555555555555536,-0.8173076923076923,-0.5117521367521369,0.4113247863247864
51,600,4,-2.4749999999999988,0.22343749999999973,0.0,0.22343749999999973,-2.251562499999999
51,600,5,-2.368421052631578,-0.6271929824561402,0.5592105263157895,-0.0679824561403507,-2.4364035087719285
52,400,4,2.5199999999999996,1.7875,-0.6375,1.1500000000000001,3.67
52,400,5,-0.5625,0.18619791666666696,0.6640625,0.850260416666667,0.28776041666666696
52,600,4,1.4999999999999982,1.9861111111111114,0.0,1.9861111111111114,3.48611111111111
52,600,5,-0.22222222222222143,1.1033950617283952,0.0,1.1033950617283952,0.8811728395061738
53,400,4,0.6136363636363633,-0.40625,-0.36221590909090895,-0.768465909090909,-0.15482954545454564
53,400,5,0.2790697674418601,0.4156976744186043,-0.4941860465116278,-0.0784883720930235,0.20058139534883657
53,600,4,2.0930232558139537,-0.8313953488372092,0.0,-0.8313953488372092,1.2616279069767444
53,600,5,2.651162790697674,0.2771317829457365,0.0,0.2771317829457365,2.9282945736434103
54,400,4,0.3829787234042552,3.0425531914893624,-1.017287234042553,2.0252659574468095,2.4082446808510647
54,400,5,0.40909090909090917,2.1666666666666665,-0.4829545454545455,1.683712121212121,2.0928030303030303
54,600,4,0.7826086956521721,2.137228260869565,0.0,2.137228260869565,2.919836956521737
54,600,5,-0.2790697674418592,1.2470930232558142,0.0,1.2470930232558142,0.968023255813955
55,400,4,1.5652173913043472,1.9429347826086958,-0.3464673913043479,1.596467391304348,3.1616847826086953
55,400,5,1.9090909090909083,-1.0833333333333335,-0.7244318181818183,-1.8077651515151518,0.10132575757575646
55,600,4,2.6052631578947363,-0.9407894736842105,0.0,-0.9407894736842105,1.6644736842105257
55,600,5,2.8085106382978706,0.12677304964539005,0.0,0.12677304964539005,2.9352836879432607
56,400,4,1.2857142857142856,1.915178571428572,-0.7589285714285714,1.1562500000000007,2.4419642857142865
56,400,5,-0.3333333333333335,0.3310185185185186,0.5902777777777781,0.9212962962962967,0.5879629629629632
56,600,4,1.0227272727272716,1.4218750000000002,0.0,1.4218750000000002,2.4446022727272716
56,600,5,1.8571428571428568,2.979166666666667,0.25297619047619047,3.2321428571428577,5.089285714285714
57,400,4,-0.947368421052631,2.351973684210526,-0.8388157894736843,1.5131578947368418,0.5657894736842108
57,400,5,0.1714285714285717,1.0214285714285718,0.0,1.0214285714285718,1.1928571428571435
57,600,4,-0.41860465116278966,1.4549418604651168,0.0,1.4549418604651168,1.036337209302327
57,600,5,-2.1538461538461524,3.3611111111111116,0.27243589743589747,3.633547008547009,1.4797008547008565
58,400,4,0.9999999999999991,-0.9930555555555558,3.895833333333334,2.902777777777778,3.9027777777777772
58,400,5,-1.304347826086956,1.1657608695652173,2.3097826086956523,3.4755434782608696,2.1711956521739135
58,600,4,-0.19565217391304301,0.9714673913043481,0.0,0.9714673913043481,0.7758152173913051
58,600,5,-0.5217391304347823,1.6838768115942035,0.6929347826086957,2.3768115942028993,1.855072463768117
59,400,4,2.1063829787234027,1.3311170212765955,-0.6781914893617023,0.6529255319148932,2.759308510638296
59,400,5,2.057142857142855,0.3404761904761906,-0.3035714285714286,0.036904761904761996,2.0940476190476174
59,600,4,0.8372093023255793,-0.8313953488372097,0.0,-0.8313953488372097,0.005813953488369661
59,600,5,2.933333333333332,0.0,0.0,0.0,2.933333333333332
60,400,4,0.40909090909090917,-0.40625,0.7244318181818181,0.3181818181818181,0.7272727272727273
60,400,5,1.5789473684210522,-0.31359649122807043,1.1184210526315792,0.8048245614035088,2.3837719298245608
60,600,4,-2.6470588235294112,0.5257352941176472,2.8125,3.338235294117647,0.691176470588236
60,600,5,-1.0714285714285712,-0.8511904761904765,1.1383928571428572,0.2872023809523807,-0.7842261904761905
61,400,4,-0.6279069767441854,2.702034883720931,-0.3706395348837208,2.3313953488372103,1.703488372093025
61,400,5,-0.6818181818181817,1.7604166666666665,1.6903409090909094,3.450757575757576,2.7689393939393945
61,600,4,-2.5714285714285703,3.191964285714286,1.1383928571428572,4.330357142857143,1.758928571428573
61,600,5,-3.3846153846153832,3.9722222222222228,0.0,3.9722222222222228,0.5876068376068395
62,400,4,0.75,2.6067708333333335,0.33203125,2.9388020833333335,3.6888020833333335
62,400,5,0.9999999999999991,-0.6206597222222223,0.44270833333333337,-0.17795138888888895,0.8220486111111102
62,600,4,1.1739130434782599,-0.38858695652173925,0.0,-0.38858695652173925,0.7853260869565206
62,600,5,0.875,-0.8689236111111112,0.0,-0.8689236111111112,0.0060763888888888395
63,400,4,3.7499999999999987,-1.861979166666667,5.3125,3.450520833333333,7.200520833333332
63,400,5,-1.4999999999999991,-0.16550925925925952,5.3125,5.1469907407407405,3.6469907407407414
63,600,4,4.666666666666663,-0.9930555555555556,0.5902777777777778,-0.4027777777777778,4.263888888888886
63,600,5,4.833333333333331,-0.4965277777777777,1.4756944444444444,0.9791666666666667,5.812499999999998
64,400,4,-0.28125,1.67578125,-1.494140625,0.181640625,-0.099609375
64,400,5,-0.5806451612903221,1.9220430107526885,-1.028225806451613,0.8938172043010755,0.3131720430107534
64,600,4,-0.8999999999999986,0.0,0.0,0.0,-0.8999999999999986
64,600,5,-0.42857142857142794,1.4186507936507937,0.0,1.4186507936507937,0.9900793650793658
65,400,4,-0.6136363636363633,1.015625,-1.086647727272727,-0.07102272727272707,-0.6846590909090904
65,400,5,2.1428571428571415,0.0,-0.7589285714285714,-0.7589285714285714,1.38392857142857
65,600,4,0.20930232558139394,-1.247093023255814,0.0,-1.247093023255814,-1.03779069767442
65,600,5,-0.1578947368421062,-0.9407894736842106,0.0,-0.9407894736842106,-1.0986842105263168
66,400,4,-1.894736842105262,1.6463815789473686,-0.8388157894736843,0.8075657894736843,-1.0871710526315777
66,400,5,-0.545454545454545,1.0833333333333335,0.7244318181818183,1.8077651515151518,1.2623106060606069
66,600,4,-2.749999999999999,0.0,0.0,0.0,-2.749999999999999
66,600,5,-2.1428571428571415,0.14186507936507953,0.25297619047619047,0.39484126984127,-1.7480158730158715
