pp_id_behav,pp_id_scan,stim_tempo_intended,length,condition,n_trials,G_resp,entropy_diff_norm_q_avg,asynchrony_norm_abs_avg,iti_ioi_cov_diff_avg,isochrony_introduced,binary_or_ternary_introduced,simple_ratios_introduced,tempo_deviation_abs_avg,edit_distance_norm_q_avg
53,20,600,5,600_5,43,0.0578099181301451,-0.1783832907837869,0.0238592779336705,-0.033146636415686076,2.651162790697674,0.2771317829457365,2.9282945736434103,0.0621233444460833,1.302325581395349
28,21,600,5,600_5,37,0.0828110754646948,-0.050186607314914124,0.0352500657297004,0.017244808037037287,0.1621621621621631,0.644144144144144,0.8063063063063072,0.09525229144332907,1.5405405405405406
22,22,600,5,600_5,34,0.1186024700746269,0.004046692724421022,0.05591515945768172,0.07188980422340994,-0.7058823529411757,1.9129901960784312,1.2071078431372555,0.13417389242394956,2.7058823529411766
51,23,600,5,600_5,38,0.0631224737443831,-0.005856238711263509,0.04548946921753626,0.039980222407303895,-2.368421052631578,-0.0679824561403507,-2.4364035087719285,0.13931505286087092,2.263157894736842
43,24,600,5,600_5,40,0.0032155564069533,-0.03465735902799727,0.06266848610128117,0.07578151308307422,-0.8999999999999995,2.6041666666666665,1.704166666666667,0.1707339494235455,2.5
44,25,600,5,600_5,47,0.0531480896426208,-0.15582782794516734,0.036993370318541836,-0.010017637644921315,1.0212765957446797,0.3528368794326245,1.374113475177304,0.1550708442823122,1.9148936170212767
35,26,600,5,600_5,36,0.0252410736666779,-0.002359708844380538,0.02685960864789023,-0.0019451690956046968,1.5,0.165509259259259,1.665509259259259,0.09600151541767603,1.4166666666666667
29,27,600,5,600_5,43,0.1441544608233754,-0.11299548326997197,0.047742149004609484,0.010762172265422655,0.4186046511627896,0.6928294573643412,1.1114341085271309,0.12456719064545553,2.4651162790697674
23,28,600,5,600_5,45,0.0857004269279355,-0.22059105775260557,0.033551546722385694,-0.00958689798235835,0.5333333333333332,1.957407407407408,2.490740740740741,0.09260181080526463,1.8666666666666667
20,29,600,5,600_5,48,0.0359915427804836,-0.1200195624753833,0.020046775208034735,-0.004525475312301015,1.4999999999999982,1.2413194444444444,2.741319444444443,0.042519010811740365,0.9583333333333334
59,30,600,5,600_5,45,0.0515970614603148,-0.2060563870924792,0.0359677454413791,-0.03635237871207775,2.933333333333332,0.0,2.933333333333332,0.2256064186850453,2.0444444444444443
26,31,600,5,600_5,39,0.043829140637156,-0.14671415379395225,0.032379079871596446,-0.03841632522545386,3.0769230769230766,-1.6805555555555556,1.396367521367521,0.05836936628323609,1.6153846153846154
