pp_id,age,gender,L1,handedness,musical_experience,stim_id,sequence_id,length,n_resp,stim_tempo_intended,stim_tempo,stim_sd,interval_i,stim_ioi,resp_iti,ioi_iti_diff
2,26,M,kurdish,right,0.0,106,2_106,5,5,600,702.094240837696,102.629820858182,2,640.575916230366,713.863636363636,73.2877201332698
2,26,M,kurdish,right,0.0,106,2_106,5,5,600,702.094240837696,102.629820858182,3,609.162303664921,746.590909090909,137.428605425988
2,26,M,kurdish,right,0.0,106,2_106,5,5,600,702.094240837696,102.629820858182,4,719.109947643979,627.954545454545,91.1554021894335
2,26,M,kurdish,right,0.0,107,2_107,4,4,400,280.536130536131,120.582910548975,1,303.846153846154,312.954545454545,9.10839160839151
2,26,M,kurdish,right,0.0,107,2_107,4,4,400,280.536130536131,120.582910548975,2,387.762237762238,611.590909090909,223.828671328671
2,26,M,kurdish,right,0.0,107,2_107,4,4,400,280.536130536131,120.582910548975,3,150.0,159.545454545455,9.5454545454545
2,26,M,kurdish,right,0.0,108,2_108,5,5,600,576.439790575916,139.842203407091,1,768.848167539267,691.363636363636,77.4845311756307
2,26,M,kurdish,right,0.0,108,2_108,5,5,600,576.439790575916,139.842203407091,2,590.837696335079,670.909090909091,80.0713945740124
2,26,M,kurdish,right,0.0,108,2_108,5,5,600,576.439790575916,139.842203407091,3,467.801047120419,411.136363636364,56.6646834840553
2,26,M,kurdish,right,0.0,108,2_108,5,5,600,576.439790575916,139.842203407091,4,478.272251308901,654.545454545455,176.273203236554
2,26,M,kurdish,right,0.0,109,2_109,5,5,400,276.30890052356,135.694965737517,1,168.324607329843,171.818181818182,3.49357448833905
2,26,M,kurdish,right,0.0,109,2_109,5,5,400,276.30890052356,135.694965737517,2,270.418848167539,447.954545454545,177.535697287006
2,26,M,kurdish,right,0.0,109,2_109,5,5,400,276.30890052356,135.694965737517,3,469.371727748691,617.727272727273,148.355544978582
2,26,M,kurdish,right,0.0,109,2_109,5,5,400,276.30890052356,135.694965737517,4,197.120418848167,157.5,39.6204188481674
2,26,M,kurdish,right,0.0,110,2_110,4,4,600,632.051282051282,67.4683246545749,1,556.293706293706,525.681818181818,30.6118881118882
2,26,M,kurdish,right,0.0,110,2_110,4,4,600,632.051282051282,67.4683246545749,2,654.195804195804,664.772727272727,10.5769230769231
2,26,M,kurdish,right,0.0,110,2_110,4,4,600,632.051282051282,67.4683246545749,3,685.664335664336,576.818181818182,108.846153846154
2,26,M,kurdish,right,0.0,111,2_111,5,5,400,321.465968586387,95.1454546878861,1,314.921465968586,357.954545454545,43.0330794859591
2,26,M,kurdish,right,0.0,111,2_111,5,5,400,321.465968586387,95.1454546878861,2,189.267015706806,163.636363636364,25.6306520704428
2,26,M,kurdish,right,0.0,111,2_111,5,5,400,321.465968586387,95.1454546878861,3,388.219895287958,480.681818181818,92.4619228938601
2,26,M,kurdish,right,0.0,111,2_111,5,5,400,321.465968586387,95.1454546878861,4,393.455497382199,415.227272727273,21.7717753450739
2,26,M,kurdish,right,0.0,112,2_112,4,4,600,636.713286713287,189.037678194591,1,433.916083916084,499.090909090909,65.1748251748252
2,26,M,kurdish,right,0.0,112,2_112,4,4,600,636.713286713287,189.037678194591,2,808.041958041958,715.909090909091,92.1328671328671
2,26,M,kurdish,right,0.0,112,2_112,4,4,600,636.713286713287,189.037678194591,3,668.181818181818,589.090909090909,79.0909090909092
2,26,M,kurdish,right,0.0,113,2_113,5,5,400,500.785340314136,130.697939292853,1,453.664921465969,627.954545454545,174.289623988577
2,26,M,kurdish,right,0.0,113,2_113,5,5,400,500.785340314136,130.697939292853,2,343.717277486911,339.545454545455,4.17182294145647
2,26,M,kurdish,right,0.0,113,2_113,5,5,400,500.785340314136,130.697939292853,3,560.994764397906,681.136363636364,120.141599238458
2,26,M,kurdish,right,0.0,113,2_113,5,5,400,500.785340314136,130.697939292853,4,644.764397905759,638.181818181818,6.58257972394108
2,26,M,kurdish,right,0.0,114,2_114,4,4,600,727.622377622378,156.094505493355,1,839.51048951049,652.5,187.01048951049
2,26,M,kurdish,right,0.0,114,2_114,4,4,600,727.622377622378,156.094505493355,2,549.300699300699,566.590909090909,17.2902097902099
2,26,M,kurdish,right,0.0,114,2_114,4,4,600,727.622377622378,156.094505493355,3,794.055944055944,675.0,119.055944055944
2,26,M,kurdish,right,0.0,116,2_116,5,5,600,683.769633507853,149.962913707679,1,661.51832460733,777.272727272727,115.754402665397
2,26,M,kurdish,right,0.0,116,2_116,5,5,600,683.769633507853,149.962913707679,2,750.523560209424,646.363636363636,104.159923845788
2,26,M,kurdish,right,0.0,116,2_116,5,5,600,683.769633507853,149.962913707679,3,486.125654450262,695.454545454545,209.328891004284
2,26,M,kurdish,right,0.0,116,2_116,5,5,600,683.769633507853,149.962913707679,4,836.910994764398,685.227272727273,151.683722037125
2,26,M,kurdish,right,0.0,117,2_117,5,5,400,359.424083769634,168.978330986362,1,215.44502617801,198.409090909091,17.0359352689197
2,26,M,kurdish,right,0.0,117,2_117,5,5,400,359.424083769634,168.978330986362,2,398.69109947644,511.363636363636,112.672536887197
2,26,M,kurdish,right,0.0,117,2_117,5,5,400,359.424083769634,168.978330986362,3,581.937172774869,730.227272727273,148.290099952403
2,26,M,kurdish,right,0.0,117,2_117,5,5,400,359.424083769634,168.978330986362,4,241.623036649215,177.954545454545,63.6684911946691
2,26,M,kurdish,right,0.0,118,2_118,4,4,600,530.652680652681,101.116882175963,1,566.783216783217,812.045454545455,245.262237762238
2,26,M,kurdish,right,0.0,118,2_118,4,4,600,530.652680652681,101.116882175963,2,608.741258741259,1008.40909090909,399.667832167832
2,26,M,kurdish,right,0.0,118,2_118,4,4,600,530.652680652681,101.116882175963,3,416.433566433567,366.136363636364,50.2972027972025
2,26,M,kurdish,right,0.0,119,2_119,5,5,400,412.434554973822,86.7535475382489,1,356.806282722513,386.590909090909,29.7846263683961
2,26,M,kurdish,right,0.0,119,2_119,5,5,400,412.434554973822,86.7535475382489,2,341.099476439791,374.318181818182,33.2187053783912
2,26,M,kurdish,right,0.0,119,2_119,5,5,400,412.434554973822,86.7535475382489,3,419.633507853403,803.863636363636,384.230128510233
2,26,M,kurdish,right,0.0,119,2_119,5,5,400,412.434554973822,86.7535475382489,4,532.198952879581,400.909090909091,131.28986197049
2,26,M,kurdish,right,0.0,120,2_120,5,5,600,538.48167539267,110.362385715619,1,645.811518324607,675.0,29.1884816753927
2,26,M,kurdish,right,0.0,120,2_120,5,5,600,538.48167539267,110.362385715619,2,462.565445026178,468.409090909091,5.84364588291305
2,26,M,kurdish,right,0.0,120,2_120,5,5,600,538.48167539267,110.362385715619,3,425.916230366492,490.909090909091,64.9928605425989
2,26,M,kurdish,right,0.0,120,2_120,5,5,600,538.48167539267,110.362385715619,4,619.633507853403,861.136363636364,241.50285578296
2,26,M,kurdish,right,0.0,121,2_121,4,4,400,259.55710955711,87.7847555135224,1,342.307692307692,470.454545454545,128.146853146853
2,26,M,kurdish,right,0.0,121,2_121,4,4,400,259.55710955711,87.7847555135224,2,167.482517482517,184.090909090909,16.6083916083915
2,26,M,kurdish,right,0.0,121,2_121,4,4,400,259.55710955711,87.7847555135224,3,268.881118881119,568.636363636364,299.755244755245
2,26,M,kurdish,right,0.0,122,2_122,4,4,600,503.846153846154,138.145078777192,1,402.447552447552,454.090909090909,51.6433566433566
2,26,M,kurdish,right,0.0,122,2_122,4,4,600,503.846153846154,138.145078777192,2,447.902097902098,488.863636363636,40.9615384615386
2,26,M,kurdish,right,0.0,122,2_122,4,4,600,503.846153846154,138.145078777192,3,661.188811188811,717.954545454545,56.7657342657342
2,26,M,kurdish,right,0.0,123,2_123,5,5,400,378.403141361257,154.181962961134,1,380.366492146597,464.318181818182,83.951689671585
2,26,M,kurdish,right,0.0,123,2_123,5,5,400,378.403141361257,154.181962961134,2,550.523560209424,738.409090909091,187.885530699667
2,26,M,kurdish,right,0.0,123,2_123,5,5,400,378.403141361257,154.181962961134,3,406.544502617801,668.863636363636,262.319133745835
2,26,M,kurdish,right,0.0,123,2_123,5,5,400,378.403141361257,154.181962961134,4,176.178010471204,159.545454545455,16.6325559257496
2,26,M,kurdish,right,0.0,124,2_124,5,5,600,590.837696335079,170.713280744805,1,763.612565445026,805.909090909091,42.2965254640648
2,26,M,kurdish,right,0.0,124,2_124,5,5,600,590.837696335079,170.713280744805,2,572.513089005236,668.863636363636,96.3505473584007
2,26,M,kurdish,right,0.0,124,2_124,5,5,600,590.837696335079,170.713280744805,3,363.089005235602,362.045454545455,1.04355069014764
2,26,M,kurdish,right,0.0,124,2_124,5,5,600,590.837696335079,170.713280744805,4,664.136125654451,775.227272727273,111.091147072822
2,26,M,kurdish,right,0.0,125,2_125,5,5,400,608.769633507853,31.7301532907097,1,629.057591623037,740.454545454545,111.396953831509
2,26,M,kurdish,right,0.0,125,2_125,5,5,400,608.769633507853,31.7301532907097,2,587.17277486911,750.681818181818,163.509043312708
2,26,M,kurdish,right,0.0,125,2_125,5,5,400,608.769633507853,31.7301532907097,3,576.701570680628,689.318181818182,112.616611137553
2,26,M,kurdish,right,0.0,125,2_125,5,5,400,608.769633507853,31.7301532907097,4,642.146596858639,664.772727272727,22.6261304140889
2,26,M,kurdish,right,0.0,126,2_126,4,4,600,703.146853146853,85.7178368680507,1,615.734265734266,619.772727272727,4.03846153846143
2,26,M,kurdish,right,0.0,126,2_126,4,4,600,703.146853146853,85.7178368680507,2,787.062937062937,793.636363636364,6.57342657342656
2,26,M,kurdish,right,0.0,126,2_126,4,4,600,703.146853146853,85.7178368680507,3,706.643356643357,646.363636363636,60.2797202797201
2,26,M,kurdish,right,0.0,127,2_127,5,5,400,594.371727748691,43.7193674976683,1,636.910994764398,895.909090909091,258.998096144693
2,26,M,kurdish,right,0.0,127,2_127,5,5,400,594.371727748691,43.7193674976683,2,537.434554973822,683.181818181818,145.747263207997
2,26,M,kurdish,right,0.0,127,2_127,5,5,400,594.371727748691,43.7193674976683,3,584.55497382199,640.227272727273,55.672298905283
2,26,M,kurdish,right,0.0,127,2_127,5,5,400,594.371727748691,43.7193674976683,4,618.586387434555,593.181818181818,25.4045692527368
2,26,M,kurdish,right,0.0,128,2_128,4,4,600,671.678321678322,99.9413001954997,1,703.146853146853,775.227272727273,72.0804195804196
2,26,M,kurdish,right,0.0,128,2_128,4,4,600,671.678321678322,99.9413001954997,2,752.097902097902,621.818181818182,130.27972027972
2,26,M,kurdish,right,0.0,128,2_128,4,4,600,671.678321678322,99.9413001954997,3,559.79020979021,589.090909090909,29.3006993006993
2,26,M,kurdish,right,0.0,129,2_129,4,4,400,482.167832167832,126.889841340028,1,338.811188811189,335.454545454545,3.3566433566433
2,26,M,kurdish,right,0.0,129,2_129,4,4,400,482.167832167832,126.889841340028,2,580.06993006993,726.136363636364,146.066433566434
2,26,M,kurdish,right,0.0,129,2_129,4,4,400,482.167832167832,126.889841340028,3,527.622377622378,855.0,327.377622377622
2,26,M,kurdish,right,0.0,130,2_130,4,4,600,600.582750582751,204.488167619864,1,412.937062937063,321.136363636364,91.8006993006993
2,26,M,kurdish,right,0.0,130,2_130,4,4,600,600.582750582751,204.488167619864,2,818.531468531469,656.590909090909,161.940559440559
2,26,M,kurdish,right,0.0,130,2_130,4,4,600,600.582750582751,204.488167619864,3,570.27972027972,838.636363636364,268.356643356643
2,26,M,kurdish,right,0.0,131,2_131,4,4,400,395.920745920746,83.7945895944927,1,349.300699300699,353.863636363636,4.56293706293718
2,26,M,kurdish,right,0.0,131,2_131,4,4,400,395.920745920746,83.7945895944927,2,345.804195804196,331.363636363636,14.4405594405596
2,26,M,kurdish,right,0.0,131,2_131,4,4,400,395.920745920746,83.7945895944927,3,492.657342657343,685.227272727273,192.56993006993
2,26,M,kurdish,right,0.0,132,2_132,4,4,600,615.734265734266,222.048619710593,1,836.013986013986,738.409090909091,97.604895104895
2,26,M,kurdish,right,0.0,132,2_132,4,4,600,615.734265734266,222.048619710593,2,391.958041958042,288.409090909091,103.548951048951
2,26,M,kurdish,right,0.0,132,2_132,4,4,600,615.734265734266,222.048619710593,3,619.230769230769,656.590909090909,37.3601398601397
2,26,M,kurdish,right,0.0,133,2_133,5,5,400,487.041884816754,55.1346024150807,1,424.869109947644,464.318181818182,39.449071870538
2,26,M,kurdish,right,0.0,133,2_133,5,5,400,487.041884816754,55.1346024150807,2,553.141361256545,689.318181818182,136.176820561637
2,26,M,kurdish,right,0.0,133,2_133,5,5,400,487.041884816754,55.1346024150807,3,464.13612565445,695.454545454545,231.318419800095
2,26,M,kurdish,right,0.0,133,2_133,5,5,400,487.041884816754,55.1346024150807,4,506.020942408377,630.0,123.979057591623
2,26,M,kurdish,right,0.0,134,2_134,5,5,600,601.96335078534,101.845021814201,1,692.931937172775,730.227272727273,37.2953355544979
2,26,M,kurdish,right,0.0,134,2_134,5,5,600,601.96335078534,101.845021814201,2,459.947643979058,568.636363636364,108.688719657306
2,26,M,kurdish,right,0.0,134,2_134,5,5,600,601.96335078534,101.845021814201,3,601.30890052356,848.863636363636,247.554735840076
2,26,M,kurdish,right,0.0,134,2_134,5,5,600,601.96335078534,101.845021814201,4,653.664921465968,675.0,21.3350785340317
2,26,M,kurdish,right,0.0,135,2_135,4,4,400,369.114219114219,243.411228237817,1,237.412587412587,212.727272727273,24.6853146853147
2,26,M,kurdish,right,0.0,135,2_135,4,4,400,369.114219114219,243.411228237817,2,219.93006993007,229.090909090909,9.16083916083909
2,26,M,kurdish,right,0.0,135,2_135,4,4,400,369.114219114219,243.411228237817,3,650.0,938.863636363636,288.863636363636
2,26,M,kurdish,right,0.0,136,2_136,4,4,600,470.04662004662,90.2567594244724,1,426.923076923077,521.590909090909,94.6678321678322
2,26,M,kurdish,right,0.0,136,2_136,4,4,600,470.04662004662,90.2567594244724,2,409.440559440559,507.272727272727,97.8321678321678
2,26,M,kurdish,right,0.0,136,2_136,4,4,600,470.04662004662,90.2567594244724,3,573.776223776224,740.454545454545,166.678321678322
2,26,M,kurdish,right,0.0,137,2_137,4,4,400,468.181818181818,224.103781244225,1,594.055944055944,666.818181818182,72.7622377622376
2,26,M,kurdish,right,0.0,137,2_137,4,4,400,468.181818181818,224.103781244225,2,209.440559440559,177.954545454545,31.486013986014
2,26,M,kurdish,right,0.0,137,2_137,4,4,400,468.181818181818,224.103781244225,3,601.048951048951,562.5,38.5489510489509
2,26,M,kurdish,right,0.0,138,2_138,5,5,600,674.607329842932,166.018952834638,1,433.769633507853,384.545454545455,49.2241789623989
2,26,M,kurdish,right,0.0,138,2_138,5,5,600,674.607329842932,166.018952834638,2,810.732984293194,724.090909090909,86.6420752022844
2,26,M,kurdish,right,0.0,138,2_138,5,5,600,674.607329842932,166.018952834638,3,708.638743455497,951.136363636364,242.497620180866
2,26,M,kurdish,right,0.0,138,2_138,5,5,600,674.607329842932,166.018952834638,4,745.287958115183,554.318181818182,190.969776297002
2,26,M,kurdish,right,0.0,139,2_139,5,5,400,424.214659685864,203.800757314497,1,542.670157068063,742.5,199.829842931937
2,26,M,kurdish,right,0.0,139,2_139,5,5,400,424.214659685864,203.800757314497,2,650.0,756.818181818182,106.818181818182
2,26,M,kurdish,right,0.0,139,2_139,5,5,400,424.214659685864,203.800757314497,3,265.183246073298,253.636363636364,11.5468824369348
2,26,M,kurdish,right,0.0,139,2_139,5,5,400,424.214659685864,203.800757314497,4,239.005235602094,210.681818181818,28.3234174202757
2,26,M,kurdish,right,0.0,140,2_140,4,4,600,550.4662004662,88.7542720908901,1,451.398601398601,681.136363636364,229.737762237762
2,26,M,kurdish,right,0.0,140,2_140,4,4,600,550.4662004662,88.7542720908901,2,577.272727272727,726.136363636364,148.863636363636
2,26,M,kurdish,right,0.0,140,2_140,4,4,600,550.4662004662,88.7542720908901,3,622.727272727273,560.454545454545,62.2727272727273
2,26,M,kurdish,right,0.0,141,2_141,4,4,400,485.664335664336,138.498617624744,1,636.013986013986,951.136363636364,315.122377622378
2,26,M,kurdish,right,0.0,141,2_141,4,4,400,485.664335664336,138.498617624744,2,457.692307692308,705.681818181818,247.989510489511
2,26,M,kurdish,right,0.0,141,2_141,4,4,400,485.664335664336,138.498617624744,3,363.286713286713,339.545454545455,23.7412587412587
2,26,M,kurdish,right,0.0,142,2_142,5,5,600,685.732984293194,166.312796481217,1,679.842931937173,828.409090909091,148.566158971918
2,26,M,kurdish,right,0.0,142,2_142,5,5,600,685.732984293194,166.312796481217,2,454.712041884817,533.863636363636,79.1515944788198
2,26,M,kurdish,right,0.0,142,2_142,5,5,600,685.732984293194,166.312796481217,3,776.701570680628,848.863636363636,72.1620656830078
2,26,M,kurdish,right,0.0,142,2_142,5,5,600,685.732984293194,166.312796481217,4,831.675392670157,885.681818181818,54.0064255116615
2,26,M,kurdish,right,0.0,143,2_143,5,5,400,525.0,196.391789366337,1,605.497382198953,797.727272727273,192.22989052832
2,26,M,kurdish,right,0.0,143,2_143,5,5,400,525.0,196.391789366337,2,623.821989528796,732.272727272727,108.450737743931
2,26,M,kurdish,right,0.0,143,2_143,5,5,400,525.0,196.391789366337,3,639.528795811518,1006.36363636364,366.834840552118
2,26,M,kurdish,right,0.0,143,2_143,5,5,400,525.0,196.391789366337,4,231.151832460733,206.590909090909,24.5609233698242
2,26,M,kurdish,right,0.0,145,2_145,5,5,600,662.17277486911,124.363918915074,1,690.314136125654,738.409090909091,48.0949547834365
2,26,M,kurdish,right,0.0,145,2_145,5,5,600,662.17277486911,124.363918915074,2,648.429319371728,701.590909090909,53.1615897191816
2,26,M,kurdish,right,0.0,145,2_145,5,5,600,662.17277486911,124.363918915074,3,805.497382198953,660.681818181818,144.815564017135
2,26,M,kurdish,right,0.0,145,2_145,5,5,600,662.17277486911,124.363918915074,4,504.450261780104,621.818181818182,117.367920038078
2,26,M,kurdish,right,0.0,146,2_146,4,4,400,369.114219114219,246.480764049597,1,639.51048951049,734.318181818182,94.8076923076922
2,26,M,kurdish,right,0.0,146,2_146,4,4,400,369.114219114219,246.480764049597,2,310.839160839161,474.545454545455,163.706293706294
2,26,M,kurdish,right,0.0,146,2_146,4,4,400,369.114219114219,246.480764049597,3,156.993006993007,153.409090909091,3.58391608391605
2,26,M,kurdish,right,0.0,147,2_147,4,4,600,515.501165501165,232.572245860066,1,783.566433566434,920.454545454545,136.888111888112
2,26,M,kurdish,right,0.0,147,2_147,4,4,600,515.501165501165,232.572245860066,2,395.454545454545,554.318181818182,158.863636363637
2,26,M,kurdish,right,0.0,147,2_147,4,4,600,515.501165501165,232.572245860066,3,367.482517482518,339.545454545455,27.937062937063
2,26,M,kurdish,right,0.0,148,2_148,5,5,400,482.460732984293,204.557325608234,1,526.96335078534,611.590909090909,84.6275583055688
2,26,M,kurdish,right,0.0,148,2_148,5,5,400,482.460732984293,204.557325608234,2,613.350785340314,552.272727272727,61.0780580675869
2,26,M,kurdish,right,0.0,148,2_148,5,5,400,482.460732984293,204.557325608234,3,181.413612565445,171.818181818182,9.59543074726298
2,26,M,kurdish,right,0.0,148,2_148,5,5,400,482.460732984293,204.557325608234,4,608.115183246073,562.5,45.6151832460732
2,26,M,kurdish,right,0.0,149,2_149,4,4,600,623.892773892774,193.42755099558,1,528.321678321678,758.863636363636,230.541958041958
2,26,M,kurdish,right,0.0,149,2_149,4,4,600,623.892773892774,193.42755099558,2,846.503496503497,644.318181818182,202.185314685315
2,26,M,kurdish,right,0.0,149,2_149,4,4,600,623.892773892774,193.42755099558,3,496.853146853147,662.727272727273,165.874125874126
2,26,M,kurdish,right,0.0,150,2_150,4,4,400,374.941724941725,89.8494819217157,1,324.825174825175,282.272727272727,42.5524475524476
2,26,M,kurdish,right,0.0,150,2_150,4,4,400,374.941724941725,89.8494819217157,2,478.671328671329,689.318181818182,210.646853146853
2,26,M,kurdish,right,0.0,150,2_150,4,4,400,374.941724941725,89.8494819217157,3,321.328671328671,333.409090909091,12.0804195804196
2,26,M,kurdish,right,0.0,151,2_151,4,4,600,684.498834498835,55.7616490158774,1,657.692307692308,699.545454545455,41.8531468531468
2,26,M,kurdish,right,0.0,151,2_151,4,4,600,684.498834498835,55.7616490158774,2,647.202797202797,679.090909090909,31.8881118881121
2,26,M,kurdish,right,0.0,151,2_151,4,4,600,684.498834498835,55.7616490158774,3,748.601398601399,666.818181818182,81.7832167832171
2,26,M,kurdish,right,0.0,152,2_152,4,4,400,460.02331002331,36.3927622284289,1,471.678321678322,511.363636363636,39.6853146853147
2,26,M,kurdish,right,0.0,152,2_152,4,4,400,460.02331002331,36.3927622284289,2,489.160839160839,630.0,140.839160839161
2,26,M,kurdish,right,0.0,152,2_152,4,4,400,460.02331002331,36.3927622284289,3,419.230769230769,321.136363636364,98.0944055944058
2,26,M,kurdish,right,0.0,153,2_153,4,4,600,618.065268065268,169.871544978565,1,587.762237762238,646.363636363636,58.6013986013986
2,26,M,kurdish,right,0.0,153,2_153,4,4,600,618.065268065268,169.871544978565,2,801.048951048951,672.954545454545,128.094405594406
2,26,M,kurdish,right,0.0,153,2_153,4,4,600,618.065268065268,169.871544978565,3,465.384615384615,306.818181818182,158.566433566433
2,26,M,kurdish,right,0.0,154,2_154,5,5,400,235.078534031414,63.8907940941901,1,293.979057591623,339.545454545455,45.5663969538315
2,26,M,kurdish,right,0.0,154,2_154,5,5,400,235.078534031414,63.8907940941901,2,283.507853403141,337.5,53.9921465968587
2,26,M,kurdish,right,0.0,154,2_154,5,5,400,235.078534031414,63.8907940941901,3,199.738219895288,186.136363636364,13.6018562589242
2,26,M,kurdish,right,0.0,154,2_154,5,5,400,235.078534031414,63.8907940941901,4,163.089005235602,182.045454545455,18.9564493098524
2,26,M,kurdish,right,0.0,155,2_155,5,5,600,596.727748691099,87.8524826939782,1,491.361256544503,691.363636363636,200.002379819134
2,26,M,kurdish,right,0.0,155,2_155,5,5,600,596.727748691099,87.8524826939782,2,614.397905759162,615.681818181818,1.28391242265593
2,26,M,kurdish,right,0.0,155,2_155,5,5,600,596.727748691099,87.8524826939782,3,703.403141361257,554.318181818182,149.084959543075
2,26,M,kurdish,right,0.0,155,2_155,5,5,600,596.727748691099,87.8524826939782,4,577.748691099476,523.636363636364,54.1123274631129
2,26,M,kurdish,right,0.0,156,2_156,4,4,400,380.769230769231,29.8741389696417,1,352.797202797203,323.181818181818,29.6153846153846
2,26,M,kurdish,right,0.0,156,2_156,4,4,400,380.769230769231,29.8741389696417,2,412.237762237762,392.727272727273,19.5104895104895
2,26,M,kurdish,right,0.0,156,2_156,4,4,400,380.769230769231,29.8741389696417,3,377.272727272727,402.954545454545,25.6818181818181
2,26,M,kurdish,right,0.0,157,2_157,4,4,600,482.867132867133,31.0776028577469,1,458.391608391608,486.818181818182,28.4265734265734
2,26,M,kurdish,right,0.0,157,2_157,4,4,600,482.867132867133,31.0776028577469,2,517.832167832168,621.818181818182,103.986013986014
2,26,M,kurdish,right,0.0,157,2_157,4,4,600,482.867132867133,31.0776028577469,3,472.377622377622,458.181818181818,14.195804195804
2,26,M,kurdish,right,0.0,159,2_159,5,5,600,594.764397905759,111.893771063678,1,755.759162303665,783.409090909091,27.649928605426
2,26,M,kurdish,right,0.0,159,2_159,5,5,600,594.764397905759,111.893771063678,2,567.277486910995,636.136363636364,68.8588767253689
2,26,M,kurdish,right,0.0,159,2_159,5,5,600,594.764397905759,111.893771063678,3,559.424083769633,650.454545454545,91.0304616849121
2,26,M,kurdish,right,0.0,159,2_159,5,5,600,594.764397905759,111.893771063678,4,496.596858638743,750.681818181818,254.084959543075
2,26,M,kurdish,right,0.0,160,2_160,5,5,400,311.649214659686,104.458134569261,1,309.685863874346,327.272727272727,17.5868633983818
2,26,M,kurdish,right,0.0,160,2_160,5,5,400,311.649214659686,104.458134569261,2,254.712041884817,284.318181818182,29.6061399333649
2,26,M,kurdish,right,0.0,160,2_160,5,5,400,311.649214659686,104.458134569261,3,223.298429319372,267.954545454545,44.6561161351735
2,26,M,kurdish,right,0.0,160,2_160,5,5,400,311.649214659686,104.458134569261,4,458.900523560209,771.136363636364,312.235840076155
2,26,M,kurdish,right,0.0,161,2_161,5,5,600,599.34554973822,184.381610057584,1,368.324607329843,431.590909090909,63.2663017610661
2,26,M,kurdish,right,0.0,161,2_161,5,5,600,599.34554973822,184.381610057584,2,789.79057591623,928.636363636364,138.845787720133
2,26,M,kurdish,right,0.0,161,2_161,5,5,600,599.34554973822,184.381610057584,3,543.717277486911,558.409090909091,14.6918134221801
2,26,M,kurdish,right,0.0,161,2_161,5,5,600,599.34554973822,184.381610057584,4,695.549738219896,662.727272727273,32.8224654926225
2,26,M,kurdish,right,0.0,162,2_162,5,5,400,496.858638743455,105.02788317777,1,430.104712041885,486.818181818182,56.713469776297
2,26,M,kurdish,right,0.0,162,2_162,5,5,400,496.858638743455,105.02788317777,2,571.465968586387,672.954545454546,101.488576868158
2,26,M,kurdish,right,0.0,162,2_162,5,5,400,496.858638743455,105.02788317777,3,600.261780104712,865.227272727273,264.965492622561
2,26,M,kurdish,right,0.0,162,2_162,5,5,400,496.858638743455,105.02788317777,4,385.602094240838,378.409090909091,7.1930033317467
2,26,M,kurdish,right,0.0,164,2_164,4,4,400,427.389277389277,112.342463273668,1,468.181818181818,630.0,161.818181818182
2,26,M,kurdish,right,0.0,164,2_164,4,4,400,427.389277389277,112.342463273668,2,300.34965034965,280.227272727273,20.1223776223777
2,26,M,kurdish,right,0.0,164,2_164,4,4,400,427.389277389277,112.342463273668,3,513.636363636364,499.090909090909,14.5454545454545
2,26,M,kurdish,right,0.0,165,2_165,5,5,600,527.356020942408,121.859037083458,1,530.628272251309,621.818181818182,91.1899095668729
2,26,M,kurdish,right,0.0,165,2_165,5,5,600,527.356020942408,121.859037083458,2,674.607329842932,576.818181818182,97.7891480247498
2,26,M,kurdish,right,0.0,165,2_165,5,5,600,527.356020942408,121.859037083458,3,376.178010471204,368.181818181818,7.99619228938627
2,26,M,kurdish,right,0.0,165,2_165,5,5,600,527.356020942408,121.859037083458,4,528.010471204188,715.909090909091,187.898619704903
2,26,M,kurdish,right,0.0,166,2_166,4,4,400,394.755244755245,36.8379501847998,1,356.293706293706,247.5,108.793706293706
2,26,M,kurdish,right,0.0,166,2_166,4,4,400,394.755244755245,36.8379501847998,2,429.72027972028,540.0,110.27972027972
2,26,M,kurdish,right,0.0,166,2_166,4,4,400,394.755244755245,36.8379501847998,3,398.251748251748,450.0,51.7482517482514
2,26,M,kurdish,right,0.0,167,2_167,4,4,600,636.713286713287,174.089360622442,1,437.412587412587,308.863636363636,128.548951048951
2,26,M,kurdish,right,0.0,167,2_167,4,4,600,636.713286713287,174.089360622442,2,713.636363636364,668.863636363636,44.7727272727274
2,26,M,kurdish,right,0.0,167,2_167,4,4,600,636.713286713287,174.089360622442,3,759.090909090909,861.136363636364,102.045454545455
2,26,M,kurdish,right,0.0,168,2_168,4,4,400,341.142191142191,47.4718225044669,1,391.258741258741,578.863636363636,187.604895104895
2,26,M,kurdish,right,0.0,168,2_168,4,4,400,341.142191142191,47.4718225044669,2,335.314685314685,321.136363636364,14.1783216783215
2,26,M,kurdish,right,0.0,168,2_168,4,4,400,341.142191142191,47.4718225044669,3,296.853146853147,329.318181818182,32.4650349650351
2,26,M,kurdish,right,0.0,169,2_169,4,4,600,502.680652680653,158.32379927249,1,468.881118881119,707.727272727273,238.846153846154
2,26,M,kurdish,right,0.0,169,2_169,4,4,600,502.680652680653,158.32379927249,2,675.174825174825,705.681818181818,30.5069930069928
2,26,M,kurdish,right,0.0,169,2_169,4,4,600,502.680652680653,158.32379927249,3,363.986013986014,329.318181818182,34.6678321678319
2,26,M,kurdish,right,0.0,170,2_170,4,4,400,414.568764568765,177.749436045357,1,548.601398601399,693.409090909091,144.807692307692
